title,release_date,rating,description,metascore
Teardown,2022-04-21,Rating not found,Prepare the perfect heist in this simulated and fully destructible voxel world. Tear down walls with vehicles or explosives to create shortcuts. Stack objects to reach higher. Use the environment to your advantage in the most creative way you can think of.,80
Paper Beast,2020-03-24,E10,Experience a dreamlike odyssey through a wild and simulated ecosystem. Take off on an adventure! Connect with exotic and surprising creatures. Shape the environment to solve puzzles. Or let your imagination guide you through an immersive sandbox.,79
Grow: Song of the Evertree,2021-11-16,Rating not found,"Over time, the Worlds of Alaria faded. The Evertree where many worlds resided on its countless branches is now nothing more than a sapling, its splendor long erased from memory. No one knows how to make it grow. But you are different. You hear the sun as it sings across the sky. You hear the language of rain against the earth. You are the last of the Everheart Alchemists and it is your ancestral task and privilege to care for the Evertree.

Grow your own worlds and nurture a deep natural connection with everything they hold. See your actions change the world for better! Bring the Evertree back to life in this breathtaking world-crafting sandbox, with life management and adventure elements.",78
Don't Starve,2014-01-07,T,"Assume the role of Wilson, an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world. Wilson must learn to utilize his environment and its inhabitants if he ever hopes to escape and find his way back home. Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Collect resources to craft items and structures that match your survival style. Play your way as you unravel the mysteries of this strange land.",78
Don't Starve: Giant Edition,2015-05-28,T,"Don't Starve is an uncompromising wilderness survival game full of science and magic.

You play as Wilson, an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world. Wilson must learn to exploit his environment and its inhabitants if he ever hopes to escape and find his way back home.

Enter a strange and unexplored world full of strange creatures, dangers, and surprises. Gather resources to craft items and structures that match your survival style. Play your way as you unravel the mysteries of this strange land.",75
LEGO Bricktales,2022-10-12,Rating not found,"Your grandfather, a genius inventor, has called you for help! His beloved amusement park is about to close as the mayor is threatening to shut everything down and seize the land if the necessary repairs aren't made to bring it up to code. With the help of your powerful little robot buddy, you can restore it using a mysterious device based on alien technology.

As a source of power, the device needs happiness crystals, which you can harvest by making people happy and solving their problems. With the aid of a portal, travel to different locations all around the world to help people and collect their happiness crystals. 

Strap in for the ultimate building adventure and save your grandfather's amusement park!

In this puzzle-adventure, use an intuitive brick-by-brick building mechanic to solve puzzles and bring your creations to life! Experience a charming story as you explore beautiful LEGO dioramas and help the people inhabiting them.",75
SteamWorld Build,2023-12-01,Rating not found,"In SteamWorld Build, you must escape a dying planet by building a mining town to dig up vital long-lost technology. Meet the ever-growing needs of your citizens, trade resources and defend your mine from the creatures that lurk below.",74
Project Spark,2014-10-07,E10,"Project Spark gives players the power to build, play, and share their very own games and worlds on the Xbox One.",73
Drawn to Life,2007-09-10,E,"Drawn to Life takes players to the next level of interaction and creativity on the Nintendo DS. Your exact drawings populate the game, and no tedious animating or image manipulation is necessary. In other words, your drawing comes to life. Rebuild a small village with your stylus, drawing the planets, animals, sun, moon, stars and much more. Watch as your creations interact in the streets with the town population. Jump, crawl, charge and battle your way through dark forests, windy meadows, busy cities and tropical islands. Drawn to Life provides a powerful, yet easy-to-use paint set, including a 25 color swatch palette, eraser, three brush sizes and flood fill. Not an artist? Tracing templates are available to guide users to create works of art. [5th Cell]",73
Meet Your Maker,2023-04-04,M,"You are the Custodian of the Chimera, a living experiment created as a last resort to save life on Earth. Enter a tactical battle for the planet's most coveted resource and the key to your Chimera's evolution: pure Genetic Material. Construct and fortify brutal Outposts to extract and guard your Genmat. Infiltrate and outsmart other players' Outposts to gather more.

Adapt, upgrade, and evolve... or die trying.

Meet Your Maker is a post-apocalyptic first-person building-and-raiding game where every level is designed by players. Switch between roles as you mastermind devious maze-like Outposts filled with traps and guards, then gear up for methodical fast-paced combat raiding other players' creations.",73
Solar 2,2011-06-17,Rating not found,"In most games you see stars in the background, you shoot asteroids or you live on planets. But in Solar 2 you ARE these objects! Enter a universe where you must prove yourself to the resident god-like figure by doing its many bizarre and varied tasks. Or just ignore it and see how big you can grow!

Solar 2 is an open-world, sandbox game set in an infinite abstract universe. Play constructively: grow your system, nurture life on your planets and attack enemy life in huge space battles. Play destructively: crash into other objects and cause chaos, use your orbiting objects like wrecking balls, steal planets from other systems.

Key features:

- Dynamic abstract sandbox universe. Changes and evolves as you do.
- Non-linear missions and open-world gameplay.
- No boundaries. Drift forever in ambient space bliss.
- Full of weird eccentric humor and stuff.
- Extensive custom sound track.",72
Wizard with a Gun,2023-10-16,Rating not found,"Wizard with a Gun is an online cooperative sandbox survival game set in a magical wilderness wrought with dangerous creatures and arcane mysteries.

Embark on a journey alone or with friends to collect, craft, and outfit your wizard however you see fit as you explore the unknown. Carefully design weapons, bullets, and furnishings for your tower home but try not to burn it all down as the magic you wield escalates beyond your control...",72
ASTRONEER,2019-02-06,E,"Explore and reshape distant worlds. Astroneer is set during the 25th century’s Intergalactic Age of Discovery, where Astroneers explore the frontiers of outer space, risking their lives in harsh environments to unearth rare discoveries and unlock the mysteries of the universe. On this adventure, players can work together to build custom bases above or below ground, create vehicles to explore a vast solar system, and use terrain to create anything they can imagine. A player’s creativity and ingenuity are the key to seeking out and thriving while on exciting planetary adventures.",71
ARK: Survival Evolved,2017-08-27,T,"Stranded on the shores of a mysterious island, you must learn to survive. Use your cunning to kill or tame the primeval creatures roaming the land, and encounter other players to survive, dominate... and escape.",70
Drawn to Life: SpongeBob SquarePants Edition,2008-09-15,E,"FINALLY fans of SpongeBob can interact with SpongeBob's world like never before! Customize your game as you puzzle, race, platform and fight your way through to defeat ""DoodleBob"". Side-scrolling platforming action. Explore unique worlds that have their own special mechanics and goals. Over 20 levels, each with their own specific objective(s) that you need to complete before you can advance to the next stage. The action increases as you complete the objectives and conquer the levels. Puzzle, race, platform and fight your way through the game! Draw your own original character and control it. [THQ]",68
LEGO Worlds,2017-03-07,E10,"LEGO Worlds is an open environment of procedurally-generated Worlds made entirely of LEGO bricks which you can freely manipulate and dynamically populate with LEGO models. Create anything you can imagine one brick at a time, or use large-scale landscaping tools to create vast mountain ranges and dot your world with tropical islands. Drop in prefabricated structures to build and customize any world to your liking. Explore using helicopters, dragons, motorbikes or even gorillas and unlock treasures that enhance your gameplay. Watch your creations come to life through characters and creatures that interact with you and each other in unexpected ways. In LEGO Worlds, anything is possible!",66
Birthdays the Beginning,2017-05-09,E,A garden game in which players create cube-shaped worlds that give rise to diverse and unique lifeforms. Shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem.,65
Deiland,2021-04-15,E10,"Deiland is a single-player adventure RPG with several sandbox elements, such as farming, crafting, and building. Put on the mantle of the Little Prince of Deiland and rule over your own planet.",61
The Lord of the Rings: Return to Moria,2023-10-24,T,"Welcome to The Lord of the Rings: Return to Moria, the only survival crafting video game set in the Fourth Age of Middle-earth, the iconic fantasy world created by J.R.R. Tolkien.

Summoned to the Misty Mountains by Lord Gimli Lockbearer, players take control of a company of Dwarves tasked to reclaim the lost spoils from the Dwarven homeland of Moria - known as Khazad-dum or Dwarrowdelf - in the depths below their very feet. Their quest will require fortitude, delving deep into the Mines of Moria to recover its treasures.

Excavate the mysteries of three legendary mountains, extract precious metals, scrape to survive, and battle unspeakable forces to learn the secret of the Shadow that lurks within.",59
Drawn to Life: The Next Chapter,2009-10-27,E,"In Drawn to Life: The Next Chapter for Wii, players draw their own heroes using the Wii Remote to find the Artifacts of Power and rid the Raposa village of an evil, shadowy figure that has taken over the land. Throughout the game, players draw more than 100 unique items from robust drawing tools, such as vehicles, weapons and tools, to conquer their enemies. The all-new Action Drawing tool allows for objects to be drawn directly into the game to help navigate through several environments, including a sky world, a jungle and a shadow city. In addition, the game’s multi-player feature allows players to draw their team members and equipment to compete against others in a variety of mini-games, such as soccer, hockey and basketball. [THQ]",58
Cube Life: Island Survival,2015-06-04,E10,"Cube Life: Island Survival is the first block building open-world survival game for the Nintendo Wii U.

Imagine being stranded on a beautiful deserted island... All of life's necessities: Food, water, shelter - all of your everyday needs are now gone, and it's up to you to survive. Cannibals and wild animals will not make it any easier on you. You'll need to explore, build, and craft to stay alive.

In Creative Mode, the game will allow players to build constructions in 3D generated game worlds. There is no limit to your imagination.

In Survival Mode, the player must maintain health, explore caves, gather resources, and craft tools on an unknown island. Get food, explore and build during the day. Hide, fight, and surive as night falls on the island.

Current Feature:
-Block building open-world
-Creative Mode
-Survival Mode
-Day/Night cycles
-Crafting
-Trading
-Local Inhabitants
-200+ Items and Tools
-Explosives
-Wild animals
-Realistic graphical effects
-Optimized rendering 30+fps
-Internet Rankings
-Updates - the game will keep getting better and better!",55
Darkout,2013-02-10,Rating not found,"Crashed and alone on a world mankind tried to leave behind, Darkout challenges players to survive on Illuna, in harsh, procedurally generated biomes, utilizing the game’s sandbox features to build shelters, craft weapons, and research new technologies. You are not alone.",55
The Tomorrow Children,2016-09-06,T,"When an ambitious experiment designed to unite the minds of all humanity goes horribly wrong, almost all life on Earth disappears instantly, melting down into the planet to form “the Void”. Years later, a handful of survivors begin to rebuild civilisation, but their endeavours are hampered by “the Izverg”, giant beasts formed from the residue of negativity and nightmares that now roam the land. Fortunately, engineers discover the ability to develop “projection clones” – new life forms capable of venturing deep into the Void in search of preserved human DNA. It is with these clones that mankind begins the long journey back to its former glory …",54
Windforge,2014-03-11,Rating not found,"You find yourself awakening in a new world, on floating islands in the sky with no memory of how you got there. It's a strange, exotic and seemingly endless realm filled with both friendly and hostile encounters alike. You start your adventure discovering how you arrived, why you're in this place and where to go from there. Use your imagination to explore and build to your heart's content or unravel your story and dig deeper into the mystery!",53
Drawn to Life: Two Realms,2020-12-07,E,"The quirky Raposa and your drawn hero return in Drawn to Life: Two Realms, the next installment in the beloved franchise! Uncover the mystery of the Shadow and save Mike and his friends.",50
