title,release_date,rating,description,metascore
Sumire,2021-05-27,Rating not found,"One Day, One Life. Embark on a mysterious journey to help Sumire achieve her deepest wishes, before the day ends and the sky turns to twilight. Sumire is an indie narrative adventure, featuring a one-day journey through a picturesque Japanese village. In this enchanted place, a disenchanted girl named Sumire meets a mischievous spirit who makes her a deal to fulfill her most desired wish.
But in order to see this wish come true, she must complete a series of tasks in return, before night falls and this special day reaches its end.",86
Tales from the Borderlands: A Telltale Game Series,2015-10-20,M,"Like all good tales, there’s more than one side to a story. Especially one about a Vault key, the Hyperion Corporation, bandits, loot, gangsters, Vault Hunters, secret Atlas tech, explosions, getaways, extortion, betrayal, and mayhem. Set after the events seen in Borderlands 2, Tales from the Borderlands is about Rhys, a Hyperion company man looking to become the next Handsome Jack, and it’s also about Fiona, a Pandoran con artist out to score the biggest of all swindles. Lured into danger by a Vault key and all it promises, the unlikely duo are thrown together with a common goal and a huge amount of mistrust. Who is telling the truth, and why is it important That’s up to you to decide. You are Rhys…and you are also Fiona, because like every tale worth telling, there are two…oh, you read that part already? Well, it’s important to remember that there *are* two sides to every story, and you my friend, you will tell this tale, or…tales, through the choices that you make. Your every decision as both Rhys and Fiona will affect the people and world around you: this is a game where YOU are the final author in a brand new Borderlands story set on the unforgiving world of Pandora. [TellTale Games]",85
13 Sentinels: Aegis Rim,2020-09-22,T,"A departure from the studio's traditional fantasy style, the game takes place in a modern setting punctuated with giant mechs. Although the world may be bleak, Vanillaware's signature artistic shine and gorgeous aesthetics will bring the characters and story of 13 Sentinels to life.",85
The Cosmic Wheel Sisterhood,2023-08-16,Rating not found,"Immerse yourself in an enchanting narrative experience as Fortuna, a fortune-teller Witch condemned to exile on her asteroid home. Craft your own Tarot deck, regain your freedom, and shape the fate of the cosmic Witch society.",85
Professor Layton and the Curious Village,2008-02-10,E,"(Also known as ""Layton Kyouju no Fushigi na Machi"" and ""Professor Layton and the Mysterious Village"")  Marking Level 5's first foray onto the DS, Professor Layton is an old-fashioned point-and-click adventure which requires your use of skills such as reasoning, knowledge and creativity to solve various puzzles.",85
Chants of Sennaar,2023-09-05,Rating not found,"Divided since the dawn of time, the Peoples of the Tower no longer speak to each other. But it is said that one day, a Traveler will find the wisdom to break down the walls and restore the Balance.

Explore and discover an enthralling world in a colorful, poetic setting inspired by the myth of Babel, where men have forgotten their past. Travel the endless steps of a prodigious labyrinth, uncover an ominous truth and unveil the mysteries of this fascinating universe where ancient languages are both the lock and the key.

Embark on a captivating journey with ancient languages to decipher.",85
Tangle Tower,2019-10-22,T,"Unravel a mystery by exploring a strange and twisted mansion, discovering curious clues, interrogating peculiar suspects and solving unique puzzles. Will you be able to uncover the secrets of Tangle Tower?",85
A Space For The Unbound,2023-01-19,T,"A Space For The Unbound is a slice-of-life adventure game with beautiful pixel art set in the late 90s rural Indonesia that tells a story about overcoming anxiety, depression, and the relationship between a boy and a girl with supernatural powers.

Follow two high school sweethearts, Atma and Raya, on a journey of self-discovery at the end of their high school years. When a mysteriously supernatural power is suddenly unleashed threatening their existence, they must explore and investigate their town to uncover hidden secrets, face the end of the world, and perhaps learn more about each other.",85
"Papers, Please",2013-08-08,Rating not found,"The communist state of Arstotzka has just ended a 6-year war with neighboring Kolechia and reclaimed its rightful half of the border town, Grestin. Your job as immigration inspector is to control the flow of people entering the Arstotzkan side of Grestin from Kolechia. Among the throngs of immigrants and visitors looking for work are hidden smugglers, spies, and terrorists. Using only the documents provided by travelers and the Ministry of Admission's primitive inspect, search, and fingerprint systems you must decide who can enter Arstotzka and who will be turned away or arrested.",85
Rakuen,2017-05-10,Rating not found,"Rakuen is a story-based adventure game about a little Boy who becomes bored with living in a hospital, and eventually asks his mother if she'll escort him to the fantasy world from his favorite storybook. Throughout the game, the Boy begins to learn more about the patients who live around him. They each have their own secrets and struggles that are mysteriously tied to the strange hospital. In helping those around him, the Boy deals with questions about empathy, hope, and what it means to leave behind a legacy by coming to terms with his own story.",84
Tales From The Borderlands: Episode 1 - Zer0 Sum,2014-11-25,M,"Episode 1 - Zer0 Sum - Set following the events seen in Borderlands 2, Tales from the Borderlands focuses on Rhys, a Hyperion company man who wants to become the next Handsome Jack, and it’s also about Fiona, a Pandoran con artist intending to score the biggest of all swindles. Baited into danger by a Vault key and all it promises, the unlikely pair are thrown together with a common purpose and a great amount of mistrust. Who is speaking the truth, and why is it important? That is for you to decide. It’s important to remember that there *are* two sides to every story, and you will tell this tale, or…tales, through the choices that you make. Your every decision as both Rhys and Fiona will affect the people and environment around you: this is a game where YOU are the final author in a brand new Borderlands story set on the unforgiving world of Pandora. [Telltale Games]",84
Lil' Guardsman,2024-01-23,T,"In this deduction adventure, you play as Lil - an unlikely 12-year-old hero - covering your dad's shift at the guard shed and are tasked with deciding the fate of over 100 unique characters.

You will question humans, elves, goblins, cyclopses, and other fantasy creatures using your powers of deduction to determine who to admit or deny based on how they respond to your questions and your trusty tools. Sending visitors to jail, inadvertently zapping them to smithereens, or letting them go on their merry way are all part of the job. But be careful: who you let through the castle gates will determine the kingdom's fate.",84
Beacon Pines,2022-09-22,T,"Beacon Pines is a cute and creepy adventure set within a mysterious book. You play as both the reader of the book and its main character, Luka.

Something strange is happening at the old warehouse, and Luka and his friends seem to be the only ones taking notice. Sneak out late, make new friends, uncover hidden truths, and collect words that will change the course of fate!

As the book's reader, you'll navigate the story's turning points using The Chronicle: an interactive story tree that branches and grows along with your choices. Exploring one set of events can unlock new charms to use on another branch, leading you to jump back and forth between entirely different versions of the story in order to unravel the mysteries at the heart of Beacon Pines.",84
Lair of the Clockwork God,2020-02-21,T,A fast-paced Point-and-Click adventure AND an indie platfomer in one! Join adventurer Ben and wannabe indie darling Dan in a race against time to stop all the Apocalypses happening at the same time.,84
Lost in Play,2022-08-10,E10,"Go on a feel-good adventure with a brother and sister as they explore dreamscapes and befriend magical creatures. Lost in their imagination, Toto and Gal must stick together and solve puzzles to journey back home. This whimsical puzzle adventure game will make you feel like you're playing a cartoon!",84
Telling Lies,2019-08-23,M,Four private lives. One big lie. Search through secretly recorded video conversations to discover the truth. The successor to the acclaimed Her Story.,84
Detention,2017-01-12,M,"Detention is a survival horror game set in 1960s Taiwan under martial law. Incorporated religious elements based in Taiwanese/Chinese culture and mythology, the game provided players with unique graphics and gaming experience.",83
Ghost Trick: Phantom Detective,2011-01-11,T,"Ghost Trick is a story of mystery and intrigue that blends fun logic puzzles with the world of the supernatural, making for an entirely new and unique experience in the handheld gaming space. Part adventure game, part puzzle game, Ghost Trick's gameplay will challenge player's brains while its distinct art elements and character designs will deliver the fun.",83
Strange Horticulture,2022-01-21,Rating not found,"Welcome to Undermere, a quaint town surrounded by hag-infested forests and rugged mountains. You are the Horticulturist, owner of local plant store Strange Horticulture. As a cast of colorful customers come by your shop, you are quickly thrust into an occult mystery stretching back hundreds of years.

Strange Horticulture is an occult puzzle game in which you play as the proprietor of a local plant store. Find and identify new plants, pet your cat, speak to a coven, or join a cult. Use your collection of powerful plants to influence the story and unravel Undermere's dark mysteries.",83
Monaco: What's Yours Is Mine,2013-04-24,T,"MONACO is a single player or co-op heist game, in which players assemble a crack team of thieves to infiltrate and loot the ridiculously wealthy denizens of Monaco.",83
The Sexy Brutale,2017-04-11,T,"The Sexy Brutale — a never-ending masked ball featuring intrigue, murder and the (quite possibly) occult. Relive the same mysterious day where the guests at the casino mansion are being murdered by the staff over and over again.",83
Saltsea Chronicles,2023-10-12,Rating not found,"Saltsea Chronicles is a new story-driven adventure game from the award-winning indie studio Die Gute Fabrik (Mutazione, Sportsfriends).

Captain Maja's misfit crew must heist their impounded ship and mount a rescue. Guide the crew across islands of a post-flood world known as 'Saltsea'. Explore strange and wonderful communities, uncover a deep conspiracy, choose where to go and which crew members to investigate with, and chart a journey through twists and turns, difficulties and delights.

As well as investigating the mystery of your captain's disappearance, you will uncover secrets, create and resolve tensions between the crew, and add to your number as you meet others who ask to join you.

Each chapter, you pick which island to visit and who to send on the expedition. Your choices will unlock different content, develop relationships, and give you a chance to resolve (and create) tensions within the crew.",83
The Book of Unwritten Tales,2011-10-28,T,"In a world torn by war, the aged gremlin archaeologist Mortimer McGuffin harbours the dark secret of a powerful artifact. Whoever calls this artifact their own will determine the fate of the world. While the Army of Shadows sends out its best and most devious agents to discover the secret, the Alliance's three heroes find themselves involuntarily drawn into the crisis. Enjoy a turbulent and humorous Point & Click adventure in an RPG world! Take Wilbur, Nate and Ivo on their treasure hunt, face bizarre characters and magical fantasy environments, and solve challenging puzzles that will tease your brain cells. [HMH Interactive]",82
Kentucky Route Zero - Act II,2013-05-31,Rating not found,"Kentucky Route Zero is a magical realistic adventure game about a secret highway in the caves beneath Kentucky, and the mysterious folks who travel it.",82
Creaks,2020-07-22,Rating not found,"Just a few minutes into Creaks, you will bump into some strange barking creatures in the mansion’s dark corridors. But are they as dangerous as they seem? Try to get them trapped under a beam of light and take a closer look. You may find out that what felt dangerous is a simple night table. Turning these creatures into ordinary objects is the key gameplay mechanic, along with pulling levers, stepping on pressure plates, and manipulating the environment to outsmart your enemies. [Radim Jurda]",82
Horace,2020-10-21,T,"Horace is a story-driven, pixel-platform adventure peppered with nostalgic, popular culture references which will bring a smile to any gamer who enjoys the 8 and 16 bit era.",82
Prince of Persia Classic,2007-06-13,T,"[Xbox Live Arcade]  While the Sultan of Persia is away for a war, the evil Vizier seizes the throne for himself. He has also imprisoned the beautiful Princess and has given her an hour to decide her fate – marry him or die. As the courageous Prince, you have 60 minutes to complete the mission of saving the Princess from her deadly fate. Developed by Gameloft, Prince of Persia Classic has received a brand-new coat of paint with character designs, animations, visuals and lighting effects giving the game a close to 3D look. To freshen the gameplay experience, new traps, puzzles and enemies have also been added. [Ubisoft]",82
Filament,2020-04-23,Rating not found,"An abandoned spaceship, missing crew and a lone mysterious voice. Solve challenging puzzles and uncover what really happened to the crew of The Alabaster.",82
Goodbye Volcano High,2023-08-29,Rating not found,"In times of change, what do we owe each other? 

Goodbye Volcano High, a cinematic, choice-based narrative game set in the final year of school for a bunch of dinosaur teens, on the cusp of graduation and the rest of their lives.

You will follow them as they struggle to make their mark on the world, figure out who they're going to be, and try to find love, all before time runs out and they're thrust into the world of adulthood. But what they don't know yet is that time might be about to run out for real. In a time where we're all feeling a little lost and scared, and not sure what happens next, we're hoping that the story resonates with people.",82
To the Moon,2011-11-01,Rating not found,"Join Dr. Rosalene and Dr. Watts as they enter a patient named Johnny's mind on his death bed to grant his final request. Watch, interact, and change the past as Johnny's life unfolds before you and takes you on a magical journey inside one's head that asks the greatest question of all: ""What if...?""
If you had the chance to relive your life, would you change things? Would you try to achieve some grand goal? Could you find love? Fame? Fortune? Or would you realize that sometimes the past is meant to stay the same. Join Dr. Rosalene and Watts on their journey and travel To The Moon.",81
The Kids We Were,2021-12-02,E,"The Kids We Were is an adventure game originally released worldwide for smartphones in February, 2020. The Complete Edition includes the full story available in the app, in addition to a new bonus episode set after the events of the main game. There are also brand-new collection items to find!",81
Kentucky Route Zero - Act I,2013-01-07,Rating not found,"Kentucky Route Zero is a magical realistic adventure game about a secret highway in the caves beneath Kentucky, and the mysterious folks who travel it.",81
Irony Curtain: From Matryoshka with Love,2019-05-16,Rating not found,Irony Curtain: From Matryoshka with Love is a satirical point and click inspired by the classic adventure games. It smuggles you out of your comfort zone and throws you into the middle of a Cold War spy intrigue - where there’s an even bigger game being played...,81
Stygian: Reign of the Old Ones,2019-09-26,Rating not found,"Delve into a role-playing game of horror, loss and madness set in the strange worlds of HP Lovecraft. Stygian: Reign of the Old Ones offers a mix of rich role-playing and turn-based tactical combat, represented in an illustrative visual style. Can you find salvation in a dead world?",81
The Cat Lady,2012-12-07,Rating not found,"The Cat Lady contains strong adult themes and is recommended only for players over 18.

By author Remigiusz Michalski (Harvester Games). The Cat Lady follows Susan Ashworth, a lonely 40-year old on the verge of suicide. She has no family, no friends and no hope for a better future. One day she discovers that five strangers will come along and change everything... This suspenseful psychological horror game features stylized artwork, a simple keyboard control method and English voice acting, plus a compelling, atmospheric 70 minute soundtrack by Micamic.",81
A Highland Song,2023-12-05,E,"Moira McKinnon has never seen the sea. For fifteen years she's lived with her mum in a small house on the edge of the Scottish Highlands - then one day she receives a letter from her Uncle Hamish urging her to come to the coast. If she can reach his lighthouse for the solstice, a wonderful surprise will be waiting...

A Highland Song is a narrative adventure game from inkle, the creators of 80 Days, Heaven's Vault, and last year's surprise hit Overboard!

Explore hills crisscrossed by routes - some well-trodden, others hidden away - that are filled with stories, lost things, echoes, and memories.

Climb peaks to orient yourself and plan your next steps. Then hop, slide, and jump through the valleys in time with the music.

And be prepared to make the journey more than once, because a single trip isn't nearly enough to discover the Highlands' deepest secrets.",81
Tales From The Borderlands: Episode 3 - Catch A Ride,2015-06-23,M,"After a dizzying escape from a near-almost-certain-death scenario (involving statuesque buttocks), Rhys and Fiona are in search of another piece of the puzzle that will lead them to the vast riches of Vault key ownership. Lost in the mysterious jungle of an Atlas terraforming facility, Fiona finds help from an unexpected mentor, Rhys continues to share brain-space with the disembodied mind of a dead dictator, and love is in the air. Pursued by the ruthless criminal 'Queenpin' Vallory, and with very little help from Vaughn's accountancy skills (or stellar abs), getting anywhere near the Vault is entirely on you.",81
Finding Paradise,2017-12-14,Rating not found,A story-driven experience about two doctors traversing through a dying man's memories to artificially fulfill his last wish.,81
CHUCHEL,2018-03-07,Rating not found,"CHUCHEL is a comedy adventure game from the creators of Machinarium, Botanicula and Samorost. Join the hairy hero Chuchel and his rival Kekel as they will be facing numerous puzzles and challenges in their quest to retrieve the precious cherry.",81
Happy Game,2021-10-28,Rating not found,"A little boy falls asleep to a horrible nightmare. Can you make him happy again?

Brand new psychedelic horror adventure from the creators of Botanicula and CHUCHEL.

Endure and escape three unforgettable nightmares.

Solve deeply disturbing puzzles in (not so) charming environments.

Deal with suspicious smiley faces and pink bunnies.

Creepy songs and screeches from the Czech freakfolk band DVA.",81
Minit,2018-04-03,E,"In Minit, you journey outside the comfort of your home to help unusual folk, uncover countless secrets, and overcome dangerous foes, all in hopes of lifting a rather unfortunate curse that ends each day after just one minute.",81
Littlewood,2021-02-25,E,"The world has already been saved. Now it's time to rebuild your town, learn new hobbies, and forge lifelong friendships in this peaceful and relaxing RPG.",81
The Artful Escape,2021-09-09,E10,"The Artful Escape of Francis Vendetti is a video game about great expectations, famous folk singers, lingering shadows, space Gods, hallucinogens, individuality, reptile shops, and wild imaginations. It's an action, adventure, exploration, narrative driven, musical-laser-light-battle kind of game.",80
Card Shark,2022-06-02,E10,"Card Shark is an adventure game full of cunning, intrigue, and delectable deceit. ""Our adversaries tonight? An unscrupulous group of scoundrels and rogues, rumoured to possess an unlimited fund between them. If we stick to the strategies you’ve learnt, this will be a walkover.""
- Comte de Saint-Germain

LEARN AND MASTER NEW TRICKS
Cheat your way to the top of 18th-century French society. Master deceptions using card marking, false shuffles, deck switching, false deals, and more! Use your ill-gotten gains to buy your way into the closed world of high-stakes tables.

UNCOVER A CONSPIRACY
... as you climb from local card parlors to the King's table.
A word of advice: Don't get caught. Your fellow gamblers do not take kindly to cheats…

TRAVEL THROUGH 18TH CENTURY FRANCE
Discover small towns, remote mansions, and luxurious lounges imagined by Nerial team (Reigns), game creator Arnaud De Bock (Pikuniku). Immerse yourself in the ornate visual artwork of Nicolai Troshinsky. Have your every move accompanied by an original score from Andrea Boccadoro as interpreted by an orchestra.",80
Oxenfree,2016-01-14,T,"Oxenfree is a supernatural thriller about a gaggle of friends who inadvertently open a ghostly rift. You assume the role of Alex, and you’ve just brought your new stepbrother Jonas to an overnight island party gone horribly wrong.",80
Ghost Giant,2019-04-16,E,"Experience a new puzzle adventure from the studio behind Fe and Flipping Death. In Ghost Giant, you are the protector of the lonely little boy, Louis. Invisible to everyone but him, you explore his world and use your size to help him and the citizens of Sancourt.",80
Impostor Factory,2021-09-30,Rating not found,"A bonkers time-loop tragicomedy murder mystery thriller featuring multiple casualties and a suspicious cat, from the creator of To the Moon & Finding Paradise.",80
OneShot,2014-06-30,Rating not found,OneShot is a surreal top down Puzzle/Adventure game with unique gameplay capabilities. You are to guide a child through a mysterious world on a mission to restore its long-dead sun. The world knows you exist.,80
1979 Revolution: Black Friday,2016-04-04,Rating not found,"1979 Revolution: Black Friday is choice driven, narrative game that brings players into the brooding world of a nation on the verge of collapse. Play as Reza, an aspiring photojournalist, and make life and death decisions as you survive the gritty streets of Iran in the late 1970’s.",80
King's Quest Chapter 1: A Knight to Remember,2015-07-29,E10,"King’s Quest is a collection of 5 different chapter releases, each focusing on an untold tale in Graham’s past. In each installment, an aging King Graham reflects on his life of adventure with his granddaughter, Gwendolyn, while players are thrust back to influence first-hand the decisions and events that shaped a kingdom. Embark on an extraordinary journey across the world of Daventry. [Sierra]",80
Everything,2017-03-21,E,Discover what it's like to be the Universe in this interactive nature simulation.,80
Five Dates,2020-11-17,T,"Five Dates is a completely live-action, interactive romantic comedy. The plot follows Vinny, a millennial from London, joins a dating app for the first time while living in lockdown. From a choice of five interested women, the player can control who Vinny video dates and how he interacts with their very different personalities. The interactive story unfolds in a multitude of different directions, each exploring whether compatibility, chemistry and connection are still possible in a world where physical touch is no longer an option. Five Dates is a fast-turnaround rom-com project that has been conceptualized and developed during lockdown. Mandip Gill, who played Doctor Who’s companion in the last two series of the long-running UK show, is joined by Georgia Hirst (Vikings), Marisa Abela (who is a lead in Lena Dunham’s upcoming BBC project Industry), Taheen Modak (co-lead in Maisie Williams’ new Sky show Two Weeks To Live), and Sinead Harnett (UK singer/influencer) in the cast.",79
Wilson's Heart,2017-04-21,Rating not found,"Wilson's Heart is an immersive first-person psychological thriller set in a 1940's hospital that has undergone a haunting transformation. In this original VR adventure, you become Robert Wilson, a patient who awakens to the shocking discovery that his heart has been replaced with a mysterious device. As the hospital hauntings intensify, you and your fellow patients must traverse increasingly maddening corridors, overcome frightening environmental hazards and work together to defeat the sinister inhabitants in your pursuit to reveal who stole your heart... and why. Wilson's Heart leverages an eccentric cast of characters, compelling narrative, striking visuals, and the immersive nature of Touch to bring you into an interactive adventure of mystery unlike any other game. [Twisted Pixel]",79
Carto,2020-10-27,E,"Carto is a chill adventure game wrapped around a unique, world-shifting puzzle mechanic. Use this power to explore mysterious lands, help a quirky cast of new friends, and guide Carto on her journey home.",79
Venba,2023-07-31,Rating not found,"Cook delicious South-Indian food and experience the journey of an immigrant family in Venba! Venba is a narrative cooking game where you play as an Indian mom who immigrates to Canada with her family in the 1980s. Players will cook various dishes and restore lost recipes, hold branching conversations and explore in this story about family, love, loss and more.

Cook Mouth Watering Dishes
Venba's recipe book gets damaged when she moves to Canada. Restore the lost recipes to cook delicious, mouth-watering dishes that serve as a connection to the home left behind.

Explore, Converse, Experience
Get to know the family well, hold branching conversations, and explore as you face the challenges that arise from day to day life.

Features:
- Cook authentic and delicious recipes handpicked from regional South-Indian cuisine
- Hold branching conversations and explore different narrative beats
- Beautiful visuals and animations
Unique soundtrack inspired by Indian musicals",79
Helheim Hassle,2021-01-20,Rating not found,"Helheim Hassle is a narrative adventure game with puzzle platforming elements. Play as Bjørn, a pacifist Viking that can detach and combine limbs at will to solve challenging puzzles and get out of uncomfortable situations involving desperate Norse Gods, Goblins, Dragons, and angry skeletons.",79
Rumu,2017-12-12,Rating not found,"Rumu is an intimate, narrative-driven adventure that follows the path into sentience of a robot vacuum cleaner.",79
The Longing,2020-03-05,Rating not found,"An unusual mix of adventure and idle game. In utter loneliness deep below the surface, it's your task to wait for the awakening of your king... for 400 days.",79
Venba,2023-07-31,Rating not found,"Cook delicious South-Indian food and experience the journey of an immigrant family in Venba! Venba is a narrative cooking game where you play as an Indian mom who immigrates to Canada with her family in the 1980s. Players will cook various dishes and restore lost recipes, hold branching conversations and explore in this story about family, love, loss and more.

Cook Mouth Watering Dishes
Venba's recipe book gets damaged when she moves to Canada. Restore the lost recipes to cook delicious, mouth-watering dishes that serve as a connection to the home left behind.

Explore, Converse, Experience
Get to know the family well, hold branching conversations, and explore as you face the challenges that arise from day to day life.

Features:
- Cook authentic and delicious recipes handpicked from regional South-Indian cuisine
- Hold branching conversations and explore different narrative beats
- Beautiful visuals and animations
Unique soundtrack inspired by Indian musicals",79
TOEM,2021-09-17,E,"A photo adventure. Set off on a delightful expedition and use your photographic eye to uncover the mysteries of the magical TOEM in this hand-drawn adventure game. Chat with quirky characters, solve their problems by snapping neat photos, and make your way through a relaxing landscape!

Key Features
- Take photos with your camera to solve puzzles and help people!
- Listen to chill beats and take in your surroundings!
- Meet quirky characters and help them with their problems!",79
The Last Door (2014),2014-05-20,Rating not found,Something ancient and evil is stirring in Victorian England. Only you can stop it. Journey to the brink of madness and beyond as you set forth alone into the dark.,79
The Inner World: The Last Wind Monk,2017-10-20,E10,"The Inner World - The Last Wind Monk takes you back to Asposia on a quest to find the last legendary wind monk. Accompany Robert, Laura and Peck on their journey, encountering many strange characters and saving the family of the flute noses!",79
Tales From The Borderlands: Episode 4 - Escape Plan Bravo,2015-08-18,M,"Captured by Vallory and her thugs, Rhys and Fiona are forced to keep searching for the Vault beacon - at gunpoint. The beacon is on the Hyperion moon base - Helios - while our heroes are on Pandora... so there's the annoying cold void of death known as 'space' to overcome. Even with the help of a familiar face, and with a worryingly helpful Handsome Jack hitching a ride in Rhys’ head, getting on board the ominous ‘H’ is going to take every drop of guile, and quite possibly all the spunk you’ve got. Sacrifices will be made – can you make the tough choices needed to succeed?",79
I Am Dead,2020-10-08,E10,"I Am Dead is a charming puzzle adventure game from the creators of Hohokum and Wilmot’s Warehouse about exploring the afterlife. Morris Lupton is the recently-deceased museum curator of the tiny island of Shelmerston who is reunited with the ghost of his dog Sparky, only to discover that a disaster is about to destroy his beloved island.

Together, they must uncover Shelmerston’s ancient mysteries, prevent the island’s volcano from erupting, and save the place they call home.

Morris and Sparky must unearth a number of Shelmerston's lost and scattered ghosts. To find them, the duo must visit the places they spent time in, dive inside the memories of the people who knew them best, and learn the stories of their lives. 

To help with their mission, Morris uses his newfound power that allows him to peer inside objects and people to reveal their contents and memories, like a supernatural X-Ray!

Along the way you will discover many stories about the history and folklore of Shelmerston, and its cast of curious inhabitants and visitors: tourist finches, the fishfolk, morlos, and the Legend of Aggi - the one who originally silenced the volcano...",79
