title,release_date,rating,description,metascore
Magic: Duels of the Planeswalkers 2014,2013-06-26,T,"Available on the Android platform for the first time ever in addition to iPad, Xbox LIVE Arcade, Steam and PlayStation Network, Magic 2014 - Duels of the Planeswalkers will offer players exciting new features as they partner with Planeswalker Chandra Nalaar to track down a manipulative and dangerous Planeswalker foe. An immersive storyline and strong integration with the Magic 2014 - Core Set ties the experience together for players, culminating in an end-of-summer Magic Celebration that brings all Magic fans together in stores across the world.",83
Shadowverse: Champion's Battle,2021-08-10,T,"The anime version of the hit strategic multiplayer mobile/PC card battle game Shadowverse is coming to the Nintendo Switch as an exciting new card battle RPG. Players will meet a fun cast of characters and duke it out in intense card battles. Experienced Shadowverse players will be able to seamlessly transition into the game as card battle rules are exactly the same as the original game they know and love, but new players will have no problem picking up and playing this beginner-friendly game as well! The game's card library boasts cards from the first three sets of the mobile/PC game, as well as brand new cards unique to this title, allowing players to create completely original strategies. Also new to the Switch version are special, deluxe battle animations.",82
Hearthstone: Heroes of Warcraft - Blackrock Mountain,2015-04-02,Rating not found,"An expansion for Hearthstone, Blackrock Mountain is a single-player adventure.",82
Tainted Grail: Conquest,2021-05-27,Rating not found,"Avalon is dying. King Arthur is long gone, and Knights of the Round Table are in disarray. Guardian Menhirs, the only thing that makes it possible for humans to survive in this remote land, are going dark. Your village chose its best and brightest and sent them on an epic quest to reach Kamelot, find the Grail, and save the land.

You were not among them.

They've never returned, and now it's your turn to lead a band of unlikely heroes, the only ones this land can still provide. These ordinary people set off far too late, under-equipped for the task ahead, and with little hope of success.

Tainted Grail is a dark fantasy open-world RPG with fresh turn-based exploration and combat. It is based around deep, immersive story from one of the best and most innovative board games (biggest Kickstarter project of 2018!), but introduces a whole new experience crafted directly for PC.",82
SteamWorld Quest: Hand of Gilgamech,2019-04-25,E,"SteamWorld Quest is the roleplaying card game you’ve been waiting for! Lead a party of aspiring heroes through a beautifully hand-drawn world and intense battles using only your wits and a handful of cards. Take on whatever threat comes your way by crafting your own deck choosing from over 100 unique punch-cards. What awaits you is a luscious treasure chest filled with gold, dragons, vivid worlds, magic, knights in shining armor as well as XP, turn-based battles and all that good RPG stuff! The game’s humorous mix of traditional fantasy and steampunk robots makes for an unforgettable experience with lots of laughs",81
The Elder Scrolls: Legends,2017-05-31,Rating not found,"Welcome to The Elder Scrolls: Legends, a competitive strategy card game set in the Elder Scrolls universe. From building your deck to taking on foes in one of the game’s three exciting modes, every decision you make will require strategy and careful planning. Will you overpower your opponent with brute force? Or will you defeat your foes with speed and cunning? Each deck in The Elder Scrolls: Legends can be crafted using two of the five attributes in the game: Strength, Agility, Intelligence, Endurance and Willpower.",80
Yu-Gi-Oh! Master Duel,2022-01-19,T,"Now you can play the ""Yu-Gi-Oh! TCG,"" digitally, anywhere.
Fast-paced Duels with stunning HD graphics and a new, dynamic soundtrack! Get ready to challenge Duelists around the world!
◇Play Duels at Any Level!
The full Yu-Gi-Oh! experience is available for anyone at any Skill Level. Don't worry if you're a new player or if you haven't Dueled in a while, the in-game tutorials will teach you the basics on how to play the Yu-Gi-Oh! TRADING CARD GAME. You'll be given a Deck when you finish to help you start your journey!
Collect new cards as you progress through the game to power up your Decks!
◇Rotating Tournament Formats
Mix it up and put your Dueling skills to the test! A wide variety of events and tournaments will be available for players.
Build and Duel with different Decks utilizing 10,000+ unique cards and special rules unique to Tournaments!
Choose the tournament YOU want to Duel in and aim for that number one spot!
◇Uncover the Stories Behind the Cards
The Solo Mode guides you through storylines of the themes from the Yu-Gi-Oh! TCG. Hone your Dueling skills by completing the stories.
Recommended for beginners, returning players, and those of you who are interested in learning more about the lore of the world of the Yu-Gi-Oh! TCG.
◇Features
Link with the mobile app ""Yu-Gi-Oh! Neuron.""
View Decklists from Duelists worldwide and improve your own Deck!
Try the sample draw feature to simulate what cards you could get in your first hand!",80
Faeria,2020-08-13,Rating not found,"With its unique living board, Faeria will challenge you with truly strategic card battles. Craft your deck, shape the battlefield, and fight for victory!

A strategy game like no other. Build exciting decks and shape the battlefield as you fight epic battles. Raise mountains, build forests, fill lakes, or harness the sands of the deserts. You choose your own path to victory.

Enjoy 100+ hours of solo content, co-operative missions, and puzzles! Explore a vast array of challenges that reward you in return. Journey through the Oversky and defeat devious World Bosses - or even play enemy AI in draft mode!

Enter Pandora, Faeria's unique draft mode that where your deck-building skills are put to the ultimate test. Choose to play against the AI or put your deck to the ultimate test in PVP. Earn rewards based on how well you do. It’s the perfect way to increase your collection, or just have fun!",80
Wildfrost,2023-04-12,Rating not found,"A deck to weather the storm

Take on the elements in Wildfrost, a tactical roguelike deckbuilder!

The sun has frozen over, succumbing to the Wildfrost. The town of Snowdwell and its survivors stand as the last bastion against an eternal winter... Build up a deck of powerful card companions and elemental items, as you battle to reach the Sun Temple and banish the frost once and for all!

• Perfect your card battling skills and craft a deck unique to you, as you journey across an unforgiving frosty landscape.

• Collect and upgrade card companions, ready to withstand waves of deceptively cute Pengoons, Gobblers and brutish boss monsters.

• Plan ahead in battles with the help of a dynamic counter system to map out your next move and fend off frosty foes.

• Upgrade and customise your favourite companions with wobbly charms to enhance their powers.

• Take shelter in the town of Snowdwell between runs, constructing buildings to unlock new cards, tribes, events and more to aid in your fight against the everlasting frost.

• Test your skills with daily runs and challenges, creating endless replayability!",80
Magic: The Gathering - Duels of the Planeswalkers 2013,2012-06-20,T,"Face a stiffer challenge in this version of the franchise. Play with friends or the AI, take on new encounters and opponents, and face up to 3 other players in the Planechase multiplayer format. Featuring 10 customizable decks, Magic 2013 offers new game items to unlock and introduces the option to choose what lands to tap when you cast your spells.",80
Metal Gear Acid 2,2006-03-21,M,"Metal Gear Acid 2 features 3D visuals for the first time on the PSP. Utilizing the innovative new ""Solid Eye"" technology, key areas of the game's comic book style cell-shaded graphics explode off the PSP system screen in 3-D. To ensure that the 3D effects are the most technologically advanced available in the marketplace, each game is be packaged with a state-of-the-art 3D viewing peripheral that is designed to make the effects realistic and eye-popping. The pioneering visuals are complemented by a card based strategic gameplay structure that is enhanced across the board with a complete tutorial mode, intuitive interface incorporating card based strategy and real-time gameplay, new Arena mode and more than 500 cards to use. Rounding out the package is the popular multi-player mode where players can use personalized decks to battle foes via the PSP system's wireless capabilities. Arena Mode – Fight classic boss enemies from previous Metal Gear games. Multiplayer Versus Mode – determine who the best MGA2 player is using the PSP system's wireless capabilities. Improved strategic gameplay, including card weapon upgrades and more 500 cards for use. Tutorial Mode – familiarizes novice players with the strategic gameplay in Metal Gear Acid 2. Import cards from the previous version of Metal Gear Acid. Game connectivity with MGS3: Subsistence – players can import photographs taken in MGS3: Subsistence and view them in 3D on the PSP system. [Konami]",80
Voice of Cards: The Forsaken Maiden,2022-02-17,T,"Set sail on a voyage to change destiny itself. Voice of Cards: The Forsaken Maiden is set on a remote chain of islands that have been protected by the maidens for generations, but which now face destruction. The hero of the story vows to save the islanders and sets sail for the high seas, together with Laty, a girl who failed to become a maiden.

The second game in the unique Voice of Cards series, where all elements are presented entirely through the medium of cards, in the tradition of tabletop RPGs and gamebooks.

A touching tale set in a world of melancholic beauty, brought to you by YOKO TARO (Creative Director), Keiichi Okabe (Music Director) and Kimihiko Fujisaka (Character Designer).

*This game is not a direct sequel to Voice of Cards: The Isle Dragon Roars. Both stories can be enjoyed as standalone game experiences.
*This product is also included in other bundles sold separately. Please take care not to re-purchase the same content.
* Please be aware that parts of the game which require an internet connection may cease to be supported at any point.",79
Pirates Outlaws,2019-08-27,Rating not found,Pirates Outlaws is an easy-to-play roguelike card game. Build your deck and combos to become a reputed pirate.,79
Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,2019-08-20,T,"Experience over 20 years of Yu-Gi-Oh! history with Yu-Gi-Oh! Legacy of the Duelist: Link Evolution on Nintendo Switch. Build your Deck from over 9,000 cards and take on the most iconic Duelists from the Yu-Gi-Oh! universe. Relive the stories from the original animated Yu-Gi-Oh! series through Yu-Gi-Oh! ARC-V, and challenge the newest generation of Duelists from the virtual world of Yu-Gi-Oh! VRAINS!",79
Hearthstone: Heroes of Warcraft - Journey to Un'Goro,2017-04-06,Rating not found,"Travel to the forbidding jungles of Un’Goro Crater, where primordial creatures from the dawn of time roam. Here, giant dinosaurs infused with raw magical power mercilessly hunt their prey, prehistoric fauna and flora abound, and unchained elementals run wild with primitive magic. Prepare your decks for the expedition of a lifetime.",79
Hearthstone: Heroes of Warcraft - Curse of Naxxramas,2014-07-22,Rating not found,"A whole new game mode, thirty new cards for your collection, a brand-new board, and the chance to school some of the Scourges most infamous champions  all this and more awaits in Curse of Naxxramas!

Curse of Naxxramas is a single-player PVE adventure integrated within Hearthstone. In Curse of Naxxramas, you face off against powerful bosses as you battle your way through the dread necropolis and its hordes of undead fiends. You will encounter villains such as the wily warlock Heigan the Unclean, the vile abomination Thaddius, and none other than the master of Naxxramas himself, the lich KelThuzad. Itll be a challenge, but if you outwit these fearsome foes you will reap the awesome rewards of the undead stronghold.",78
Roguebook,2021-06-17,Rating not found,"The ancients speak of a Book written since time immemorial containing all the world's legends. After many fabulous adventures, recounted in Faeria Chronicles of Gagana, this relic was lost in a well of Faeria. Through contact with this source of magic, the Book developed a wicked free will of its own and became the Roguebook!

You are trapped in the Book of Lore of Faeria, and each page represents a new challenge. Lead your two heroes to victory in this roguelike deckbuilder developed in partnership with Richard Garfield, creator of Magic: The Gathering. Put together the best synergies between cards, relics and abilities, and take on the Roguebook.",78
Fights in Tight Spaces,2021-02-24,Rating not found,"A stylish blend of deck-building, turn-based tactics, and thrilling animated fight sequences in classic action-movie settings. Learn to balance your hand, momentum, and positioning to overcome the odds to defeat your adversaries. Build your deck, control the space and live to fight another day.",78
Magic Duels: Origins,2015-07-29,Rating not found,"Magic Duels: Origins is entirely free-to-play. As you play the game, you earn gold which you swap for booster packs. If you want to get cards quicker, you can also buy gold, but all gameplay content is earnable just by playing. All content is 100% attainable in-game, for zero real-world money. Buy some, earn some – it’s all up to you. And future expansions will be offered as downloadable content packs for Magic Duels: Origins, keeping the game fresh and preventing the need for full-on yearly iterations.",77
Signs of the Sojourner,2020-05-14,Rating not found,"In this narrative card game about relationships and communication, navigate conversations in a colorful world reminiscent of our own. Learn and grow through the cards you choose to play. Who will you become? What will you leave behind?",77
Voice of Cards: The Beasts of Burden,2022-09-13,T,"This is the tale of a girl who swears revenge on monsters.
After losing her home, she joins hands with a mysterious boy and sets out into the unknown. But will it be the light of hope, or the darkness of despair that awaits them at journey's end...? The Voice of Cards series are RPGs, told entirely through the medium of cards.
In ""The Beasts of Burden"", you can trap the monsters you defeat in cards and use them as skills in battle.

Enjoy a truly unique gaming experience from the minds of YOKO TARO, Keiichi Okabe and Kimihiko Fujisaka.

*This game is not a direct sequel to Voice of Cards: The Isle Dragon Roars or Voice of Cards: The Forsaken Maiden and can be enjoyed as a standalone adventure.
*Product bundles that include this game are also available. Please take care to avoid making duplicate purchases.
*Please be aware that services which require an internet connection to use may be discontinued after a time has passed from the game’s release.",77
Yu-Gi-Oh! World Championship 2007,2007-03-20,E,"For the first time, the Yu-Gi-Oh! World Championship Tournament series makes its debut on the Nintendo DS™. The official software of the 2007 Yu-Gi-Oh! World Tournament makes worldwide wireless dueling possible utilizing the Nintendo Wi-Fi connection. The game includes 1,600 of the latest cards and more cards will be available for download. Voice chat is available before you start dueling. Create and edit the look of your character. Each game includes three exclusive trading cards: Spell Striker, Exploder Dragon, Destiny Hero - Disk Commander. [Konami]",76
Artifact,2018-11-28,Rating not found,"A collaboration between legendary game designer Richard Garfield and Valve, Artifact promises the deepest gameplay and the highest-fidelity experience ever seen in a trading card game.",76
Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,T,"Building on the success of the original Duels of the Planeswalkers, Duels of the Planeswalkers 2012 will introduce all new game modes, Planeswalker opponents, decks, puzzle challenges and other exciting new features including a new-to-digital multiplayer game mode called Archenemy where players gather up to two allies and team up against the AI.",75
Magic: The Gathering - Duels of the Planeswalkers,2009-10-16,T,"An extension of the world's premier trading card game, Magic: The Gathering: Duels of the Planeswalkers' brings a pulse-pounding mix of strategic thinking, fantastic artwork, and arcade-style thrills to Xbox LIVE Arcade. Experience an epic game of fantasy and strategy, as never before, when you take on the mantle of a planeswalker - a powerful mage capable of traversing the infinite planes of existence - and forge your destiny! [Wizards of the Coast]",75
Culdcept SAGA,2008-02-05,T,"Culdcept SAGA follows the journey of a princess and unlikely hero trying to bring peace back to their beleaguered country and free the land from the evil tyranny of their vicious adversaries. Summoning beasts of great power and skill, these adventurers will attempt to control strategic locations on the battlefield until all areas are freed from their enemies' influence. In Culdcept SAGA, individuals known as Cepters move around a game board by the roll of the dice, using magical cards to call upon creatures and cast spells to occupy each area they encounter. Using alluring cards designed by Japan's top illustrators, players can customize different decks to assist in their struggle for territorial dominance. As they maneuver their way around the board and land on occupied properties, opponents can opt to pay a fee for their brief stay or attack the guarding creature to inhabit the zone. Players can fortify their decks and develop strategies in single player mode, then apply those tactics against up to 3 friends on Xbox Live or on a single console. Gamers can further modify the game with their own unique style when they alter their characters' appearances using parts won during matches, providing a distinctive experience for every personality. [Namco Bandai Games]",75
Voice of Cards: The Isle Dragon Roars,2021-10-28,T,"Open your mind and let the story unfold. Voice of Cards: The Isle Dragon Roars is an RPG set in a world of swords and sorcery, told entirely through the medium of cards.
The story follows a self proclaimed hero as they set off to slay a recently awakened dragon, presented in the manner of a tabletop RPG and playing out through narration from the gamesmaster.
Enjoy an all new, yet appealingly nostalgic gaming experience from YOKO TARO (Creative Director), Keiichi Okabe (Music), Kimihiko Fujisaka (Character Design.)

*This product is also included in other bundles sold separately. Please take care not to re-purchase the same content.
* Please be aware that parts of the game which require an internet connection may cease to be supported at any point.",75
Metal Gear Acid,2005-03-22,M,"Offering gameplay based on strategy and sharp decision-making skills, Metal Gear Acid is a turn-based, tactical espionage game requiring players to collect cards and strategically construct their own decks to complete various missions and objectives. Metal Gear Acid takes place in 2016 on Lobito Island, located in the fictitious Tejan Republic of South Africa. Players once again take the role of Solid Snake, the famed top-secret agent, who has been called out of his retirement when a plane is hijacked over U.S. airspace. Tasked with infiltrating an unknown terrorist organization holding passengers hostage thousands of feet in the air, players must diffuse the situation to save hundreds of innocent lives. While playing through the game, Solid Snake encounters numerous dynamic characters, including a new playable female heroine. Players will have the ability to strategically control both Solid Snake and the new female character to defeat their enemies. [Konami]",75
Black Book,2021-08-10,Rating not found,"A fusion of card-based RPGs and Adventure games, ""Black Book"" is a haunting tale of a young sorceress, who gave her life to serve the dark forces. Dive into the cold, yet alluring world of Russian folktales - and uncover the secrets that hide in the darkness.

A young girl named Vasilisa, destined to become a witch, decides to throw her fate away and marry her beloved - but that dream is shattered when her betrothed dies under mysterious circumstances. Aching for her lost love, Vasilisa seeks out Black Book - a demonic artifact, said to be powerful enough to grant any wish to the one who uncovers all 7 of its seals. 

Join Vasilisa in her adventures across Russian countryside, as she solves the woes of common folk by confronting demons and performing exorcisms.",75
The Eye of Judgment: Legends,2007-10-24,T,"The Eye of Judgment presents a new style of gameplay where the player brings characters/monsters of fantasy trading cards to life for battle in 3D. Through use of a 3' x 3' board and trading cards - each encrypted with ""cybercode"", players conquer the field by selecting a card and placing the ""cybercode"" in front of the next generation camera for their respective character to come to life and battle. Each character has various skillsets, which will determine the outcome of the battle. Players take turns to place cards as they jostle for control of the board; the winner is the first player to capture five of the nine squares. The Eye of Judgment presents the player with more than 30 cards, as well as unique online and offline gameplay. [SCEJ]",75
Magic: The Gathering Online,2002-06-14,T,"In the Magic Online game, you will be able to purchase digital cards and trade them with other players, build and customize your decks and organize your card collection right on the PC. A wide range of game rooms will allow players of different levels to find just the right environment for them, from casual pick-up games to highly competitive tournaments. Players new to the Magic game will be able to observe games in the Casual Play room. Built-in tutorials and practice rooms will help get game-play under way quickly.",75
Foretales,2022-09-15,Rating not found,"A terrible curse is ravaging the realm and the only one who can stop it is a small-time thief named Volepain.

The Weaver put in the hands of her children the fate of the world's creation and stability. The instruments of creation have the power to create and destroy the many worlds of Foretales.

Discover the true goals of the Nymphants and the Cult or embrace the Maelstorm for eternity!

Decide the fate of the world in this ingenious story-driven card game. Foretales offers a unique take on the adventure genre, with a multitude of playstyles and story paths through which you can save the world... or bring about its end.",74
Ring of Pain,2020-10-15,Rating not found,"Ring of Pain is a roguelike / card game / dungeon crawler mashup. Levels are generated randomly from decks of cards, and arranged in a format (like a ring) which lets you observe the level and strategise. As you interact with cards the dungeon dynamically adjusts based on what you're doing. Ring of Pain blends elements of modern roguelike/roguelite dungeon crawlers (Binding of Isaac, Enter the Gungeon etc) with a turn-based card game, set in a world distorted by your mind. A cryptic world of fear and delusion.",74
Culdcept Revolt,2017-10-03,T,"As the series celebrates its 20th Anniversary, the addictive card game-meets-board game is back, bigger and better than ever with hundreds of new cards, inventive boards, and exciting multiplayer. Follow Allen, a new recruit for the rebel Free Bat forces as you fight for freedom from the tyranny of Count. Build your deck, create new strategies, and dominate the board in Culdcept Revolt! With all the classic elements veterans love yet a gentle learning curve for newcomers, Culdcept Revolt is the best Culdcept yet.",74
Nowhere Prophet,2019-07-19,Rating not found,"Prepare your decks and go on a pilgrimage through the wasteland. Nowhere Prophet is a unique single-player card game. Travel across randomly generated maps and lead your followers in deep tactical combat. Discover new cards and build your deck as you explore this strange, broken world.",73
Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,2009-05-19,E,"In Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009, players can experience the most robust offering in the World Championship franchise to date with up to 2,800 playable cards. The title features multiple gameplay modes including Story Mode, where players journey from Satellite to Neo Domino City and duel with characters from the animated series in various situations. Players can also compete in the World Championship Mode, where head-to-head battles take place against Yu-Gi-Oh! gamers around the world. Offering more playable cards than any other Yu-Gi-Oh! World Championship title, Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009 includes playable cards from the latest booster pack ""Crimson Crisis,"" as well as three exclusive trading cards bundled in the package. [Konami]",73
Yu-Gi-Oh! Nightmare Troubadour,2005-08-30,E,"Yu-Gi-Oh! Nightmare Troubadour brings a new round of dueling action to the Nintendo DS. Utilizing the unique features of the Nintendo DS, players experience the world of Yu-Gi-Oh! on two screens with touch pad controls. Watch monsters rise up from their cards and battle it out on the top screen with amazing 3D graphics. Use the bottom screen strategically as it presents the card playing field in 2D and supports full touch screen control. Wireless duels and card trading. Uses the touch pad and two screens for exceptional control. 3D graphics bring the monsters to life as they arise from the cards. Over 1000 of the latest and greatest cards. [Konami]",73
Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003-04-08,E,"This is a game designed specifically for Yu-Gi-Oh! enthusiasts, and they'll be the people who get the most out of it.",72
Phantasy Star Online Episode III: C.A.R.D. Revolution,2004-03-02,T,"A strangely powerful Photon-like substance found on Planet Ragol has spurred a raging battle between the Hunters and a rebel team called the Arkz.  The prized matter known as &quot;The Germ&quot; has unique replicating powers and can be sealed in small playing-card-sized packets.  Warriors carrying a deck of the sought-after cards can then bring unprecedented amounts of destructive weapons and creatures into battle.  Fight with the Hero Hunters or on the rebels' Dark Side and stack your decks accordingly.  You'll compose several powerful decks from nearly 500 cards featuring fighting moves, weapons, and PSO creatures.",71
Cultist Simulator,2018-05-31,Rating not found,"Seize forbidden treasures. Summon alien gods. Feed on your disciples.Cultist Simulator is a game of apocalypse and yearning from Alexis Kennedy, creator of Fallen London and Sunless Sea. Play as a seeker after unholy mysteries, in a 1920s-themed setting of hidden gods and secret histories.",71
Invizimals,2010-10-12,E10,"There are invisible creatures everywhere - and only your PSP Camera can see them. Track down the mysterious Invizimals, lay down your magical trap and try to capture as many of them as possible. Your Invizimals can face off in exciting battles using magic and special moves to defeat their opponents. Watch as they learn new attacks and evolve, becoming even more powerful. Make amazing discoveries on your own or enjoy multiplayer action via Ad Hoc and Infrastructure Mode. Trade Invizimals with your friends and build up your own personal collection of fantastic creatures. [SCEE]",69
Super Dragon Ball Heroes: World Mission,2019-04-05,T,It's a strategic card battle game featuring characters from across the entire DRAGON BALL series. Collect cards & build your deck as you play through an all-new DRAGON BALL story.,69
Duel Masters: Sempai Legends,2004-06-01,E,"Based on the Duel Masters Trading Card game in Japan, Duel Masters: Sempai Legends puts you in the role of a kohai (junior duelist). Your grandfather, a great Sempai (senior duelist), gives you a valuable Duel Masters card, which is soon stolen by a mysterious man. Now it is up to you to travel to nearby towns and villages in hopes of regaining the stolen property. Along the way, you'll face many opponents in Duel Masters tournaments with the hope of one day becoming a professional Duelist.",69
Invizimals: The Alliance,2014-09-30,E10,"Prepare yourself for fun on the run as the hunt for Invizimals becomes ubiquitous. Little and mysterious, these creatures live all around us but only your PS Vita can see them. Follow Invizimals through your garden, on the bus or in the playground, capturing your favourites to build a collection of 140 classic and new creatures. Link up with players of Invizimals: The Lost Kingdom on PS3 via the Cross-Play feature, stage frenzied four-player battles and trade even more Invizimals. [Playstation Europe]",69
Shadowhand,2017-12-07,Rating not found,"Shadowhand is a strategic RPG card game. Duel powerful enemies in 18th Century England with unique solitaire-style turn-based combat. Build mini-decks and equip your character to sneak, slice and blast through foes.",69
Yu-Gi-Oh! World Championship Tournament 2004,2004-02-10,E,"Find out who's the best card-battle player in Yu-Gi-Oh! World Championship Tournament 2004. Construct your monster cards, spell cards, trap cards, and special summon cards into three separate decks for different dueling strategies. You can conquer the tournament solo or link up with a friend in a multiplayer battle. With over 1000 game cards and dozens of popular characters from the Yu-Gi-Oh! TV series, the excitement and exhilaration of the Yu-Gi-Oh trading card game is captured in full force.",68
Monster Monpiece,2014-05-27,M,"Based on an authentic card battle of deep strategies, this title depicts an adventure story of charming characters.",67
Yu-Gi-Oh! Dungeon Dice Monsters,2003-02-12,E,"In Dungeon Dice Monsters, a new strategic board game, duel against characters from the Yu-Gi-Oh! TV series using magical dice, powerful traps and fierce monsters. Create dungeons, defeat your opponents and become the ultimate dice duelist!",67
Uncharted: Fight for Fortune,2012-12-04,T,UNCHARTED: Fight for Fortune is an action-adventure turn-based card game featuring the heroes and villains from the UNCHARTED universe. Take a look at the new trailer of the game below to give you an idea of how combat works.,67
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,2005-02-15,E,Light and dark clash in a town where everyone waits to duel. Battles take the place of words and only the best will win tournaments where glittering trophies await the victor.,66
Yu-Gi-Oh! GX: Spirit Caller,2007-01-02,E,"It is a brand new year at the Duel Academy and the students are excited to start school. You are placed in the Slifer Red Dorm, and soon after the start of the school year, strange things begin happening. As soon as these odd occurrences begin, you start hearing the voice of spirit duelist. This spirit is a good spirit and will help you duel and solve the mysteries surrounding the Duel Academy. Head to head worldwide dueling via the Nintendo Wi-Fi Connection. Includes over 1,500 cards. Create and edit the look of your character. Each game includes three exclusive trading cards. [Konami]",66
Duel Masters,2004-11-02,E,"Duel Masters is a fast-paced, real-time, dueling action based on the popular Duel Masters collectable card game. Over a hundred creatures fight it out in spectacular combat, all at your command. Custom deck building and strategizing let you make the deck that you want, the way you want. Save your decks to your memory card and take them to your friend's house for multiplayer duels to prove once and for all who the best duelist is. [Atari]",66
