title,release_date,rating,description,metascore
If Found...,2020-05-19,Rating not found,"If Found... is an interactive visual novel about going home, coming out and erasing everything.",84
Eliza,2019-08-12,Rating not found,"Eliza is a visual novel about an AI counseling program, the people who develop it, and the people who use it. Follow Evelyn Ishino-Aubrey as she reconnects with people from her past, gets to know the people of Seattle who use Eliza for counseling, and decides the course of her future.",84
Mediterranea Inferno,2023-08-24,Rating not found,"Explore the inner demons of three childhood friends on a summer retreat. Unearth secrets, fears and obsessions as you help them reconnect and rediscover themselves. A mature and treacherous visual novel from the creator of Milky Way Prince – The Vampire Star.",84
Zero Escape: Virtue's Last Reward,2012-10-23,M,"Zero Escape: Virtue's Last Reward has players taking on the Nonary Game again, as it's back and more deadly than ever.",84
Hakuoki: Kyoto Winds,2017-05-16,M,"The remastered telling of the visual novel Hakuoki focuses on the story set in Kyoto. The young Chizuru, determined to find her father, will romance the famous samurai of Shinsengumi through a series of engaging stories in this historical fantasy adventure.",83
Steins;Gate,2015-08-25,M,"STEINS;GATE has sold over 300,000 copies since 2009!&quot;STEINS;GATE&quot;, based on the anime currently being broadcast has finally been released for iPhone and iPod touch!* The game supports Japanese only. - Tag LineThe 12th theory that could even blaspheme God-- That is a product of chance we obtained.- Product SummarySTEINS;GATE is the second collaborative work between 5pb and Nitroplus with a science-fiction/adventure theme.Released on October 2009 for the Xbox 360, it won the highest Famitsu Award (Japanese video game magazine).Later, the game was released for the PC & PSP, along with additional merchandise such as spin-off video games, character songs and drama CDs. The series has sold more than 100,000 copies.An anime adaptation began airing on April 2011, and it is becoming increasingly popular.The story found in STEINS;GATE is not your usual time traveling fare, but is a &quot;hypothetical science adventure&quot; focused on the structure of time travel itself.Many of the situations and scientific concepts referred to in the game have been plucked from real science; the story-line is therefore credible and intellectual stimulating for players.- Features? A suspenseful adventure game based on time travel!? The story takes place in Akihabara and revolves around science-fiction, touching on subjects such as SERN, John Titor, &quot;IBN5100&quot; PC and more!? The game features the phone trigger system, optimized for iOS. The plot will progress in a specific direction depending upon the player's choices and responses!? Play as one of 6 characters with various endings for each! (Including one male character) ? Full voice acting!? More than 30 hours of total game-play!? Featuring an original plot by Chiyomaru Shikura, character design by huke, gadget design by SH@RP and scenario development by Naokata Hayashi (5pb.)!* OP movie and end sequence based on the Xbox 360 version.- How to playIntuitive touch panel controls ensure a smooth game-play experience!&bull; Common controlsPhone Panel: Invoke phone trigger/CloseTwo-finger tap (Or pinch-in): ShowTap: Forward text, ConfirmSwipe Down: Show log screenSwipe Up: Hide message areaSwipe Right: Skip read messagesSwipe Left: Force message skipOne-finger tap and hold: Auto mode&bull; Original controlsHold portrait orientation: Invoke phone triggerHold landscape orientation: Close phone trigger- StoryRintato Okabe known as &quot;Okarin&quot; is a university student with second-grade syndrome.He is a self-proclaimed mad scientist named as &quot;Kyoma Hououin&quot;. He is the founder of what he calls the &quot;Future Gadget Laboratory&quot; where he spends most of his time inventing odd things along with two other members.One day, they accidentally invented a &quot;time machine&quot; that could send text messages to the past...SERN, John Titor, an old computer &quot;IBN5100&quot;, the time machine and butterfly effect, the 11 theories for time traveling.- When a number of factors coincide, a global-scale event will break out from Akihabara!Entrusted with the fate of the future, which decision will Okarin make?",83
Cupid Parasite,2021-11-02,T,A story about a cupid who ran away from her family after a fight to become the most successful bridal adviser in the human world. One day the heroine's boss calls her up for a job to find 5 hopeless guys (aka parasites) in desperate need of fixing their love life (and prolly their personalities in some cases).,83
Zero Escape: Zero Time Dilemma,2016-06-28,M,"Choice is your only method of salvation and your only method of escape. How much of your humanity will you sacrifice to gain your freedom? As a new age of ruin looms large on the horizon, you have to make impossible decisions and weather unimaginable consequences as you straddle the line between absolution and damnation.",83
The Murder of Sonic the Hedgehog,2023-03-31,E,Sonic the Hedgehog...was murdered!? Get to the bottom of the mystery in this brand-new adventure!,82
Chicken Police - Paint it RED!,2020-11-05,M,"Sonny Featherland and Marty MacChicken were once legendary detective partners in Clawville PD. Predatory division, nicknamed as the Chicken Police. But that was a decade ago and time had passed them by... Sonny is a semi-alcoholic wreck of a bird on paid leave, while Marty still hides behind the facade of a star-detective.

On the night of New Year's Eve, a mysterious woman visits Sonny with an errand which goes back to a dark corner of his past. Now, Sonny and Marty are back together again on a case stranger than anything they've ever encountered before!

Chicken Police is an ""Orwellesque Buddycop Noir Adventure"", with a carefully crafted world, a gritty, dark story, and absurd humor. The game mixes elements of story-rich adventures with visual novel style dialogue-heavy storytelling, complete with a complex interrogation system, detective gameplay, and an ever-changing city.",82
Gnosia,2021-03-04,T,"The Gnosia lie. Pretending to be human, they’ll get in close, trick and deceive, and then eliminate one victim at a time... The crew of a drifting spaceship, facing off against a mysterious and deadly threat known as the “Gnosia” and having no idea who among them is really the enemy, formulate a desperate plan for survival. The most suspicious among them will be put into “cold sleep” one by one, in an effort to rid the ship of Gnosia.

Gnosia is a Sci-Fi Social Deduction RPG in which you will engage in discussion with a variety of unique characters, with the aim of identifying the Gnosia among the group. Players will have to use what information they can gather during the discussions to ascertain whom they think is Gnosia and then vote to put them into cold sleep. As you progress, your abilities will improve - but so will those of the crew.
As the numbers of crew members, Gnosia, and various “roles” increase, it will become increasingly difficult to determine who is telling the truth. Work in collaboration with or against other crew members to ensure your survival until the end.

・Repeatedly play through “loops”, triggering special events to unravel mysteries in a uniquely original narrative. Certain events will unlock new commands for you to use during discussions.

・Step into a variety of roles to develop different character builds. Your stats will determine how effectively you can sway the group’s opinion or lie, and will also affect your likelihood of being selected for cold sleep.

・Engage with an engrossing and eclectic cast of characters and experience randomly triggered events, each one unique to its subject. Character events will reveal information about your crewmates in the form of special “Notes”.",82
"Nine Hours, Nine Persons, Nine Doors",2010-11-16,M,"In this game, you must help Junpei reclaim his memories and play a game of life or death known as the Nonary Game.",82
Danganronpa V3: Killing Harmony,2017-09-26,M,"Welcome to a new world of Danganronpa, and prepare yourself for the biggest, most exhilarating episode yet. Set in a psycho-cool environment, a new cast of 16 characters find themselves kidnapped and imprisoned in a school. Inside, some will kill, some will die, and some will be punished. Reimagine what you thought high-stakes, fast-paced investigation was as you investigate twisted murder cases and condemn your new friends to death.

KEY FEATURES:

* A New Danganronpa Begins - Forget what you thought you knew about Danganronpa and join a completely new cast of Ultimates for a brand-new beginning.

* Murder Mysteries - In a world where everyone is trying to survive, nobodys motivations are quite what they seem. Use your skills to solve each new murder or meet a gruesome end.

* Lie, Panic, Debate! - The world is shaped by our perception of it. Fast-paced trial scenes will require lies, quick wits, and logic to guide your classmates to the right conclusions.

* New Mini Games - Between the madness of murdered peers and deadly trials, enjoy an abundance of brand-new mini games.",81
Phoenix Wright: Ace Attorney - Dual Destinies,2013-10-24,M,"Dual Destinies brings us the return of courtroom hero Phoenix Wright. Set 8 years after his last appearance in the courts, the first case in Phoenix Wright: Ace Attorney - Dual Destinies sees the action start in a destroyed court room. It's up to Phoenix Wright and his team at the Wright Anything Agency to discover the cause of the destruction. Players have to battle it out in court against Gaspen Payne, the younger brother of Winston Payne from previous Ace Attorney titles, as they defend the accused.",81
Paradise Killer,2020-09-04,Rating not found,"Paradise Island, a world outside reality. There’s been a murder that only ""investigation freak"" Lady Love Dies can solve. Gather evidence and interrogate suspects in this open world adventure. You can accuse anyone, but you’ll have to prove your case in trial to convict. It’s up to you to decide who’s guilty.",81
Phoenix Wright: Ace Attorney,2005-10-12,T,"(Known in Japan as ""Gyakuten Saiban"")  Not everyone is innocent until proven guilty! Players star as a defense attorney, who must prove his seemingly guilty client’s innocence no matter how dire the circumstances may seem. The game presents twisting storylines and intriguing gameplay in a comical anime style. Players must collect evidence, weed through inconsistent testimonies, and overcome corrupt agendas to ensure that justice prevails. [Capcom]",81
Phoenix Wright: Ace Attorney - Spirit of Justice,2016-09-08,Rating not found,"This narrative adventure stars beloved defense attorneys Phoenix Wright and Apollo Justice and sees the return of many familiar faces alongside some exciting new additions. Filled with puzzling cases to solve, the new game also brings popular investigative techniques from previous installments, along with brand new mechanics such as the Divination Séance. Spirit of Justice sees Phoenix in a brand new location: a courtroom situated in the Kingdom of Khura'in, origin of the Kurain Channeling Technique, where mysterious séance trials decide the fate of all defendants. Meanwhile, defense attorney Apollo Justice faces his own challenges holding down the fort at the Wright Anything Agency, as he takes on a case that will have explosive implications. Both our heroes are joined by a host of returning friends and adversaries in their fight to bring about justice. [Nintendo.com]",81
Danganronpa 2: Goodbye Despair,2014-09-02,M,"Jabberwock Island was, at one time, a popular tourist haunt. This now populated island remains oddly pristine. You and your classmates at the elite Hope's Peak Academy have been brought to this island by your cute teacher for a “lovey-dovey, heart-throbbing school trip.” Everyone seems to be having fun in the sun...until Monokuma returns to restart his murderous game! Trapped on this island of mutual killing, your only hope of escape rests in solving the island’s mysteries. But be warned—sometimes the truth can be its own despair. [NIS America]",81
Necrobarista,2020-07-22,Rating not found,"In a back-alley cafe, the dead are granted one last night to mingle with the living. Necrobarista follows a dynamic and diverse cast of characters as they navigate Melbourne's hipstery coffee culture, the questionable ethics of necromancy, and the process of letting go.",81
Winds of Change,2021-06-03,Rating not found,"Lead The Rebellion, build your army, and shape the world with your choices. A story-heavy adventure game with multiple endings, romance options, and non-linear storytelling. A vast dark fantasy world waiting to be explored. Inspired by Dragon Age, and Mass Effect.",81
Phoenix Wright: Ace Attorney - Trials and Tribulations,2007-10-23,T,"Players star as a defense attorney, who must prove a seemingly guilty client's innocence no matter how dire the circumstances may seem. Phoenix faces the toughest prosecutor yet as the mysterious hard-boiled ""Godot"" tries to take him down at any cost. Players must collect evidence, survey crime scenes, weed through inconsistent testimonies, and overcome corrupt agendas to ensure that justice prevails. With the return of the popular ""psyche-lock"" interrogation tool from the previous title, ""Phoenix Wright: Ace Attorney Justice for All,"" players have to overcome even more intense courtroom standoffs in order to close the case. Maya Fey is a bright young girl that aids Phoenix in his trials; she harnesses her psychic powers which are useful in a pinch. Godot - the mysterious, hard-boiled prosecutor makes his appearance. Play as two lawyers - relive Mia's rookie days from the past and Phoenix's current cases in the present. Two distinct gameplay segments: Investigation phase - survey crime scenes, interview witnesses and gather evidence that will be used in court; Court phase - present findings from the investigation to support your case, listen to testimonies and examine witnesses. ""Psyche-Lock"" system - break down tough witnesses with a series of correct questions or catch them on inconsistencies. Touch screen interface progresses players through the game. Microphone can be used to yell ""Objection!"" and ""Hold it!"" as you cross examine witnesses. [Capcom]",81
Steins;Gate 0,2016-11-29,M,"If you can't save the on you love... ... How can you save humanity?

- A new story in the critically-acclaimed Steins;Gate series.
- From the depths of despair - explore a whole new world line
- Your favourite characters return alongside a brand new cast!",81
Monster Prom 2: Monster Camp,2020-10-23,Rating not found,"""Monster Prom 2: Monster Camp"" brings you more of the world's best (and maybe only?) multiplayer dating sim; but in a way you've never expected! The sequel brings you into a new setup (summer camp) with new characters to romance, including old faces and new ones: Damien, Calculester, Milo, Dahlia, Joy and Aaravi. But that's not all, Monster Camp comes with twists here and there: from the campfire mechanics to a new stage full of magic mixed drinks.",80
Danganronpa: Trigger Happy Havoc,2014-02-11,M,"Fifteen super-elite students have been locked in the school and they are forced to live in this isolated community. There is a special rule for the students: only murderers can graduate from the school, and this rule turns the prosperous school into the despairing place. The protagonist, however, does not follow this rule. He investigates murders instead of murdering somebody and tries to figure out a way to escape from the school.",80
The Red Strings Club,2018-01-22,Rating not found,"The Red Strings Club is a cyberpunk narrative experience about fate and happiness featuring the extensive use of pottery, bartending and impersonating people on the phone to take down a corporate conspiracy.",80
Olympia Soiree,2021-09-09,M,"With her entire clan wiped out years ago, Olympia has been isolated for most of her life. Now she lives as the only person on Tenguu Island who can perform a ritual that restores light to a world shrouded in darkness. The heads of each Primary district Red, Blue, and Yellow lead a society governed by the island's rigid class structure.

As Olympia travels between the districts, she discovers their wonders and their weaknesses, as well as an entire underground community of shunned individuals whom she becomes determined to help. If she can find the person destined to be her soulmate, she will finally be able to open her heart and reveal her true name, continue her bloodline, and save the world before it is destroyed.",80
Variable Barricade,2022-02-24,T,"A proposal within five seconds of meeting!? The mysterious handsome men who appeared in front of Hibari, the only daughter of distinguished Toujou family, were the groom candidates who had been sent by her natural enemy, her grandfather. Alerted by her intuition Hibari realized that there must be something more behind this. Why now? And anyway, who are these guys in the first place? Though she showed a firmly defiant stance toward this obviously suspicious situation, her grandfathers decision was absolute. While still surprised they were given a villa, and on the premise of a marriage proposal they started living together.

    The four men try to pursue her in many ways, aiming for the groom position. Within the dazzling days of seduction, Hibari resolutely makes her decision.

    “There’s absolutely no way I’ll fall for you!”",79
Cafe Enchante,2020-11-05,T,"When Kotone inherits her grandfather’s Tokyo café, she discovers the shop holds more secrets than anyone could imagine. The café is a meeting spot for beings from multiple, mystical worlds. You’ll meet the king of demons, a humanoid beast, a fallen angel, and more. And when government agents monitoring non-human activities show up at your door, your new café is about to become a lot more colorful.",79
Coffee Talk Episode 2: Hibiscus & Butterfly,2023-04-20,Rating not found,"Dust off your coffee machine and prepare your warmest smile to meet your customers again in the second episode of the much loved coffee brewing and heart-to-heart talking simulator; Coffee Talk Episode 2: Hibiscus & Butterfly.

You are a barista, and your customers aren't always humans. Listen to their stories and influence their hearts with a warm cup of coffee or two.",79
Subsurface Circular,2018-03-01,E10,"When the truth is buried, go underground. Step into this new take on text-based adventure from the award-winning team behind Thomas Was Alone and Volume. A short story that hands you the fate of the world above, as a detective looking for answers on the Subsurface Circular.",79
Birushana: Rising Flower of Genpei,2022-06-28,T,"Fifteen years after the Heiji Rebellion, the Heike clan has reached the height of its power, while the Genji clan remains devastated by defeat. Hidden deep within the mountains of Kurama lives Shanao, the youngest surviving male heir to the Genji name. However, Shanao harbors a deep secret known by very few.

The youngest heir to the Genji name is no man.

Torn between her duty to live up to the Genji family name and her desire to live a peaceful life, Shanao sets off in hopes to take down the Heike stronghold and finally bring peace in the country. Her adventure leads her to find new cherished relationships, as well as something deeper than the feud between the rivaling clans.",79
Murder by Numbers,2020-03-06,Rating not found,Solve Pixel Puzzles to find clues. Use those clues to interrogate witnesses. Work your way to the truth... ...and uncover the mystery of Murder by Numbers.,79
Invincible Presents: Atom Eve,2023-11-14,Rating not found,"Invincible Presents: Atom Eve is the first original Invincible game from Skybound Games, the creator-led company behind Invincible and The Walking Dead. 

Experience an original story with striking art directed by Rossi Gifford and creative direction by award-winning writer Jill Murray, and explore the life of Atom Eve in a world filled with beloved characters. Based on the comic book by Robert Kirkman, Cory Walker, and Ryan Ottley.

Play as Atom Eve, the fan-favorite superhero from the Invincible universe! Get to know Eve like never before as she navigates her life with the Teen Team, her family, and her friends while figuring out the best way to use her incredible powers as a force for good.",79
World End Syndrome,2019-05-02,M,"Mixing romance with murders and the living dead, World End Syndrome is a gripping story that will make you shiver but ask for more! Arrive in a beautiful seaside town and join the local school's clubs, before a dead body drifts on the shores of the river and it's up to you and your friends to figure out if the legend of the Yomibito is true and what it means for the town...",79
Aokana - Four Rhythms Across the Blue,2020-08-21,M,"In a world where flying through the sky is as simple as riding a bicycle, the sport Flying Circus is all the rage. Following the discovery of anti-gravitons, special shoes that allow an individual to fly, Anti-Graviton Shoes, took the world by storm.",78
Doki Doki Literature Club!,2017-10-06,Rating not found,"Hi, Monika here!

Welcome to the Literature Club! It's always been a dream of mine to make something special out of the things I love. Now that you're a club member, you can help me make that dream come true in this cute game!

Every day is full of chit-chat and fun activities with all of my adorable and unique club members:

Sayori, the youthful bundle of sunshine who values happiness the most;
Natsuki, the deceivingly cute girl who packs an assertive punch;
Yuri, the timid and mysterious one who finds comfort in the world of books;
...And, of course, Monika, the leader of the club! That's me!

I'm super excited for you to make friends with everyone and help the Literature Club become a more intimate place for all my members. But I can tell already that you're a sweetheartwill you promise to spend the most time with me?",78
Apollo Justice: Ace Attorney,2008-02-19,T,"This is the fourth game in the series and the first developed specifically for Nintendo DS and sees a change of direction for the story line with the introduction of new defense attorney Apollo Justice and a host of new characters. Players star as rookie defense attorney Apollo Justice as he visits crime scenes, questions key witnesses and collects vital evidence before stepping into the courtroom to prove his clients' innocence. Facing Apollo across the courtroom is the highly talented and flamboyant prosecutor Klavier Gavin who, in addition to being a legal genius, is also lead singer with Gavinners, a highly successful rock band with a string of hits to their name. He may be young and inexperienced but Apollo's confident manner and passion, coupled with his unique ability to uncover witnesses' lies by studying their body language, will prove invaluable assets in the courtroom as he pleads the case for the defense. Thankfully, Apollo is not alone and is aided both in and out of the courtroom by his assistant Trucy, a mysterious female magician. Apollo also receives invaluable advice from his mentor the ultra-cool Kristoph Gavin, elder brother of Klavier, whose perfect logic and natural instincts have won him numerous cases and the respect of his colleagues. [Capcom]",78
Ken Follett's The Pillars of the Earth,2017-08-15,M,"Based on Ken Follett’s world-bestseller, The Pillars of the Earth retells the story of the village of Kingsbridge in a whole new way. Play as Jack, Aliena, and Philip and change the events of the book through exploration, decision-making and dialogues.",78
Root Double: Before Crime * After Days - Xtend Edition,2020-11-26,M,"The year is 2030. Business is as usual in the isolated research city of Rokumei–that is until several explosions suddenly go off in the nuclear research facility known as “LABO.” The city sends in “Sirius,” an elite rescue squad, to deal with the situation. But the situation only gets worse when LABO’s nuclear reactor melts down, sending the facility into lockdown–with members of Sirius and survivors still trapped inside. With lethal radiation leaking everywhere and not enough anti-radiation medication to last until lockdown lifts, the survivors make more and more grim discoveries. In their struggle for survival, in a deathtrap full of fire and radiation, they learn that doubt is their greatest enemy, and trust their greatest asset.

The story of Root Double features two different protagonists: Watase Kasasagi, a rescue squad captain who has lost his memories in the hours after the incident, and Natsuhiko Tenkawa, a student piecing together the clues in the six days before. The only key to survival lies in the player’s hands with the Senses Sympathy System (SSS). Unlike traditional visual novels, Root Double does not have clear cut “choices,” but rather, the game uses SSS to allow the player to manipulate the story based purely upon emotion. Your emotions projected upon the characters, particularly your trust in them, shape the progression of the story. Only with effective use of this system and completion of both protagonists’ stories can the player piece together the truth and hope to discover a way out of the facility.",78
ALTDEUS: Beyond Chronos,2020-12-04,Rating not found,"Enter the latest installment in the Chronos Series.
Become Lieutenant Chloe, pilot of the massive battle robot Makhia as you face off against the Meteoras, colossal enemies of humanity in a story that takes place 200 years in the future.

Make choices and decisions with the guidance of the Decision Support System.
Pilot the 400-meter-tall Makhia in blood-pumping action sequences.
Be amazed by the concerts of an electronic idol.

The future awaits beyond your screen.",78
Bad Apple Wars,2017-10-13,T,"After a sudden car accident on her first day of school, the protagonist finds herself in the afterlife, standing before a strange school for lost souls. The confounded protagonist attends the school’s opening ceremony. Then, chaos strikes…",78
Ace Attorney Investigations: Miles Edgeworth,2010-02-16,T,"Miles Edgeworth is the famed rival prosecutor of court-house-dynamo Phoenix Wright. Since becoming the youngest prosecutor in the country at the tender age of 20, Miles Edgeworth built quite the reputation for himself by putting away bad guys in short order. However, after several confrontations against Wright, he has changed his approach to seeking the truth. Unfortunately, Wright was only the beginning of his troubles. The flashy prosecutor in the wine red suit is plagued by a series of deaths that seem to follow him wherever he goes. To obtain the truth, Miles Edgeworth will take center stage in an exciting suspense-filled drama that requires him to dive into the mysterious world of crime scene investigation. [Capcom]",78
Piofiore: Fated Memories,2020-10-08,M,"Liliana Adornato was born and raised in the church in the center of the Italian city of Burlone. Three criminal organizations control parts of the city, and Lili discovers that she is literally in the center of their turf wars. Her encounters with the leaders of the Falzone, Visconti, and Lao-Shu families lead to danger and distraction. Once Lili is drawn into the shadowy world of organized crime, she realizes there is no going back.

• Experience gorgeous music and artwork depicting the sun drenched (and sin-filled) world of early 20th century Italy. (circa 1920's)
• Navigate organizations filled with intrigue and betrayal as three crime families fight for honor and control.
• Unlock additional story options, new perspectives, and deeper, deadlier secrets as you complete the game multiple times.
Share Share on Facebook Tweet Tweet on Twitter Pin it",78
Lover Pretend,2022-12-01,T,"The main character Chiyuki lives alone and spends all of her time studying for university and doing part-time work.

She has two dreams in life. The first is to become a scriptwriter, which was also a dream of her late mother. Another is to find her father who she never met.

Chiyuki tries looking for information while working her new job, but in a twist of events ends up cast in the role of their love interest?

Can Chiyuki draw up a script about fake lovers, while not knowing anything about falling in love herself?",77
Sucker for Love: First Date,2022-01-20,Rating not found,"Obsessed with occult rituals, you have finally obtained the last thing you need to summon the eldritch horror that has been haunting your dreams; a strange, bright-pink Necronomicon. You perform the only ritual that doesn't appear to be insane ramblings, and inadvertently summon Ln'eta, a cute cthulhu-like girl. She agrees to a kiss, on the condition that you perform a few rituals from the book for her first. Looking back at the Necronomicon... all of the other pages suddenly make sense?

Put the 'love' in 'Lovecraftian horror'! Perform terrifying rituals to win the affections of eldritch horrors and smooch 'em... at any cost!",77
Aviary Attorney,2015-12-21,Rating not found,"The hottest bird lawyering game to come out of 1840s France. Join Jayjay Falcon and his witty apprentice, Sparrowson, as the two take on clients, interview witnesses, collect evidence, and deliver justice to the guilty.",77
Chaos;Child,2017-10-17,M,"Discover A Darker Japan - Explore Shibuya in 2015, after an earthquake nearly levelled the city six years prior, and try to outsmart the puppet-master behind this New Generation Madness. Track Down A Serial Killer - Play as Takuru, an arrogant senior and the newspaper club president, and discover the pattern in a series of bizarre deaths around you that the police can't seem to crack.",76
Phoenix Wright: Ace Attorney - Justice for All,2007-01-16,T,"The second game in the popular court room battle series from Japan introduces four new cases featuring new characters, plot twists and gameplay features.  Players resume the role of Phoenix Wright, a defence attorney who must prove his client’s innocence against the toughest of odds and most ruthless of adversaries.  Players must exercise their legal prowess as they collect evidence, examine witnesses, analyse testimonies and seek the truth to ensure that justice prevails. New ""Psyche-Lock"" feature – some witnesses may be keeping the truth under tight lock and key, so in order to break them down, successfully open up their Psyche- Locks with a series of correct questions or catch them on their inconsistent testimony. New life bar represents Phoenix’s status in court – by presenting incorrect evidence or following misguided attempts to break Psyche Locks, Phoenix’s life bar will go down; the only way to regain this stat is to successfully open a witness’s Psyche-Lock. Colourful cast of characters include both new & familiar faces:  Franziska von Karma – the new D.A. and daughter of former adversary, Manfred von Karma, is on the warpath to take Phoenix down and avenge her father by any means necessary; Maya Fey – having honed her psychic powers, she is now a mystic of the Kurain Channeling Technique and will continue to be a valuable ally for Phoenix in his trials; Pearl Fey – Maya’s cousin is an up and coming psychic herself and looks up to her as a role model. [Capcom]",76
Attentat 1942,2017-10-31,Rating not found,"Attentat 1942 tells the story of Nazi occupation from the perspective of those who experienced it firsthand. The game is built on dialogues, interactive comics, and authentic footage. Speak to eyewitnesses, live their memories, and discover the untold story of your family.",76
Necrobarista: Final Pour,2021-08-11,T,"Discover a tale of mystery, magic, and, depending on who asks, the best/worst coffee around. Hidden in an unassuming alleyway lies The Terminal, a café that serves as a waypoint between the lands of the living and the dead, where any one of the patrons could be a spirit from beyond. With strict rules defining how long ghosts can spend in the corporeal realm before being forced to pass on, running this café is more complicated than your typical Melbourne coffeehouse. Apprentice necromancer Maddy has just taken ownership of The Terminal and all its magical responsibilities. Follow her story and those of mechanics-obsessed teen Ashley, infamous Australian outlaw Ned Kelly, exasperated necromancer Chay, and a cast of other colorful characters through their dark pasts and the secrets behind the place linking them all together.",76
Coffee Talk,2020-01-29,T,"Coffee Talk is a coffee brewing and heart-to-heart talking simulator about listening to fantasy-inspired modern peoples’ problems, and helping them by serving up a warm drink or two. Immerse yourself in the stories of alternative-Seattle inhabitants that modern readers will find strongly echo the world around them.",76
Winter's Wish: Spirits of Edo,2023-05-18,T,"The first year of the Kyoho era. The land was ruled by the eighth shogun Tokugawa Yoshimune.

In the town of Edo, there were many repeated incidents caused by monsters, and the townspeople are being anxious and dissatisfied by it.

Tokugawa shogunate established the ""Oniwaban"" an organization to maintain public order and secured the town.

Then the seasons passed - to year 11 of the Kyoho era.

A girl with a special power lived in a village far from Edo. Wherever she sees a ""black thread"", there will be a catastrophe. The villagers are disturbed and drove her away into the snowy mountains.

A young man named Oniwaban appeared before her.

This is a story in which the girl encounters ""non-humans,"" and learns about love.",76
