title,release_date,rating,description,metascore
Baba Is You,2019-03-13,E,"Baba Is You is a puzzle game where the rules you have to follow are present as blocks you can interact with. By manipulating them, you can change how the game works, repurpose things you find in the levels and cause surprising interactions.",84
Patrick's Parabox,2022-03-29,Rating not found,A mind-bending recursive puzzle game about boxes within boxes within boxes within boxes. Learn to use infinity to your advantage as you explore a deep and elegant system.,84
BYE-BYE BOXBOY!,2017-04-12,E,"Square off against the odds in BYE-BYE BOXBOY!, a 2D puzzle-platformer available exclusively from Nintendo eShop on Nintendo 3DS family systems. Join Qbby, a conundrum-solving cube, on an all-new adventure where you’ll need to box clever and ingeniously navigate your way through more than 180 brainteasing levels. [Nintendo UK]",83
Stretchmo,2015-05-14,E,"Also known as ""FullBlox"". Stretch and pull blocks to guide Mallo to the goal in seven free starter puzzles. Then expand this entry in the acclaimed Pushmo series by purchasing up to four puzzle-filled download packs on Nintendo eShop. You can even create and share your own puzzles!

Purchase and download any of the four main attractions to unlock the Stretchmo Studio level creator, which also lets you share puzzles via QR Code patterns. Mallos Playtime Plaza has 100 great puzzles for players of all skill levels! Looking for a challenge? Then come on over to Pollys Sculpture Square, where 50 animal and object puzzles await. Keep the fun going in Corins Fortress of Fun, which packs in 50 action-packed puzzles filled with special objects, like manholes and even enemiesa series first! Or head on down to Papa Bloxs NES Expo to play 50 puzzles based on characters from Nintendo classics.",83
Mighty Flip Champs!,2009-06-01,E,"[DSiWare]  Are you ready to become a Mighty Flip Champ? Take control of Alta and page-flip through a series of action-packed mazes. The touch screen reflects a preview of the next chamber and shows Alta's projected destination within it. When it's time to flip, use Alta's Magical Warp Wand to replace her world with the next one. Will she land safely on solid ground or be crushed under it? By cycling endlessly through room after brain-busting room, you'll match wits with some of the most devious traps in puzzle/platforming history. [Nintendo]",83
Disc Room,2020-10-22,Rating not found,"The year is 2089, and a giant disc has appeared in orbit of Jupiter. A crew of international scientists is formed in a desperate attempt to understand the mysterious secrets contained within. Step into the oversized space suit of a brave but reluctant scientist and explore this sprawling slaughterhouse from outer space. Attempt to discover the method behind its madness as you are relentlessly chased down by intelligent alien saw blades amid a seemingly endless labyrinth of interconnected death chambers. Stay sharp in order to navigate this murderous maze, as the seemingly straightforward slaughter unfurls into far more puzzling complexity. But, what kills you only makes you stronger. Absorb extraordinary abilities from the very discs that dice you into pieces. Invincibly dash, bend time, even clone yourself as you become one with the disc. Persistent punishment quickly solidifies into razor-sharp survival skills, as our scientist dies their way toward the deeper more devastating purpose of the disc.

    In Disc Room, the only way out is through Death.",83
The Last Campfire,2020-08-27,Rating not found,"DISCOVER A PURPOSE

The Last Campfire is an adventure, a story of a lost ember trapped in a puzzling place, searching for meaning and a way home.

ON A JOURNEY
Travel deeper into the lands beyond the dark forest and overcome the adversities before you.

UNCOVER A WORLD
Discover beautiful wilderness filled with lost folk, strange creatures and mysterious ruins.

LIGHT THE LAST CAMPFIRE
Find hope and carry it with you on your Journey to light The Last Campfire.

FROM A SMALL STUDIO
A unique tale from Hello Games and the creative minds behind LostWinds.",83
Sokobond,2013-08-27,Rating not found,"Sokobond sets players in oddly shaped rooms, where they must move a single atom, designated by a dashed outline, to form a molecule. Elements have been strategically placed throughout the area, and every atom must be bonded to the player’s own to successfully solve the puzzle.",82
Vectronom,2019-05-29,E,"A hypnotic video game about music, geometry and flow.Feel like solving three-dimensional riddles to a frenetic electronic soundtrack? Let Vectronom inject its colorful madness into your life! It’s easy to get into the groove but can you stick to the beat?",82
She Remembered Caterpillars,2017-01-17,Rating not found,"A fungipunk fantasy about love, loss, and holding on, told in the format of a color-based puzzle game. A tale as the bond between parent and child, this lush and bewildering title promises to have players testing their wits against a variety of challenges, all beautiful and very strange.",82
Siesta Fiesta,2014-07-24,E,"Siesta Fiesta is a colorful action game where players take control of the snoozing Siesta as he's taken on a one-of-a-kind tour of Fiestaville: home to the beloved Fiestas. Use Siesta's bed to bounce, boost and rebound across the island's 8 fun-filled regions. Siesta Fiesta combines various elements of classic arcade gameplay to create a truly unique adventure. Use the ball-like Siesta to smash Pinata Blocks, activate Power-Ups, battle bosses and trigger a host of whacky contraptions. With its intuitive gameplay and varied level design, Siesta Fiesta aims to appeal to both long-time gamers and newcomers alike.",81
Kalimba,2014-12-17,E,Kalimba plays in solid 60 fps full HD. It feels both retro and new at the same time and its puzzle design and twitch gameplay present challenge for the experienced gamer.,81
Bomberman Ultra,2009-06-11,E,"[Playstation Network]  Bomberman Ultra includes all the classic gameplay elements that have made the series famous over the past few decades. Power-ups are as fun as ever and prove useful in order to dominate your opponents. And of course, the fast and frantic multiplayer action always keeps things heated! Along with the above features, Bomberman Ultra is packed with all of the options you'd expect for non-stop fun. Allowing for full customization of your character, Bomberman Ultra allows you to pick and choose from countless accessories, body styles, and other fashions to make a wholly unique Bomberman character! Feel like going as a pirate dressed in a tutu? Go for it. Up for a more space man look with a ninja suit on? By all means. The full Bomberman costume wardrobe is immediately unlockable at the very start of the game giving you more than 150,000 unique combinations. Fans find outrageous level designs across 14 stages that challenge gamers from all backgrounds. Keep a sharp eye as most stages have one or more unique gimmicks to add a little challenge to the map! From hazardous trap doors to deadly tornadoes, your character will usually have a lot more to worry about than your rivals trying to bomb you. Of course the real fun in Bomberman is the multiplayer! Bring your custom look to the battle arena with full 8 player online multiplayer over PSN and 4 player local multiplayer. A bevy of options are also available to you when setting up your frenzied matches to tailor them the way you’d like. From active gimmicks on the map to other gameplay options, every battle is yours to make your own. [Hudson]",81
Mighty Milky Way,2011-05-09,E,Mighty Milky Way has players pulse some planets as they help Luna accomplish her secret mission.,81
The Pedestrian,2020-01-29,Rating not found,"I can see the signs in my sleep now, always guiding me closer. Will this really work? Have we almost achieved the impossible?",81
ilomilo,2011-01-05,E,"ilomilo is a puzzle game where you control two friends, ilo and milo.",81
Captain Toad: Treasure Tracker,2014-12-05,E,"The intrepid Captain Toad sets off on his own adventure for the very first time through a wide variety of tricky, enemy-infested, maze-like stages to find hidden gems and nab elusive gold stars.",81
echochrome,2008-05-01,E,"(Downloadable Game)  Featuring an elegant black and white art design inspired by the works of M.C. Escher, echochrome is a puzzle game unlike any other. With gameplay based on optical illusions, players must utilize five simple laws of perspective to join walkways, hide dangers, and create new paths to reach the ""echos,"" or shadow guides. Once you've mastered the five laws, use them to create your own mind-bending levels to play and share with friends using the custom level editor. Master perspective puzzles based on optical illusions across 56 challenging levels that are exclusive to the PS3 version. [Sony]",81
Zombie Night Terror,2016-07-20,Rating not found,Prepare yourself. Something strange has happened and people everywhere are turning into blood thirsty walking corpses. But guess who’s the brains behind this hungry undead army? YOU! So spread this pandemic and wipe humanity of the planet.,81
Waveform,2012-03-20,Rating not found,"Navigate the beauty and hazards of the solar system while riding on a wave of light in this innovative arcade-action game. On your journey to restore light to a dying galaxy being consumed by a Singularity, you'll travel from Pluto to the Sun and interact with a wide variety of strange objects, and mind-bending situations that will affect the path of your wave, and the world around you, in interesting ways.",81
Captain Toad: Treasure Tracker - Special Episode,2019-03-14,Rating not found,,81
escapeVektor: Chapter 1,2011-09-29,E,"Help Vektor escape the clutches of the evil CPU &amp; its army of Patrols, Hunters and Interceptors.

Vektor has been locked inside your Central Processing Unit. He is not sure how he got there or how long he has been there but he needs your help to escape. The CPU has disabled Vektor's ability to move around independently but he is an expert coder.

Work with Vektor to help him escape the evil clutches of the CPU. Direct him through the CPU's labyrinth, avoiding enemy Patrols, Hunters and Interceptors. You must move fast as the CPU can adapt quickly to your escape. Vektor will code new abilities for you to combat the increasing power of the CPU, but his fate lies in your hands.

Features

- 30 levels of Retro Arcade Adventure action!
- Boost and Blast your way through each level
- Evade, escape and destroy enemies
- Uncover the story behind Vektor's imprisonment",81
Super Scribblenauts,2010-10-12,E10,"In this new game created and developed by 5TH Cell, players use the stylus and touch screen to help Maxwell, the game’s hero, acquire the &quot;Starite,&quot; the prize earned from solving the puzzle in even more robust challenges and redesigned levels.  Players now have the ability to write any object that comes to mind and modify it in any way they desire using adjectives to reach the goal in each level.  Adjectives can change the color, size, elements, behaviors and many other aspects of the object they are describing. Multiple adjectives can be combined together to produce incredibly creative objects, allowing the player's imagination to run wild for a truly unique and individualistic experience.",81
Railbound,2022-12-01,E,A relaxing puzzle game about fixing train connections and travelling the world!,81
Puzzle Quest 2,2010-06-30,E10,"[Xbox Live Arcade]   Featuring a hallmark blend of match-3 gem matching and fantasy, Puzzle Quest 2 offers a captivating, rewarding, and accessible journey for players of all skill levels as they make their way to reclaim the once peaceful village of Verloren from the evil clutch of the demon Gorgon. Get closer to the Puzzle Quest action than ever before with a more intimate viewpoint of the world, and with all new character classes: Sorcerer, Templar, Barbarian, or Assassin. [Infinite Interactive]",81
BoxBoy! + BoxGirl!,2019-04-26,E,"The fan-favorite puzzle series is back for the first time on Nintendo Switch with a brand new game. In addition to 270 new levels, two players can work as a team to solve puzzles in a new co-op mode. As a bonus, players who complete the game can access a new adventure starring Qudy.",81
Bomberman Online,2001-10-30,E,"Blast your way through the levels by destroying your opponents with strategically placed bombs. You need to use your bombs effectively, but you also better know when to run! Brand new stages and frantic new modes create an endless chain reaction of fun!",80
BoxBoxBoy!,2016-06-30,E,"Our boxy hero, Qbby, has a brand-new power that lets him duplicate his blocky bod into TWO sets of boxes. He'll put every box to use to survive perilous traps across 11+ worlds of puzzling levels. Learn new tricks and box formations to get past obstacles, like switches, spikes, and even lazers. [Nintendo]",80
Mr. Driller: Drill Land,2020-06-25,E,"The popular action puzzle game “Mr. DRILLER DrillLand” makes its Western debut on the Nintendo Switch™! You’re invited to a secret amusement park known as “DrillLand” – 500 meters underground! Explore and conquer the five “attractions” with simple, yet exciting, gameplay that guests of all ages can enjoy!

    Mr. DRILLER returns! – The first Mr. DRILLER game for the Nintendo Switch™ featuring updated graphics and HD cutscenes! 
    Dig your way to victory! – Each of the five attractions in DrillLand features their own set of unique gameplay rules. Can you dig your way through each attraction and defeat the final boss?!
    Competitive multiplayer modes! – Play with up to 4 players on one console—race to the finish or battle it out in “Free-for-All” or “Pairs”! 
    Take it easy! – All new “Casual Mode” for those who want to enjoy digging through DrillLand at a leisurely pace!",80
BOXBOY!,2015-04-02,E,"Think outside the box to save a world in danger. Traverse tricky landscapes by creating boxes to help Qbby navigate more than 20 puzzling worlds. Just watch out—tons of obstacles stand in your way, so fortify yourself with a Shielding Afro or other boxy defenses. Then beat some more stages to earn sweet square costumes, like a superhero outfit.",80
Lazy Raiders,2010-02-24,E,"[Xbox Live Arcade]  Dr. Diggabone's getting too old for archaeological digs, or so he says. Truth be told, he's just plain lazy... That's where you jump into Lazy Raiders and take control as you spin and flip mazes to send the Doctor or your Avatar on a gravity-defying quest for lost relics that would bring him instant fortune and glory. Of course you'll have to deal with greedy thieves, pesky minions, and ingenious traps along the way. If there weren't any challenges, you'd just grow lazy ... and we wouldn't want that, would we? [Sarbakan]",80
Pushmo World,2014-06-19,E,"Also known as ""Pullblox World"". When a kindly old inventor creates a wondrous park filled with puzzling playgrounds called Pushmo, a little trickster traps Mallo’s friends inside. Now it's up to our hero, Mallo, to push, pull, and climb his way through 250 mind-bending Pushmo playgrounds to save his friends. But the fun doesn’t stop there! World Pushmo Fair, a robust built-in community feature, makes it easier than ever to create, share, and play a near-limitless amount of custom puzzles created by players around the world.",80
Slayaway Camp: Butcher's Cut,2018-03-22,M,"A killer puzzle game where you control Skullface, a psychotic slasher hell-bent on revenge. Slide this adorably demented character around hundreds of isometric puzzle levels to squash, flay, and decapitate hapless victims in this darkly comic homage to 80’s horror movies.",79
Slayaway Camp: Butcher's Cut,2018-03-22,M,"A killer puzzle game where you control Skullface, a psychotic slasher hell-bent on revenge. Slide this adorably demented character around hundreds of isometric puzzle levels to squash, flay, and decapitate hapless victims in this darkly comic homage to 80’s horror movies.",79
Scribblenauts,2009-09-15,E10,"The goal is simple - help our Maxwell reach the Starite by solving each challenge - but the mission before you can range from straightforward to downright tricky! To catch the Starite, write any object you can think of and watch as it comes to life. [Warner]",79
"You, Me, and the Cubes",2009-09-21,E,"[WiiWare]  Experience a unique combination of strategy and skill as you maintain a level playing field in the physics-based action puzzler You, Me, and the Cubes. The action centers around Fallos, mysterious creatures that resemble humans and have an ability to balance on a playing field of 3-D cubes. First, create a pair of Fallos inside your Wii Remote™ controller by shaking it up and down. Next, determine suitable places for the Fallos to land, then fling them to the selected cube with a swinging motion. After that, the Fallos are on their own. If your placement is sound, the Fallos will remain stable and you'll clear the stage after tossing a required number onto the cubes. But if the weight or locations of Fallos causes the cubes to tilt and sway too much, the Fallos will lose their balance and fall off. Adding to the challenge, you'll find that some cubes have different properties, making tosses tricky and further threatening the stability of the Fallos. Guide Fallos through dozens of single-player stages or invite family and friends to join you in two-player cooperative mode. [Nintendo]",79
Toki Tori,2008-06-02,E,"[WiiWare]   Toki Tori is his name, and collecting eggs is his game. In this puzzle/platform game, players use a variety of items such as the Telewarp, InstantRock and Slug Sucker. Clever use and combination of these items are needed to solve all the game's levels, of which there are more than 70. Levels range from easy to brain-teasingly hard, resulting in dozens of hours of puzzle play time. Toki Tori makes the most of what Wii has to offer. It uses the Wii Remote for a unique control scheme, which offers players a new and more relaxing play style. A second player can help you out by drawing hints while you are playing. The game even uses the Wii Message Board in a unique way. [Nintendo]",79
Little Inferno,2012-11-18,T,"Little Inferno is an adventure that takes place almost entirely in front of a fireplace that's about looking up up up out of the chimney, and the cold world just on the other side of the wall.",79
Halfbrick Echoes,2009-11-19,E,"[PSP Minis]  Echoes is an arcade puzzle game in which players collect crystals within many surreal, artistic worlds. The player controls Charlie, and must collect crystals and avoid Echoes, the translucent and deadly ghost versions of yourself which spawn each time a crystal is collected. Fight back with four powerups across 22 arcade levels and four individual game modes. [Halfbrick]",79
Golf Club: Wasteland,2021-09-03,Rating not found,"Human life is wiped out. Earth is now a golf course for the ultra-rich. The rich fled to Mars but venture back to a desolate Earth for a round of golf. Each hole in the wasteland offers its own little story and possible puzzle to sink the perfect shot. Play through destroyed brutalist monuments, crumbling shopping malls, and abandoned museums as neon signs and poignant graffiti take swings at current events, Silicon Valley culture and humanity. Piece together the full story of how humanity fell through three distinct sources. Details from the lone golfer’s story, who's come back to Earth for one last game. The Radio Nostalgia From Mars broadcast that gives a glimpse into the lives of those who escaped. And the narration of a “secret spectator” watching from a distance...Be accompanied by a purposefully composed soundtrack as well as personal stories broadcasted on Radio Nostalgia From Mars. The station caters to citizens of Mars, nostalgic for Earth as they listen to music from the 2020s, and dial in to share their memories of the planet. A smooth-voiced radio DJ keeps the show flowing with updates and announcements hinting at a not-so-glamorous life on Mars. Three distinct modes mean every golfer can find something for their tastes. Casual players can focus just on the story and a relaxing scenic round of golf in Story Mode. Those looking for an extra challenge can beat each hole under par using skill and puzzle solving through Challenge Mode. While the total pros can try Iron Mode, where there’s almost zero room for error. Easy-to grasp controls and a minimalist UI underpin the whole game so anyone can easily pick up and play at their own pace.",79
echochrome ii,2010-12-21,E,"Utilizing the PlayStation Move motion controller and the PlayStation Eye camera, players can rotate levels and control light and shadows to change the way objects are viewed and the shadows they cast.  The ultimate goal is to lead your character through the path from beginning to end, while learning how a variety of different objects can be combined with perspectives, angles and the use of light can be used to help solve the puzzle.  Beware … much like echochrome, the possibilities are infinite and there is always more than meets the eye as every person can view each puzzle differently!",79
Angry Birds VR: Isle of Pigs,2019-02-07,Rating not found,"Join Red, Chuck, Bomb & the Blues to save the stolen eggs in Angry Birds VR: Isle of Pigs, an immersive VR game adventure from Resolution Games! 

Explore a remote island where the greedy green pigs take their vacation in 104 fun-filled levels! Make your way up to party city through the serene ""Vacation Levels"" of exotic beaches, steep cliffs & snowy slopes while destroying structures in the most spectacular way. Once the new boss pig Dr. Frankenswine takes over, it's time to slingshot your way through even more challenging ""Spooky Levels"" gameplay, where the beaches are scary, the cliffs are creepy, the slopes are slimy & the peaks are terrifying.",79
Wizorb,2012-07-24,E,Wizorb is a unique combination of classic block-breaking action and light RPG elements.,79
Zuma's Revenge!,2009-09-15,E,"Enter an all-new world of Zuma where evil tiki bosses rule the land! Conquer over 60 levels by firing stone spheres to make matches and destroy the deadly stream of balls, then take on six tiki boss battles and guide your agile amphibian to victory! Leap into action in four game modes with explosive new features and amazing new gameplay: Slide and hop for smarter shots, hit targets for exotic bonuses, and detonate new power-up balls! Will you succumb to the perilous pitfalls, or can you tame the jungle in this PopCap ball-blasting challenge? [PopCap Games]",78
Bomberman Land Touch!,2006-11-07,E,"Explore the pirate theme park Bomber Island as the cheerful Bomberman. Trigger special events and solve puzzles to further the story. Take on CPU opponents in various attractions to earn items and gate keys. Complete the quest to become the Pirate King, and to unlock a special reward for experienced gamers. Story Mode and Attraction Mode take full advantage of the Touch Screen and stylus. Besides everybody’s favorite, the classic Bomberman, there are tons of interesting characters to interact with. Up to 8-Player Wireless Single-Card Play! Attraction Mode and Battle Mode both support wireless multiplayer action with only one Game Card required. A 15-hour Story Mode, 36 stages in the Attraction Mode, and 20 stages in the Battle Mode. [Atlus]",78
Soul Bubbles,2008-06-10,E,"Experience the soulful stories of a young shaman apprentice entrusted with saving lost spirits and steering them to safety. Under the guidance of his master, he must protect these fragile souls from the hostile and dangerous world around them by creating mystic bubbles to guide them on their spiritual journey. Using your Stylus, manipulate these mystical bubbles by deflating or expanding them in order to transport your spirits to safety. Fill created bubbles with water and pop them to extinguish dangerous fires or use them to trap harmful gases and blow them away. These diverse worlds are filled with supernatural challenges, so move your soul bubble gracefully, collecting star dust along the way to allow the light from your protected spirits to shine. Soul Bubbles features eight divine worlds with over 40 challenging levels that offer a rejuvenating new take on the puzzle genre. [Eidos Interactive]",78
Mario and Donkey Kong: Minis on the Move,2013-05-09,E,Mario and Donkey Kong: Minis on the Move is a Nintendo eShop exclsuive that challenges players to place tiles on the bottom screen to guide the Mini Marios to their goal on the top screen.,78
So Many Me,2014-07-17,RP,"Control Dave and his many clones to explore, solve puzzles, and take on enemies in the beautiful world of Xio. Unleash your team spirit by combining your Me's to help you solve puzzles and bring the fight to your enemies.",78
Rain on Your Parade,2021-04-15,E10,"Rain on Your Parade is a slapstick comedy game where you play as a mischievous cloud determined to ruin everybody’s day. Play across a wide range of levels while unlocking new abilities and mechanics that get progressively more ridiculous. Travel across the world, inventing new ways of causing chaos and mayhem. Turn the perfectly dry and sunny wedding day into a wet one, unleash thunder and lightning upon the cities, bring pandemonium to supermarket shoppers, destroy farmer’s crops, sneak around military bases and rain down meteors on dinosaurs! Yes, not even the dinosaurs are safe! As you progress in the game you will unlock new and more comical methods of causing bedlam. Use thunder and lightning to scare people out of hiding and set things alight, tornadoes to suck up everything that gets in its path, rain explosive material that you can blow up and even entire meteors and much more.",78
Death Squared,2017-07-13,E,"Death Squared is a multiplayer puzzle game about cooperation, communication, and robot explosions.",78
MySims Agents,2009-09-29,E,"In MySims Agents players take on the role of a special agent hired to foil the sinister plans of Morcubus, lord of the criminal underworld. By recruiting different MySims, each with their own special characteristics, players can build up their very own crime-busting dream team. From tracking footprints and using forensics to picking locks, hacking into computers, following leads and collecting clues, players must rely on their wits, skills and trusty gadgets to piece together the clues to solve the mystery.  Jump aboard the jet to reach an ancient temple, a spooky mansion or an icy mountaintop chalet in search of clues that lead players closer to the sinister Morcubus. Return from the adventure with cool treasures that players can use to construct and customize their headquarters and make it their own. [Electronic Arts]",78
Dandy Dungeon: Legend of Brave Yamada,2019-06-27,E,"Yamada-kun (Age 36) is a programmer at a major game publisher. He hates his job. Alone in his apartment, deep into the night, he toils to create a game of his own: it's an RPG, and he is the hero, Brave Yamada! One day, he falls for his new neighbor Maria-chan. To nurture these feelings, adds Princess Maria into his game! Will they find love?",78
Good Job!,2020-03-26,E,"As the clumsy child of a CEO, you must climb the corporate ladder one office-themed puzzle at a time! Complete puzzles in multiple ways as you experiment with the interactive environments—a projector can be wheeled gently through an electric door…or catapulted through the wall. So toil (or tumble) your way to the top and make your father proud.",78
Switchball,2007-11-07,E,"[Xbox Live Arcade]  Switchball challenges players to control an ever-changing ball along a narrow and challenging course suspended in midair. A polymorphous ball exhibits different physical characteristics as it changes form as either a standard Marbleball, a feather-light Airball, an electrically charged Powerball or a dense and powerful Metalball. Players will have to solve their way through challenging levels packed with tricky obstacles, traps and mazes. With beautifully rendered 3D environments including Skyworld, Iceworld, Caveworld, Cloudworld and Lavaworld, Switchcball features an advanced physics engine, allowing players to interact with objects just as they would in the real world. [Sierra Online]",78
Ibb & Obb,2013-08-06,E,Ibb & Obb is a two player cooperative game set in a puzzle filled world where gravity goes both up and down.,78
Linelight,2017-01-31,E,Linelight is a minimalist puzzle game where everything takes place on lines. Its zen-inducing music and visuals simulate the experience of getting an A+ on a super hard test while receiving a back massage. The controls are irreducibly simple: move.,77
