title,release_date,rating,description,metascore
Jeanne d'Arc,2007-08-21,T,"The Jeanne d'Arc story begins far in the past, when a great war was waged by mankind against demonic armies attempting to invade the human world. During that time, five brave heroes created armlets to restrain the demon gods. In a quest to turn back the rueful army, a young crusader named Jeanne is commanded by mysterious voices to use the power of the magical armlet to seal away the demon king and recover her homeland once and for all. Set among sprawling fields, battle-torn villages, and intricate dungeons, Jeanne d'Arc unfolds through more than 40 expansive and highly detailed environments, where players will engage in the pursuit of France's resurgence. Players control up to 14 characters throughout the journey, including humans and beasts, as they battle a variety of enemies in the quest to turn back the English domination. Jeanne d'Arc delivers a strategic, turn-based battle system where players engage in unique team attacks and defensive schemes, using multiple characters' skills in combination to create devastating strikes. Further adding to the depth of play, each character has access to one of eight weapon types that are also upgradeable as players' progress through the game. Additionally, players can customize their characters with more than 150 different skills and abilities throughout the game. [SCEA]",87
Tactics Ogre: Let Us Cling Together,2011-02-14,T,Warring clans struggle for supremacy over the Valerian Isles in this tactical role-playing game.,87
Syphon Filter: Dark Mirror,2006-03-14,M,"Assume the role of Gabe Logan, a highly-trained Precision Strike Operative, commanding a black box United States Agency that legally doesn't exist. Gabe finds himself dealing with a beautiful woman from his past who harbors a shocking secret while he battles the Red Section, a para-military group in possession of Project Dark Mirror, a next-generation weapon of mass destruction. Using Precision Strike Tactics, advanced vision technology, and the latest in high-tech weaponry, Logan and his team perform surgical strike missions - too sensitive for a military response, too dangerous for civilian intelligence forces. Through the role of Gabe, players will have to be quick to strategize, as he is responsible to infiltrate, recon and execute decisively. Once inserted, Logan is his own authority - he must make life and death decisions, quickly choosing which course of action to take.",87
Metal Gear Solid: Portable Ops,2006-12-05,M,"An all-new action game in Hideo Kojima's legendary Metal Gear Solid series, Metal Gear Solid: Portable Ops jumps into the stealth action genre on the PSP system with an original storyline that follows the events of ""Metal Gear Solid 3: Snake Eater"" and innovative online play that lets gamers recruit their own comrades to form a unique fighting force. Providing the missing pieces to the puzzle of the Metal Gear saga, players learn more about their favorite characters and how the events of later Metal Gear games were set into motion while experiencing breakthrough online play that lets gamers utilize all aspects of the PSP systems' infrastructure functionality. [Konami]",87
Disgaea: Afternoon of Darkness,2007-10-30,T,Knife-wielding penguin henchmen that double as grenades. A rotten adolescent prince of darkness determined to rule the netherworld by hook or by crook. An open-ended structure that encourages players to keep playing the game and developing their characters long after the main storyline is finished.,87
Velocity,2012-05-01,E,"In 2212 the distant star Vilio exploded into a red giant, sending an electromagnetic pulse surging into our deep space mining ships, colony cruisers and Special Forces fighters, knocking out their primary power. Now the star is beginning to collapse into a black hole, pulling our stranded fleets to their doom! To make things worse, our warring neighbors have seen reward in our misfortune and have deployed scavengers to prey upon our people. Only one craft is capable of a rescue mission, the Quarp Jet - a spacecraft capable of teleportation. Take control of the world's first quantum teleport craft in this innovative shooter, using a range of teleport controls to outsmart enemies, solve action based puzzles and rescue helpless survivors from their deep space hideaways! You must hurry; the black hole isn't getting any smaller... [FuturLab]",87
LittleBigPlanet,2009-11-17,E10,"In LittleBigPlanet Players meet on a blue and green planet scattered with individual plots – and use their character's amazing abilities to play, create and share what they build with other gamers throughout the world via the Playstation Network. The LittleBigPlanet experience starts with players learning about their character’s powers to interact physically with the environment. There are places to explore, creative resources to collect and puzzles to solve – all requiring a combination of brains and collaborative teamwork. As soon as players begin their creative skills will grow and they will soon be ready to start creating and modifying their surroundings – the first step to sharing them with the whole community.Characters have the power to move anything in this glued and stitched-together 3D landscape; they have the power to design, shape and build both objects and entire locations for others to view and play. There’s no complicated level editor; all of these skills can be learned by simply playing the game. Creativity is part of the gameplay experience and playing is part of the creative experience. Players can make their world as open or as secretive to explore as they like. When it’s ready, they can invite anyone within the LittleBigPlanet community to come and explore their patch – or can go and explore everybody else's. [SCEA]",87
PixelJunk Monsters Deluxe,2009-09-30,E,"The addictive world of PixelJunk Monsters goes on the move with the arrival of PixelJunk Monsters Deluxe. Combining the popular PlayStation 3 original strategy title with its follow-up expansion pack, Encore, PixelJunk Monsters Deluxe boasts all the gameplay of its PS3 counterpart with fresh new content and added portability. Defend your forest brood against an onslaught of monsters by building towers which automatically fire on your enemies. Make sure your placement and strategy is sound, or your helpless children will find themselves as a quick snack for the nasty encroaching creatures. PixelJunk Monsters Deluxe features a new island with 11 stages, unique monsters and bosses, a Medal challenge mode, Medal room (with movie player, gallery and sound player) and more. [SCEE]",86
Burnout Legends,2005-09-13,E10,"Burnout Legends sets the bar for on-the-go automotive anarchy, combining the series’ trademark speed, destruction and depth with new PSP-only features, gameplay refinements and connectivity.  Gamers can look forward to eight gameplay modes, including crash, road rage and pursuit, with white-knuckle multiplayer via WiFi, and a GameShare option allowing players to wirelessly share a demo level of the game with friends. [Electronic Arts]",86
Patapon,2008-02-26,E,"For years the Patapon tribe has lived in the desolate frontier, driven from their home by the evil Zigoton army. Behind the Patapons' cute exterior, lies a fierce warrior spirit that can only be commanded by the beat of their God’s war drum. They wait for the day that the ""Almighty"" will return, to lead them against their enemies and bring them back to their homeland. Finally, their wait has come to an end as the drums of war are heard once again. Rhythm and Action Collide – Master up to six different drumbeats to command the Patapon troops to march, attack, defend, power up, retreat, and use magic. Combine the various chains of drumbeats to address each unique level, leading the Patapons to victory over the Zigoton enemy forces. Strategic Gaming – Patapon delivers a strong element of strategy by requiring players to properly customize and build up the Patapon army, arm each soldier with particular weapons and armor, and position them correctly for battle. Mission Variety – Take part in more than 30 specific missions including hunting, escort, and boss battles, and explore numerous vivid environments along the way. Players will discover and access more than 100 items and weapons throughout the adventure. Unique Art Style – French graphic artist Rolito, noted for his abstract art style seen in collectible toys, animation, and websites, lends his skills to create a variety of unique characters and environments, bringing the Patapon world to life. Mini-Games – Five music-based mini-games allow players to earn bonuses and upgrades to further customize the Patapon warriors. Music – Captivating and dramatic original music builds dynamically as players march and encounter enemy battles throughout each level. [SCEA]",86
God of War: Ghost of Sparta,2010-11-02,M,"Set in the realm of Greek mythology, God of War: Ghost of Sparta is a single-player game that allows players to take on the powerful role of Spartan warrior Kratos. This new adventure picks up after God of War concludes, telling the story of Kratos' ascension to power as the God of War. In his quest to rid himself of the nightmares that haunt him, Kratos must embark on a journey that will reveal the origins of lost worlds, and finally answer long-awaited questions about his dark past.  Armed with the deadly chained Blades of Chaos, he will have to overcome armies of mythological monsters, legions of undead soldiers, and amazingly dangerous and brutal landscapes throughout his merciless quest.",86
Grand Theft Auto: Vice City Stories,2006-10-31,M,"Vice City, 1984. Opportunity abounds in a city emerging from the swamps, its growth fueled by the violent power struggle in a lucrative drugs trade. Construction is everywhere as a shining metropolis rises from foundations of crime and betrayal. As a soldier, Vic Vance always protected his dysfunctional family, his country, himself. One bad decision later and that job is about to get much harder. Kicked out onto the streets of a city between glamour and gluttony, Vic is faced with a stark choice - build an empire or be crushed. [Rockstar Games]",86
Daxter,2006-03-14,E10,"Daxter is centered around the world of the lovable orange ottsel made popular in the Jak and Daxter franchise. The story unfolds as Daxter searches for Jak, who was imprisoned during the events that led to the start of ""Jak II."" Daxter, now on his own in an unfamiliar place, quickly realizes that being small and furry won't help his chances of survival. To help stamp out a mysterious metalbug infestation, Daxter takes on a job as a pest exterminator, enabling him to explore parts of Haven City in an effort to collect the clues that will lead him to Jak. Daxter allows gamers to play from his perspective offering a distinctive set of moves with agile abilities that allows players to climb walls, creep up on enemies, fit in small places and maneuver vehicles. Taking a job as a pest exterminator, to fight an ongoing invasion of metal-bugs, Daxter comes equip with gadgets to rid the city of these metal nuisances. Get close up and personal by using your flimsy bug swatter to squash an army of attacking insects or your spray gun to hover around a variety of environments while picking up various upgrades. [SCEA]",85
LocoRoco 2,2009-02-10,E,"The LocoRoco are in danger again, the evil Moja have returned and this time they've brought with them a terrible song that sucks the life out of living things! The LocoRoco must once again save their planet - this time by making lots of sweet music. LocoRoco 2 is easy to play, instantly addictive and guaranteed to make you feel all warm and fuzzy while you hum along to the soundtrack! Explore 25 new stages, including hidden challenges, and meet a colourful cast of new characters. Enhance your LocoRoco through music and song, learning new actions to overcome the Moja. Perform new actions such as climbing inside shells to destroy thorns, jumping from grass blade to grass blade and swimming underwater. Expand your fun with six new mini games, including an Ad-hoc four player game. [Sony]",85
Syphon Filter: Logan's Shadow,2007-10-02,T,"We find Gabe Logan once again using a combination of stealth and ""run-and-gun"" gameplay as he is called into action when a dangerous new technology is hijacked by a criminal extremist group. In a story that takes him from the depths of the Indian Ocean to the deserts of the Middle East, Gabe is faced with the possibility that his long time partner, Lian Xing is a double agent. Logan's Shadow is complete with a variety of combat mechanics including the ability to force enemies into cover with ""blind-fire"", an advanced melee system that allows Gabe to use enemies as human shields, and 360 degree underwater combat. For the first time in the franchise ""interactive moments"" have been added for increased player interaction, such as airlifting debris and escaping wrist restraints. Returning to the franchise are buddy missions which have been enhanced with a variety of new objectives. [SCEA]",85
Tetris (2010),2009-10-01,E,"EXPERIENCE THE PUZZLE BLOCKBUSTER! 100s of millions of players worldwide have made TETRIS&reg; one of the most popular games ever.
 
ENDLESS HOURS OF FUN
Enjoy Classic Marathon mode, slide, rotate &amp; drop your tetriminos into place with touchscreen controls.

TAP INTO TETRIS&reg;
Listen to &amp; control your iTunes&reg; while you play.

TRACK YOUR STATS
Know and improve your high score.

INTRODUCING MAGIC MODE
Keep it fresh with 5 new versions: Wrecking Ball, Minimizer, Bubble Wrap, Magic Crayon &amp; Smashdown.
_______________________________________
CHECK OUT OUR OTHER EXCITING GAMES:
The Sims&trade; 3, DThe Simpsons&trade; Arcade,  MONOPOLY, MADDEN NFL 10 by EA Sports&trade; 
&amp; Need for Speed&trade; Shift

COMING SOON: &nbsp;SPORE&trade; Creatures

VISIT US:  eamobile.com
FOLLOW US:  twitter.com/eamobile
FIND US:  facebook.com/eamobile",85
Ratchet & Clank: Size Matters,2007-02-13,E10,"While on a much needed vacation, Ratchet and Clank's rest and relaxation time is suddenly cut short as they soon find themselves lured into a mysterious quest. Following the trail of a kidnapped girl, Ratchet and Clank rediscover a forgotten race of genius inventors known as the Technomites. They soon uncover a plot more dangerous than they could have imagined. Featuring new and returning weapons and gadgets, including the Shocker, Agents of Doom and Shrink Ray, Ratchet & Clank: Size Matters packs all of the combat and destruction fans have come to expect from the series. Players can utilize the all-new customizable armor system themed for various gameplay to gain upgrades and advance through challenging action-packed areas.  Gain access to different vehicles to compete in races and combat enemies in intense battlefield missions. With wireless multiplayer gaming, up to four players can connect for intense combat and head-to-head action. [SCEA]",85
Virtua Tennis: World Tour,2005-10-07,E,"Virtua Tennis World Tour features three core gameplay modes: World Tour, in which players travel the globe using a custom-created character to win cash; Exhibition, where players can take control of a pro tennis all-star for one-off matches; and Tournament, which puts players in knockout sessions where only the best will see victory. Play up against the best in the world or play as a star and challenge fellow professional players, including Roger Federer, Andy Roddick, Maria Sharapova, Venus Williams, Lindsay Davenport and Tim Henman, among others. Four unique court surfaces to play on. Play around the world on hard court, clay, grass and carpet. Multiplayer Wi-Fi function: Competition with other PSP system owners for up to four players. Three different play modes: World Tour, Exhibition and Tournament. Create your own player: Accessorise your character with the virtual cash you win in tournaments. [Sega]",84
Blast Off,2009-11-24,E,"[PSP Minis]  Blast Off is an interstellar arcade game featuring gravity fields, lost astronauts and bizarre planetary systems. Use your rocket ship to rescue astronauts and carry them through the warpgate to safety. But be careful! The ever-present force of gravity can help you on your journey, but can also bring you crashing down. [Halfbrick]",84
FIFA Soccer 09,2008-10-13,E,"Hundreds of new animation sequences and a new collision detection system with 360 degree coverage enable players to behave according to their physical attributes. Player speed, direction and strength now determine everything from the severity of the collision to the outcome of possession. Plus, contact occurs with shoulders, arms and legs. Stronger players possess the strength to knock down smaller players or use their body and arms to shield the ball in challenges. Changes to the animation system reward the skillful gamer during one-on-one situations between attackers and defenders. Tuned acceleration attributes enable swifter players to possess quicker first steps and gain advantage in sprints. Plus, four new skill moves -- scoop turns, rainbow flicks, heel-to-heel knocks and ball rolls – give you a total of 32 tricks in your arsenal to perform just like Ronaldinho. From the moment you step onto the pitch, FIFA 09 challenges you to think and react like a real football player through the popular feature innovation Be A Pro -- now expanded to multiple seasons and featuring the unique Be A Pro camera that tracks your player, re-creating the excitement and rush of racing in on goal. In Be A Pro: Seasons you choose a professional player and then develop his skills at a single outfield position. Complete individual challenges to develop your player attributes and win glory for the squad. Enjoy top football action at your own level of ability with new Smart Play controls. Passionate football fans new to gaming can play like a professional, controlling only the shooting and passing using a two-button control system and gradually mastering all of the controls as they become adept. With new smart play controls and an assist from the AI, gamers can learn at their own pace and still play entertaining matches with more advanced players. [Electronic Arts]",84
X-Men Legends II: Rise of Apocalypse,2005-10-18,T,"X-Men Legends II: Rise of Apocalypse introduces the epic storyline of an uneasy alliance between the X-Men and the hated Brotherhood in a fight to reclaim Earth from Apocalypse's grasp. Gameplay enhancements include more than double the superpowers and customization capabilities, the debut of several new playable characters, over 100 diverse types of enemies, and a breathtaking range of exotic and real-world environments—from the Madri Temple to Egypt. [Activision]",84
Half-Minute Hero,2009-10-13,E10,"As the last wandering sage and final hope for humanity, it is up to the protagonist to somehow transcend time and death to unite these legends and their unique powers in one last battle against the ultimate evil lord. Fast-paced Action for Instant Gratification - A fresh new way to play games, clearing stages in 30-second intervals. Four Completely Different and Unique Game Play Modes - Four distinct storylines and modes that encompass an action RPG, a shooter, an escort mission, and a strategy game, keep the gameplay fresh and varied. [Xseed]",84
Puzzle Quest: Challenge of the Warlords,2007-03-20,E10,"Set in the Warlords universe, Puzzle Quest challenges gamers to create, develop and customize the ultimate hero to save the land of Etheria from the evil Lord Bane. In order to advance, players battle in turn-based, head-to-head ""match-three"" style puzzle games in one of three distinct gameplay modes: Single-player allows gamers to battle against the computer AI as they embark on over 150 challenging quests, Instant Action allows gamers to jump in and immediately play continuous battles to level-up characters without participating in quests, and Multiplayer allows gamers to battle live opponents via wireless connectivity. Victory will advance the player’s hero, magical arsenal, creature companions and more - ultimately rewarding gamers at nearly every turn and providing endless hours of replayablity. [D3Publisher of America]",84
Space Invaders Extreme,2008-06-17,E,"New Look: The classic design of the original SPACE INVADERS, now with revamped graphics and new background movies that add to the game’s excitement. New Music: Get in the groove with up-beat techno tunes that are synched to gameplay. New Mini-Games: Experience varied gameplay with mini-games (Rounds) that are launched mid-game – they add to the fun, and are a good way to rack up points. New Twists: Discover exciting twists to the classic game that provide swift, fast-paced game play. New Multiplayer Element: Battle against a friend with the all-new multiplayer element, available on both platforms. [Taito]",84
LocoRoco Hi,2006-09-05,E,"LocoRoco is an innovative 2D platform/action game available exclusively for the PSP. Featuring unique controls utilizing the ""L"" and ""R"" shoulder buttons, players are tasked with controlling via ""tilting or bumping"" the landscape of the LocoRoco in order to help them navigate through the level and keep them out of harm's way. With more than 40 stages, players control and guide the LocoRoco through vibrant, thriving and lush worlds filled with slippery slopes, swing ropes , and more. Featuring six different types of LocoRoco that include their own voices and actions, players will be enchanted by captivating music that communicates the joyous world of these LocoRoco. In addition, LocoRoco features the rewarding LocoHouse, three mini-games , and wireless features. The peaceful world of the LocoRoco are under attack by the not-so-nice Moja Corps. These evil outer space creatures want nothing but to capture the blissful LocoRoco and take them from their land of blowing flowers, lively creatures and pastel scenery. As the planet where the LocoRoco inhabit, players must tilt, roll and bounce the LocoRoco to safety. [SCEA]",83
MLB 06: The Show,2006-02-28,E,"MLB' 06: The Show reports to camp with the new Game Time Decisions feature, bringing more depth to Franchise and Season Modes by providing scenarios in which users will need to take full control of their team and decide which players to place in the line up at critical times. Additionally, the new 40-Man Roster feature offers the ability to take full control of a team's roster and manage all 40 players for each and every game. For a complete package of online options, MLB'06: The Show now offers head-to-head gameplay for both King of the Diamond and Rivalry Mode to go along with 32-team tournaments, live sports tickers, downloadable rosters, instant messaging and more. Additionally, the implementation of a new online news service provides users with MLB updates on news and events from around the league or their favorite team. Returning gameplay favorites include, Release Point Pitching, the Pitching Confidence Meter, Guess Pitch, EyeToy functionality, and Career Mode with the all-new Career Spotlight feature that underscores accomplishments and showcases them in the limelight. [SCEA]",83
Lego Star Wars II: The Original Trilogy,2006-09-12,E10,"LEGO Star Wars II takes the fun and customization ability of the LEGO play pattern and combines it with the epic story, characters and action from the revolutionary Star Wars: Episodes IV, V and VI. With a unique tongue-in-cheek take on the Original Trilogy, LEGO Star Wars II lets you build and battle your way through your favorite film moments. From Darth Vader's pursuit of Princess Leia aboard her Blockade Runner to Luke's final confrontation with Emperor Palpatine. For the first time ever, characters can get in and out of vehicles, as well as ride creatures. Because it's LEGO style, you can also mix and match the body parts of more than 50 playable characters to create one of millions of possible LEGO Star Wars heroes. And on PS2, Xbox and Windows platforms, a game save from the first LEGO Star Wars can unlock another 50-plus additional characters for Free Play mode -- that's more than 100 total characters. Other exciting additions include free-roaming vehicle levels, the ability to switch ships at will in Free Play mode, cool new character-specific attacks and maneuvers, playable mini-kit vehicles, an adaptive difficulty option and more. [LucasArts]",83
Crush (2007),2007-05-29,E10,"Unique to its genre, Crush introduces a valuable new puzzle gaming experience that is wholly suited to the PSP system. Set within a complex, hypnotic 3D world, players use the game's unique crush mechanic to ""crush"" the environment and transform it into a more simplified 2D platformer. Once flattened, players utilize the 2D space to move to new areas to solve otherwise impossible challenges, and unlock secret items that were previously unobtainable in the 3D environment. Players then ""uncrush"" the 2D environment and return to the 3D world. Designed for a wide and varied audience, Crush tells the story of Dan, a man with a lifetime of unresolved issues and bottled up emotions that has turned him into a nervous insomniac who is too tired to turn his life around. Desperate for a cure, he turns to hypnosis. It is during this state that he is given one last chance to sort through the wreckage of his past, before he loses the last thing he has – his sanity. [Sega]",83
Crisis Core: Final Fantasy VII,2008-03-24,T,"Square Enix is brings this role-playing game to the PSP the fourth installment in their Compilation of Final Fantasy VII series which includes the movie ""Final Fantasy VII: Advent Children,"" the game ""Dirge of Cerberus: Final Fantasy VII"" for PS2, and ""Before Crisis: Final Fantasy VII"" for mobile devices.",83
MLB 08: The Show,2008-03-04,E,"MLB 08 The Show promises to provide fans with the most realistic baseball experience to date with innovations such as a more immersive Road to The Show mode, enabling gamers to play both offense and defense from the created player’s perspective. Providing players with some additional performance incentives, the MLB franchise introduces the new Progressive Batting Performance feature, which both rewards players for superior performance and penalize them for hitting slumps. Specific to each individual batter, players are rewarded with slight contact bonuses, or punished with slight decreases in contact, based on how that batter that performs beyond his ""natural ability"" while under user control. Adding to the online feature set, which includes customizable Online League Play with up to 30 teams, scrolling MLB Score Ticker and more, MLB 08 The Show introduces SCOUT (SportsConnect Online User Tracking), which allows gamers to set and store their game preferences on the MLB server, and enables the system to look for a Quick Match with opponents that fits similar competitive criteria. [SCEA]",83
FIFA Soccer 10,2009-10-20,E,"On the pitch, critical gameplay fundamentals have been enhanced to ensure that FIFA Soccer 10 mirrors real-world soccer, providing more sophisticated ball control, and physical interaction between players. In addition, players now move, behave and position themselves more realistically. On attack, players analyze space more effectively, curve their runs in an attempt to stay onside, create passing lanes naturally, and drive for more variety in attacking options. On defense, new concepts like position priority enable defenders to multitask so dangerous spaces left open by teammates out of position are covered. Plus, slide tackle targeting, press marking, and better-urgency clearance logic provide new options that make defending a tactical skill in FIFA Soccer 10. In goal, a myriad of improvements and refinements to goalkeeper intelligence result in a more responsive and powerful rushing system and ultra-realistic saves. Better balance on lofted through balls, improved goalkeeper intelligence, more realistic shooting mechanics with less shots hitting the goal posts, a practice arena to perfect skills, and a more immersive soccer experience through continuous play and quick free kicks are just a few of the issues raised by fans and addressed in FIFA Soccer 10. Three new innovations revealed today at E3 have been developed to change the player control experience in FIFA Soccer 10. The first-ever true 360 degree dribbling system gives players finer control of the ball, enabling them to find spaces between defenders that previously were not possible. Using an all-new animation technology, skilled dribblers now have the ability to face the defender and use highly responsive lateral dribbling to skip past him. An innovative concept called Freedom in Physical Play enables players to perform wider dribble touches and new collision sharing creates a varied, less predictable, and extended fight for possession between the dribbler and a defender.
FIFA Soccer 10 also features a deeper iteration of the ever-popular Manager Mode with more than 50 major improvements, including new match realism, realistic player transfers based on multiple decision points, and true-to-life player growth curves. [Electronic Arts]",83
Disgaea 2: Dark Hero Days,2009-09-08,T,"Darkness is back. Overlord Zenon has cursed the land, and now, Veldime is transforming into a nasty Netherworld. Memories are sterlized, bodies demonized, the world is falling into chaos. The only one unaffected is a young man, Adell. He stands up to fight the curse, but things never go as planned. The haughty daughter of Zenon, a filthy little frog, lovable demon siblings and a washed-up rock star!? No one can ever predict what goes on in the world of Disgaea. And of course, other Overlords refuse to sit still watching. [NIS America]",83
Valkyria Chronicles II,2010-08-30,T,"The story of Valkyria Chronicles 2 takes place two years after the conclusion of the original game. A group of young Gallian Military Academy cadets find themselves plunged into a bitter civil war when the newly formed Gallian Revolutionary Army stages a coup. As the epic drama unfolds in the game, players experience stories of friendship, love and growing pains during a time of war and revolution. [Sega]",83
Tony Hawk's Underground 2 Remix,2005-03-23,T,"Tony Hawk's Underground 2 Remix takes players on an all new skating blitzkrieg where they embark on the ultimate road trip from Tony Hawk's Underground 2 in addition to wreaking havoc in four never-before-seen city-levels - Las Vegas, Atlanta, Kyoto and Santa Cruz -- that feature original goals, level changing events and unlockable characters. For the first time, players can live the Tony Hawk console gaming experience on a handheld device as they join either Tony Hawk or Bam Margera on a World Destruction Tour where they nail insane tricks with lightning speed or slow motion focus control, pull off mischievous pranks, and conquer sick terrain through 13 single-player levels, or face off against up to three friends in 10 wireless multiplayer games. Players can import their picture onto the PSP via any memory stick and map their face to create their own personalized game character in an instant. [Activision]",83
Wipeout Pulse,2008-02-12,E10,"As is tradition with the series, gamers trench race at high speeds in futuristic vehicles outfitted with  weapons. New to the franchise with Pulse is a mag-strip, a part of the track that locks the vehicles onto the track, allowing them to race through loops, 90-degree-angled parts of the track, and steep drops.  The game features seven different modes, wireless support, 24 new tracks, and eight teams (including one called EG-X). Downloadable content is available immediately upon release. The game's soundtrack features tracks from Stanton Warriors, Loco Dice, and Mason, but players can opt to play their own MP3 files from a memory stick.",82
