title,release_date,rating,description,metascore
Deus Ex: Human Revolution - Director's Cut,2013-10-22,M,"In Deus Ex: Human Revolution you play Adam Jensen, a security specialist, handpicked to oversee the defense of one of America's most experimental biotechnology firms. But when a black ops team breaks in and kills the scientists you were hired to protect, everything you thought you knew about your job changes. At a time when scientific advancements are routinely turning athletes, soldiers and spies into super-enhanced beings, someone is working very hard to ensure mankind's evolution follows a particular path. You need to discover why - because the decisions you take and the choices you make will be the only things that can determine mankind's future.",88
Mario Kart 8,2014-05-30,E,"Mario Kart 8 introduces new racing circuit designs and antigravity karts that will have players driving upside down. Players will also enjoy a variety of series-favorite features, including the return of 12-player online competitive play, hang-gliders, underwater racing and motorbikes.",88
Super Mario Maker,2015-09-11,E,"Play a countless number of intensely creative Super Mario levels from players around the globe. It’s easy enough to create your own levels with the Wii U GamePad controller that it may feel like you’re simply sketching out your ideas on paper, but you can now bring enemies and objects into a playable course in ways you could only consider before. Violate the conventions of traditional Super Mario gameplay by blending enemies, traps and items into unexpected twists, like Piranha Plant-shooting cannons, power-up-tossing Lakitus, or even Hammer Bros. riding on Bowser while bouncing on trampolines.",88
Shovel Knight,2014-06-26,E,"Shovel Knight is a sweeping classic action adventure game with memorable characters and an 8-bit retro aesthetic created by Yacht Club Games. You play as the eponymous Shovel Knight, a small knight with a huge quest. Shovel Knight has come to this valley with two goals: to defeat the evil Enchantress and save his lost beloved. He wields a ShovelBlade; a multipurpose weapon whose techniques have now been lost to the ages. Always honest and helpful, Shovel Knight is a shining example of the code of Shovelry: Slash Mercilessly and Dig Tirelessly. However, between Shovel Knight and his beloved stands a cadre of villainous knights. These terrible foes, known as The Order of No Quarter, have been dispatched to prevent Shovel Knight from reaching the Enchantress at any cost.",88
Mario Kart 8 DLC Pack 1,2014-11-13,E,"The DLC pack adds Link, Cat Peach, and Tanooki Mario to the roster of playable characters along with 8 new tracks.",87
Skylanders SuperChargers,2015-09-20,Rating not found,"Skylanders SuperChargers features a brand-new class of heroes, called SuperChargers who are distinct with fresh moves, powerful attacks and all-new weapons.  These SuperChargers also have special in-game abilities that help Portal Masters fight Kaos.  Twenty new SuperChargers character toys and 20 new vehicle toys will be available.",87
SteamWorld Heist,2016-10-20,E10,"Join Captain Piper Faraday, smuggler and occasional pirate, as she recruits a rag-tag team of steam-driven robots and sets out on a daring adventure. With your hearty crew you’ll board, loot and shoot your way through enemy spaceships. Overcome the challenges of the vast frontier by upgrading your robots with unique abilities, weapons – and even stylish hats!",87
Pikmin 3,2013-08-04,E10,"Pikmin 3 is a reimagined, mass-action strategy title from the critically acclaimed Pikmin series. Players take control of 3 explorers and an array of cute Pikmin in a struggle for survival. By exploiting the unique abilities of these little Pikmin creatures, players solve puzzles, battle dangerous predators and forage for food needed to save the explorers' home planet.",87
Need for Speed: Most Wanted,2013-03-19,E10,"Need for Speed: Most Wanted is an open world Racing game. The game is the 19th release in the long-running Need for Speed franchise, but hearkens back to the earliest games in the series as players compete in races with police unified against them. Races have a set beginning and end point, with the open world game design allowing players to complete each using whatever path they can find. Additional features include a unique blend of Simulation and Arcade gameplay, social play options through the Autolog 2 feature, exciting multiplayer support, and a large selection of performance vehicles.",86
Bayonetta,2014-10-24,M,"Bayonetta is a stylish and cinematic action game directed by creator Hideki Kamiya. A member of an ancient witch clan and possessing powers beyond the comprehension of mere mortals, Bayonetta faces-off against countless ethereal enemies, many reaching epic proportions, in a game of 100% pure, unadulterated all-out action. Outlandish finishing moves are performed with balletic grace as Bayonetta flows from one fight to another. With over-the-top action taking place in stages that are a veritable theme park of exciting attractions, Bayonetta pushes the limits of the action genre, bringing to life its fast-paced, dynamic climax combat. [Sega]",86
Gunman Clive HD Collection,2015-09-03,E10,"In the year of 18XX, the west is overrun by thugs and outlaws. A group of bandits have kidnapped Mayor Johnsons daughter and are spreading havoc across the land. Gunman Clive must rescue the girl and bring order to the west, then finish the fight in Gunman Clive 2. His battle against the bandits takes him all around the world and beyond.",86
The Legend of Zelda: Twilight Princess HD,2016-03-04,T,"A dark force, shrouded in twilight, has invaded the vast land of Hyrule. To restore light to the world, team up with the mysterious creature Midna and embrace the darkness to transform into a divine wolf. Fight through labyrinthine dungeons, survive puzzling traps in this legendary Zelda adventure. The Legend of Zelda: Twilight Princess is set in a world bursting with life—but also shadow. A dark figure from the Twilight Realm has invaded the world of light. As Link, a farmhand turned cursed beast, join forces with the impish Midna and trusted (albeit unusual) allies to survive a quest that'll take you to the farthest corners of Hyrule and beyond… to the Twilight Realm. This emotional adventure is now on the Wii U console with improved visuals and controls—and new challenges. Choose Hero Mode to take 2x normal damage, or tap the Wolf Link amiibo figure to unlock the tough Cave of Shadows. [Nintendo.com]",86
Mass Effect 3,2012-11-13,M,"BioWare completes the Mass Effect Trilogy with Mass Effect 3. Earth is burning. Striking from beyond known space, a race of terrifying machines have begun their destruction of the human race. As Commander Shepard, an Alliance Marine, the only hope for saving mankind is to rally the civilizations of the galaxy and launch one final mission to take back the Earth.",85
Assassin's Creed III,2012-11-18,M,"The Colonies, 1775: A brave your warrior fights to save his homeland. But what begins as a struggle over territory turns into a journey that will transform him into a Master Assassin - one that will forever change the destiny of a newborn nation. Assume the role of Connor, warrior son of a Native American mother and British father. As the colonies draw closer to revolution, you will dedicate your life to the freedom of your clan, becoming the spark that ignites the revolution into a full blaze. Your crusade will lead you through blood-soaked battlefields and crowded city streets, to the perilous wilderness and stormy seas.  Always know where your enemies are with a larger, more expansive overhead map at your fingertips. Easily change your weapons on the fly to vary your combos without ever stopping the action on-screen.",85
NBA 2K13,2012-11-18,Rating not found,"Featuring an enhanced MyCAREER mode and new gameplay features, NBA 2K13 lets gamers pit the best players in NBA history against the new dynasty of talent, including the much-debated matchup between the 2012 U.S. Men’s National Team and the 1992 “Dream Team.”",85
Darksiders II,2012-11-18,M,"Awakened by the End of Days, Death, the most feared of the legendary Four Horsemen, embarks on a journey to redeem his brother's name. Become the terrifying force which everyone fears but nothing can escape.",85
Batman: Arkham City - Armored Edition,2012-11-18,T,"Developed by WB Games Montreal, Batman: Arkham City Armored Edition is the enhanced version of the game created by Rocksteady Studios. The Wii U version delivers the same impactful story and gameplay as the original title, this time with enhanced gameplay mechanics and features made possible with the Wii U and its unique GamePad. Batman: Arkham City is set in the new maximum security “home” for all of Gotham City’s thugs, gangsters and insane criminal masterminds. Featuring an vast Rogues Gallery of Gotham City’s most dangerous criminals including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, Mr. Freeze and many others, the game allows players to genuinely experience what it feels like to be The Dark Knight delivering justice on the streets of Gotham City.",85
Shantae and the Pirate's Curse,2014-12-25,T,"Embark on a brand new adventure which teams Shantae with her arch nemesis, Risky Boots! When a curse falls upon Sequin Land, Risky Boots and Shantae must join forces to battle unimaginable evil. Shantae must give up her job as Scuttle Towns &quot;Guardian Genie&quot; and become a pirate if she hopes to get her magic back and save the day. As a pirate, Shantae gains new weapons and tools to advance her quest and power through monsters!

*    Flintlock Pistol (blast enemies and switches from afar)
*    Pirate Hat (glide on the wind using this enormous headwear)
*    Risky's Boots (run at super speeds! Chain your attacks as you dash through enemies &amp; over lava)
*    Cannon (blast yourself into the air on a belch of black powder)

Core Gameplay Components:

*    Whipping! Destroy monsters, topple bosses, and solve puzzles with your hair
*    Platforming! Run and jump through deviously designed levels
*    Exploring! Navigate a world of interconnected levels and Labyrinths
*    Belly Dancing! Dance with your Magic Lamp to suck up magic and items
*    Customizing! Earn new abilities, unlock stat-boosting artifacts, magic &amp; costumes
*    Storytelling! Flirtatious characters and wonderfully off-beat humor",85
Freedom Planet,2015-08-20,E10,"Fight your way across the celestial world of Avalice where cats are green, motorcycles drive up walls and monster girls do most of the buttkicking! Freedom Planet is a cartoony, combat-based platform adventure that pits a spunky dragonoid and her friends against an alien attack force.",84
Trine 2: Director's Cut,2012-11-18,E10,"Trine 2: Director's Cut, exclusively for Wii U, features a total of 20 levels full of adventure, including the high-acclaimed Goblin Menace expansion campaign and the exclusive ""Dwarven Caverns"" level, making Trine 2: Director's Cut the most comprehensive package of Trine 2 on any platform.",84
Child of Light,2014-04-29,E10,"The duke's daughter Aurora is dead; and yet, she lives. Join Aurora across the mysterious kingdom of Lemuria on her quest to return home. Helped by Igniculus the firefly, Finn the Capilli and many more, she must defeat the Queen of the Night who has stolen the sun, the moon and the stars.",84
Xenoblade Chronicles X,2015-12-04,T,"Fight for survival while exploring the vast expanses of an unknown planet where anything you see is reachable in your weaponized mech, called a Skell. Customize a lethal skill set of combat and defensive skills, called Arts, to strengthen your strategies and defeat enemies efficiently. Attack your enemies from multiple directions using melee weapons, guns, and your greatest asset—your tactical mind.",84
Mutant Mudds Deluxe,2013-06-13,E,Mutant Mudds is a 12-bit action platformer for the Nintendo 3DS.,84
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,2013-02-26,T,Runner 2 - Future Legend of Rhythm Alien is inspired by the Bit.Trip series originally released on Nintendo platforms.,84
New Super Mario Bros. U,2012-11-18,E,"It was just another dinner at the castle with Mario, Luigi, Toad, and Princess Peach... Until suddenly the vicious Koopa fleet invades Mushroom kingdom airspace and launches a full-scale assault! With Bowser at the helm and his Koopalings each in their own custom airships, the castle is under attack with the Princess trapped inside—and the heroes have been cast out to the four corners of the Mushroom Kingdom. Will they make it back in time to save the day?",84
Tekken Tag Tournament 2,2012-11-18,T,"For the first time on any Nintendo console - Tekken Tag Tournament 2 promises to deliver completely updated features and the most comprehensive Tekken experience to date. Play with the largest Tekken roster ever, in all new stages, utilizing fully re-engineered multiplayer functionality for optimum online matches. Enjoy exclusive Wii U features including special battle modes and exclusive costumes. Play like a pro with easy shortcuts on the Gamepad.",83
Star Wars Pinball,2013-07-11,E10,"Set in a galaxy far, far away, Star Wars Pinball lets you interact with the most iconic characters, and relive the greatest moments of the Star Wars universe in 3 Star Wars-themed tables: Star Wars Episode V: The Empire Strikes Back, Star Wars: The Clone Wars, and Boba Fett. Choose to support the Galactic Empire or the Rebel Alliance with your high scores as the Star Wars Pinball community fights for the Balance of the Force!The initial Star Wars Pinball download comes with the Star Wars Episode V: The Empire Strikes Back table. Other Star Wars Pinball tables can be purchased as in-app purchases.Additional Star Wars Pinball tables are coming soon!May the Force be with you!FOLLOW USTwitter https://twitter.com/#!/zen_studiosFacebook http://www.facebook.com/zenstudiosBlog http://blog.zenstudios.com/YouTube http://www.youtube.com/user/ZenStudiosGames?ob=0Forums http://forum.zenstudios.com/index.php",83
Mutant Mudds: Super Challenge,2016-03-17,E,"The game features a host of fresh platforming challenges and boss fights for super players. Max doesn’t miss a beat; picking up the action from the moment the original Mutant Mudds game ended. Max receives special intel, revealing the location of the original meteor impact site – showing that mutant mudds are still being spawned from it.",83
CastleStorm,2013-12-26,T,"CastleStorm features medieval ballista weaponry, allowing players to launch an assortment of explosive weapons including Morningstars, Apple Grenades, Homing Eagles, and even flying sheep to defeat an onslaught of enemies trying to capture your flag and destroy your castle. Deploy a fearsome ground attack of swordsmen, knights, and donkey riders in order to protect your castle games, and if all else fails, call upon powerful spells to help keep the enemy at bay.",83
SteamWorld Dig,2014-08-28,E10,"The clock has stopped around the turn of the 19th century, and humankind has prematurely blown itself to bits. The remaining scraps are huddling in caves beneath the surface, and steam-powered robots have taken over the Wild West.",83
Severed,2016-09-22,T,"Severed follows the saga of a distraught warrior, who is lost in a fantastical world, as she knits together pieces of her story from both the past and the future. As the heroine, players will embark on a journey through a surreal, nonlinear world by using a gesture-based combat mechanic to defeat enemies in this first-person adventure. During their journey, players will unlock new abilities, discover secrets of the land, and grow in power as they master both offensive and defensive techniques.",83
Donkey Kong Country: Tropical Freeze,2014-02-21,E,"Donkey Kong Country: Tropical Freeze has players help Donkey Kong and his friends get back their home from Vikings. Swing, swim, leap, and barrel-blast your way through tons of eye-popping levels to save DK Island from a permanent freeze.",83
LEGO Marvel Super Heroes,2013-10-22,E10,"LEGO Marvel Super Heroes features an original story where players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many more Marvel characters as they unite to stop Loki and a host of other Marvel villains from assembling a super-weapon capable of destroying the world.",82
Monster Hunter 3 Ultimate,2013-03-19,T,"Traverse the grand world of Monster Hunter as you journey through more than two hundred quests, battle larger-than-larger-than-life monsters, and create a myriad of weapons and armor. Hunt with your pair of AI companions in single player quests or connect via the Wii U system with up to 3 friends in 4-player online engagements. Graphically rich 1080p HD visuals and online voice chat capabilities promise to make this the best Monster Hunter to date.",82
Stealth Inc 2: A Game of Clones,2014-10-30,T,Assume the role of a clone evading a notorious scientific testing facility. Stealth Inc 2 tests your mind and your reflexes over sixty levels linked together in a sprawling world.,82
Runbow,2015-08-27,E,Runbow is a fast-paced action party game with a novel color mechanic: Up-to nine players race against each other as platforms and obstacles appear and disappear when the background changes vibrant colors.,82
Art of Balance,2014-10-09,E,"[WiiWare]  Grab your Wii Remote controller and build a balanced stack in this physics-based puzzler, featuring 100 levels that challenge not only your skills but also your imagination. The game is easy to pick up and hard to put away. Play alone or invite a friend to grab a second Wii Remote controller and drop in at any point for co-op play. There's even a dedicated two-player split-screen ""versus"" mode for extra fun. [Nintendo]",82
Art Academy: Home Studio,2015-06-25,E,Also known as Art Academy: Atelier.,82
Year Walk,2015-09-17,T,"In the old days man tried to catch a glimpse of the future in the strangest of ways.

Experience the ancient Swedish phenomena of year walking through a different kind of first person adventure that blurs the line between two and three dimensions as well as reality and the supernatural.

Venture out into the dark woods where strange creatures roam, on a vision quest set in 19th century Sweden. Solve cryptic puzzles, touch and listen in your search to foresee the future and finally discover if your loved one will love you back.

Mysteries and clues await everywhere in Year Walk, but to fully understand the events that took place on that cold New Year's Eve, you will have to delve deeper than the adventure and lose yourself between fact and fiction.",82
Splatoon,2015-05-29,E10,"Splatoon is a four-on-four multiplayer action game that drops players into a battle arena that two teams strive to claim as their own. Players of each team spray ink on the ground around them while blotting out the opposing team members in turf war competitions. Each character can turn into a squid-like character and swim through his or her own teams ink - gliding up and down walls and under floors - with ease. Using intuitive controls made possible with the Wii U GamePads gyro sensor makes it easy to look around and aim, and the on-screen map displays the entire arena at a glance, both of which feel great and redefine multiplayer action.",81
Call of Duty: Black Ops II,2012-11-18,M,Call of Duty: Black Ops II thrusts players into a potential near future - a 21st Century Cold War in which technology and weapons have merged to create a new generation of warfare. Black Ops 2 introduces players to an insidious villain named Raul Menendez who hijacks the US military infrastructure to further his own agenda. Take control of the power of near-future technology and advanced robotics to pull the world back from the brink of annihilation.,81
FAST Racing NEO,2015-12-10,E,FAST Racing Neo is a futuristic racing title. Pick your favorite Anti-gravity vehicle and become a legend in the FAST Racing Neo league.,81
Captain Toad: Treasure Tracker,2014-12-05,E,"The intrepid Captain Toad sets off on his own adventure for the very first time through a wide variety of tricky, enemy-infested, maze-like stages to find hidden gems and nab elusive gold stars.",81
Stick it to the Man!,2014-05-01,T,"Meet Ray, he lives in a world where everything is made out of paper and stickers. One day he has an accident and wakes up with a giant pink spaghetti arm sticking out of his brain. This gives him awesome powers and he can suddenly change the world around him by folding it, tearing it, pulling stickers off and sticking them elsewhere! And if that weren't enough, Ray can also read peoples minds! Digging into the brains of his fellow citizens, Ray can hear their thoughts and use that to his advantage. Unfortunately, Ray doesn't have much time to get to grips with his new abilities. He is framed by 'The Man' with a crime he didn't commit, and is on the run. Can you help to get Ray out of this sticky situation?",81
Affordable Space Adventures,2015-04-09,E,"Affordable Space Adventures is a 2.5D side scrolling spaceship simulator. You are using the GamePad as a Heads Down Display - spaceship cockpit, and you have to configure all the systems in order to fly around undetected on an alien planet. You can either pilot the Small Craft TM solo, or fly as a crew of 2 to 3 players, requiring a lot of communication between the players.",81
Shantae: Half-Genie Hero,2016-12-20,T,"Shantae: Half-Genie Hero is a belly dancing, hair-whipping HD adventure from WayForward, makers of Ducktales Remastered, Adventure Time, and Contra 4.",80
Mighty Switch Force! Hyper Drive Edition,2012-11-18,E10,"Mighty Switch Force! Hyper Drive Edition has players enter the mechanical shape-shifting, dimension switching world and blow crime away.",80
Tokyo Mirage Sessions #FE,2016-06-24,T,An Atlus-developed RPG for Wii U set in a modern-day world of music and art featuring characters and gameplay elements from Intelligent System's Fire Emblem franchise mixed with elements from the Shin Megami Tensei franchise.,80
Skylanders Giants,2012-11-18,E10,Skylanders Giants is an all-new adventure for existing Skylanders toys that also adds 20 new characters--including eight giant ones--to the existing roster.,80
LEGO City Undercover,2013-03-18,E10,"Take on the role of Chase McCain, an undercover detective armed with clever disguises. Your mission is to stifle the dastardly Rex Fury and end his crime wave in LEGO City. As players run, drive and fly through the city, they’ll use the Wii U GamePad controller as a new law enforcement gadget. [Nintendo]",80
Resident Evil: Revelations,2013-05-21,M,Resident Evil: Revelations tells the story of what happens between Resident Evil 4 and Resident Evil 5 on the Nintendo 3DS.,80
Pushmo World,2014-06-19,E,"Also known as ""Pullblox World"". When a kindly old inventor creates a wondrous park filled with puzzling playgrounds called Pushmo, a little trickster traps Mallo’s friends inside. Now it's up to our hero, Mallo, to push, pull, and climb his way through 250 mind-bending Pushmo playgrounds to save his friends. But the fun doesn’t stop there! World Pushmo Fair, a robust built-in community feature, makes it easier than ever to create, share, and play a near-limitless amount of custom puzzles created by players around the world.",80
BADLAND,2015-07-30,E,"Fly and survive through the Game-of-the-Year- winning world of BADLAND and discover an astonishing number of imaginative traps, puzzles and obstacles on the way. BADLAND is a multi-award-winning side-scrolling action adventure with innovative physics-based gameplay and stunning atmospheric graphics and audio. BADLAND: Game of the Year Edition has been redesigned for the Xbox One with new analog stick controls and gorgeous Full-HD visuals. The GOTY edition also offers loads of local multiplayer fun: up to four players can compete against each other on 27 different deathmatch stages or work together to survive through all 100 levels of the co-op campaign. Features: - Side-scrolling action adventure with innovative physics-based gameplay - Over 15 hours and 100 levels of single-player story - Up-to-4 player local multiplayer awesomeness with co-op &amp; deathmatch.",80
Jotun,2016-09-08,T,"Jotun is a hand-drawn action-exploration game set in Norse mythology. In Jotun, you play Thora, a Viking warrior who died an inglorious death and must prove herself to the Gods to enter Valhalla. Impress the Gods.",79
Edge (2011),2013-11-21,E,"EDGE is the third Indie game, after Swords &amp; Soldiers and Frenzic, to be redeveloped and taken to other platforms by Two Tribes. The game now feels right at home on modern PCs and Macs, with super high resolutions and new special effects, while still keeping the retro vibe completely intact.",79
Teslagrad,2014-09-11,E,"Teslagrad is a 2D puzzle-platformer in which you play as a young lad who suddenly finds himself embroiled in an ancient conflict that will shake the foundations of his entire existence, and bring a gruesome truth to light. The game revolves around the use of electricity and magnetism, and your ingenuity will be put to the test as you employ the amazing technology of the Teslamancers to traverse the abandoned Tesla Tower. The game is completely devoid of both text and dialogue, and prefers to tell the story purely through visual means.",79
Little Inferno,2012-11-18,T,"Little Inferno is an adventure that takes place almost entirely in front of a fireplace that's about looking up up up out of the chimney, and the cold world just on the other side of the wall.",79
Scram Kitty and his Buddy on Rails,2014-05-15,E,"Take control of a rail-riding, laser-shooting young hero on a perilous quest to find his kidnapped pet cat. With a unique control system that allows for 360 degree platforming action and exciting 2D shooting, Scram Kitty and his Buddy on Rails pits players against an army of intelligent, mechanized rodents. Glide along glowing rails, leap across chasms and leave arcing streams of shots as you rid each stage of the rodent aggressors and locate the keys to the numerous cat cages. Keys are attached to specific objectives, adding a multi-layered design to stages and adding replay value for completionists who won't rest until every cat is free.",79
Extreme Exorcism,2015-09-23,E10,"Extreme Exorcism is an action platformer with a spooky twist. You assume the role of Mae Barrons, tiny medium at large who is tasked with ridding a haunted house full of evil spirits. Instead of using seances and crystal balls, Mae uses rocket launchers, swords and a kick-ass arsenal to get her point across. Unfortunately for her, with every ghost she kills, another takes it's place copying everything she did the round before.",79
Noitu Love 2: Devolution,2016-09-15,E10,"The year is 2288. The city is protected by an organization called ""The Peacekeepers League"" and everything is swell except for that it's under attack! By a robot army lead by professor Darnacus Damnation!! Or is it... ? 100 years after the events of Noitu Love 1 the new star of the Peacekeepers is Xoda Rap, and what she has to endure is a sudden resurrection of the Darn armies, but adding to that the city is locally turning to places of the past! What could be causing this? Using a mouse reticule as a quick-dash-to-enemies and mouse gestures for special moves, Xoda will take on anything that stands in her way in the name of peace! The game shares little in pacing and action to Noitu Love 1. It is more of a continuation on that universe, so expect much more mindless action. [Konjak]",79
Yoshi's Woolly World,2015-10-16,E,"Take Yoshi on an adventure to remember in Yoshi Land for Nintendo Wii U. Enjoy dual-screen control thanks to the Wii U Touchscreen GamePad, while you'll also be able to experience full integration with Nintendo's MiiVerse service.",78
Swords & Soldiers,2014-05-22,T,"[WiiWare]  Swords & Soldiers is a sidescrolling real time strategy game, in which three distinct factions battle for the powers of the gods. The game sfeature a single player campaign and a competitive splitscreen multiplayer mode as well as several other game modes. [Ronimo Games]",78
Adventures of Pip,2015-06-04,E10,Pip is an unlikely 1-pixel hero yet has the unique ability to absorb the pixels of his defeated enemies to evolve into three different forms. Players will skillfully switch between these three forms while exploring five worlds on an epic 10-hour campaign to defeat the Skeleton Queen.,78
The Wonderful 101,2013-09-15,T,"Earth is under attack from an invasion of enormous aliens, and the only thing that can protect the planet is a group of unlikely, yet mighty, heroes with special abilities. Unfortunately, the aliens are too powerful for the heroes to fight individually. They must join forces and work together to defeat their common enemy. These uniquely different heroes can morph into powerful weapons to crush the invaders or turn into objects like a giant fist or bridge to interact with and traverse the environments.",78
Electronic Super Joy,2015-11-05,E10,"Electronic Super Joy is an electronic action experience by Michael Todd, featuring music by Envy.",78
Sonic & All-Stars Racing Transformed,2012-11-18,E10,"Sonic and the All-Stars cast battle for supremacy across land, water and air in transforming vehicles that change from cars to boats to planes mid-race.",78
Nintendo Land,2012-11-18,E10,"Nintendo Land is a theme park featuring 12 different attractions, each with its own play on a Nintendo franchise. Each attraction features it's own special gameplay experiences made possible by the Wii U controller. Depending on the particular attraction, players can compete individually or against other players, or even team up to play cooperatively. Up to 5 players can participate in dynamic multiplayer modes in select attractions. The experiences change each time, depending on whether players are using the GamePad, holding a Wii Remote or just watching others play on the TV screen.",77
Minecraft,2015-12-17,E10,"The game involves players creating and destroying various types of blocks in a three dimensional environment. The player takes an avatar that can destroy or create blocks, forming fantastic structures, creations and artwork across the various multiplayer servers in multiple game modes.",77
RUSH (2010),2013-12-12,E,"RUSH is a unique 3D puzzle game concept. In the game's fully three dimensional levels, players need to guide cubes to color coded exit points using Conveyor belts, Warps, Stop Signs, Splits and more! The game can be easily controlled with just the mouse, allowing your brain to fully focus on the solutions!",77
LEGO Batman 2: DC Super Heroes,2013-05-21,E10,"Lego Batman 2: DC Super Heroes is a sequel to Lego Batman: The Videogame and includes appearances from the likes of Wonder Woman, Superman, and The Green Lantern.",77
