title,release_date,rating,description,metascore
The Elder Scrolls IV: Oblivion,2006-03-20,M,"Oblivion is a single-player game that takes place in Tamriel's capital province, Cyrodiil. You are given the task of finding the hidden heir to a throne that sits empty, the previous emperor having been killed by an unknown assassin. With no true Emperor, the gates to Oblivion (the equivalent of hell in the world of Tamriel) open, and demons begin to invade Cyrodiil and attack its people and towns. It's up to you to find the lost heir to the throne and unravel the sinister plot that threatens to destroy all of Tamriel. In keeping with the Elder Scrolls tradition, players have the option to experience the main quest at their own pace, and there are plenty of opportunities to explore the vast world and make your own way. Numerous factions can be joined, such as the thieves or mages guilds, and each contains its own complete storyline and the chance to rise to the head of the faction and reap further rewards. Oblivion features a groundbreaking new AI system, called Radiant AI, which gives non-player characters (NPCs) the ability to make their own choices based on the world around them. They decide where to eat or who to talk to and what they say. They sleep, go to church, and even steal items, all based on their individual characteristics. Full facial animations and lip-synching, combined with full speech for all dialog, allows NPCs to come to life like never before. [Bethesda]",94
Call of Duty 4: Modern Warfare,2007-11-05,M,"As Call of Duty 4: Modern Warfare's single player campaign unfolds, the player is introduced to new gameplay at every turn – one moment you are fast-roping from your Black Hawk helicopter after storming into the war zone with an armada of choppers, the next you are a sniper, under concealment, in a Ghillie suit miles behind enemy lines, the next you are engaging hostiles from an AC-130 gunship thousands of feet above the battlefield. Mixed with explosive action, Call of Duty 4: Modern Warfare also delivers special effects, including use of depth of field, rim-lighting, character self-shadowing, real time post-processing, texture streaming as well as physics-enabled effects. Infinity Ward deployed a dedicated team from the start to deliver a new level of depth to multiplayer. Building on the hit ""Call of Duty 2"" online experience, Call of Duty 4: Modern Warfare's new multiplayer provides the community an addictive and accessible experience to gamers of all levels. [Activision]",94
Halo 3,2007-09-25,M,"Halo 3 is the third game in the Halo Trilogy and provides the thrilling conclusion to the events begun in ""Halo: Combat Evolved."" Halo 3 picks up where ""Halo 2"" left off. The Master Chief is returning to Earth to finish the fight. The Covenant occupation of Earth has uncovered a massive and ancient object beneath the African sands - an object who's secrets have yet to be revealed. Earth's forces are battered and beaten. The Master Chief's AI companion Cortana is still trapped in the clutches of the Gravemind - a horrifying Flood intelligence, and a civil war is raging in the heart of the Covenant. This is how the world ends... [Bungie]",94
Call of Duty: Modern Warfare 2,2009-11-10,M,"Modern Warfare 2 continues the gripping and heart-racing action as players face off against a new threat dedicated to bringing the world to the brink of collapse. An entirely new gameplay mode which supports 2-player co-operative play online that is unique from the single player story campaign. Special Ops pits players into a gauntlet of time-trial and objective-based missions. Rank-up as players unlock new Special Ops missions, each more difficult. Missions include highlights from the single player campaign, fan favorites from Call of Duty 4: Modern Warfare and all new, exclusive missions. Setting a new bar for online multiplayer, Modern Warfare 2 multiplayer delivers new capabilities, customization, gamestates and modes, including: Create-a-Class Evolved. Secondary Weapons - Machine Pistols, Shotguns, Handguns, Launchers. Riot Shields. Equipment - Throwing Knives, Blast Shield, Tactical Insertion. Perk Upgrades. Bling (Dual Attachments). Customizable Killstreaks - AC130, Sentry Gun, Predator Missile, Counter-UAV, Care Package. Accolades (Post match reports). [Activision]",94
Pac-Man Championship Edition DX,2010-11-17,E,"PAC-MAN Championship Edition DX continues to uphold NAMCO BANDAI's tradition of enhancing a classic franchise for today's gamer. Building upon PAC-MAN Championship Edition’s original six courses, the new game features more than 100 varied and mind-boggling mazes to navigate. Several new modes will also be available to test a player's pellet-munching aptitude. In Time Attack Mode, players will vie for the quickest clear time. Fulfill a series of objectives in Mission Mode or compete to devour the most number of ghosts gobbled in Ghost Mode.",93
BioShock Infinite,2013-03-26,M,"Thrust into the year 1912, players take on the role of former Pinkerton agent Booker DeWitt, who has traveled to the flying city of Columbia on a rescue mission. His target is Elizabeth, a young lady imprisoned since her childhood years. During their bold escape, Booker and Elizabeth form a powerful bond -- one which lets Booker enhance his own abilities with her world-altering control over the environment. As a team, they fight from high-speed Sky-Lines, in the streets and houses of Columbia, on giant Zeppelins and in the clouds, while simultaneously learning to harness an growing arsenal of weapons and abilities.",93
Braid,2008-08-06,E10,"[Xbox Live Arcade]  Braid is a puzzle-platformer, drawn in a painterly style, where the player manipulates the flow of time in strange and unusual ways. From a house in the city, journey to a series of worlds and solve puzzles to rescue an abducted princess. In each world, you have a different power to affect the way time behaves, and it is time's strangeness that creates the puzzles. The time behaviors include: the ability to rewind, objects that are immune to being rewound, time that is tied to space, parallel realities, time dilation, and perhaps more. Braid treats your time and attention as precious; there is no filler in this game. Every puzzle shows you something new and interesting about the game world. Braid is a 2-D platform game where you can never die and never lose. Despite this, Braid is challengingâ??but the challenge is about solving puzzles, rather than forcing you to replay tricky jumps. Travel through a series of worlds searching for puzzle pieces, then solving puzzles by manipulating time: rewinding, creating parallel universes, setting up pockets of dilated time. The gameplay feels fresh and new; the puzzles are meant to inspire new ways of thinking. [Microsoft]",93
Street Fighter IV,2009-02-17,T,"Street Fighter IV features a mix of returning favourites such as Ryu, Ken, Chun-Li and Guile along with new characters created exclusively for this game such as Crimson Viper, Abel, El Fuerte, and Rufus. Characters and environments are rendered in high definition 3D, while the game is played in the classic Street Fighter 2D perspective with additional 3D camera flourishes. Six-button controls for the game return, with a host of new special moves and features integrated into the input system. Street Fighter IV also incorporates state of the art online match making and worldwide online gameplay. Mixing classic genre-defining game mechanics the franchise is known and loved for with all-new, never-before-seen gameplay systems, Street Fighter IV brings a brand new fighting game to fans the world over. With the inclusion of Capcom's latest advancements in new generation technology, Street Fighter IV promises to deliver an extraordinary experience that will re-introduce the world to the time-honoured art of virtual martial arts. New special moves that go beyond any Street Fighter fan's wildest imagination, including Focus attacks, Super Combos, and the revenged-fueled Ultra Combo system. Classic Street Fighter characters recreated for a new generation of gamers, including the original cast of Street Fighter II. New brawlers: female super-spy Crimson Viper, lucha libre wrestler El Fuerte, mixed martial artist Abel and more. New gameplay elements provide new challenges for both newcomers and the most seasoned Street Fighter pro. Online gameplay features, including instantaneous online challenges, versus mode, tournament mode, and world wide online gameplay. [Capcom]",93
Fallout 3,2008-10-28,M,"[Metacritic's 2008 PC Game of the Year] Vault-Tec engineers have worked around the clock on an interactive reproduction of Wasteland life for you to enjoy from the comfort of your own vault. Included is an expansive world, unique combat, shockingly realistic visuals, tons of player choice, and an incredible cast of dynamic characters. Every minute is a fight for survival against the terrors of the outside world – radiation, Super Mutants, and hostile mutated creatures. From Vault-Tec, America's First Choice in Post Nuclear Simulation. Vault 101 - Jewel of the Wastes. For 200 years, Vault 101 has faithfully served the surviving residents of Washington DC and its environs, now known as the Capital Wasteland. Though the global atomic war of 2077 left the US all but destroyed, the residents of Vault 101 enjoy a life free from the constant stress of the outside world. Giant Insects, Raiders, Slavers, and yes, even Super Mutants are all no match for superior Vault-Tec engineering. Yet one fateful morning, you awake to find that your father has defied the Overseer and left the comfort and security afforded by Vault 101 for reasons unknown. Leaving the only home you've ever known, you emerge from the Vault into the harsh Wasteland sun to search for your father, and the truth. [Bethesda Softworks]",93
Gears of War 2,2008-11-07,M,"Gears of War 2 builds upon the gameplay of the first title in every way. First, the scope of the action is bigger: new characters, more weapons, nastier enemies, bigger vehicles, and grander locales offer more action, more emotion, and more thrills. Next, every major aspect of the game has been refined to create heightened, more immersive experiences. Finally, the overall tone of Gears of War 2 is more badass: replete with new weapon-specific executions, chainsaw duels, and shocking boss fights. Gears of War 2 raises the graphics bar for next-generation games through its breathtaking visual effects, which are made possible through advances in Unreal Engine 3. New visual effects include ambient occlusion, dynamic shadows, improved character lighting, the ability to render hundreds of on-screen characters simultaneously, improved water physics, additional blood and bullet decals, advanced destructible environments, new weather effects, and the introduction of fluid objects. When combined with the sweeping vistas and evocative locales in the world of Sera where the Gears of War 2 story unfolds, these additions help make this the most gorgeous game available this generation. Gears of War 2 continues to push deep, immersive storytelling in video games to greater heights. Humanity's epic battle for survival is felt on both the personal and epic levels as you explore multiple story arcs that introduce new characters and flesh out the histories of familiar ones. A new in-game conversational camera system also helps bring the compelling story to life in a cinematic fashion. [Microsoft]",93
Mass Effect 3,2012-03-06,M,"BioWare completes the Mass Effect Trilogy with Mass Effect 3. Earth is burning. Striking from beyond known space, a race of terrifying machines have begun their destruction of the human race. As Commander Shepard, an Alliance Marine, the only hope for saving mankind is to rally the civilizations of the galaxy and launch one final mission to take back the Earth.",93
Rock Band 3,2010-10-26,T,Rock Band returns with another iteration of the popular music game featuring new songs and instruments.,93
Guitar Hero II,2007-04-03,T,"Rock the Rhythm, Lead, and Bass Guitar tracks in the follow-up sequel to ""Guitar Hero."" Form your guitar duo and shred riffs cooperatively or go head to head in all new multiplayer modes. With over 55 tracks to rock out to, you'll go from Guitar Hero to Guitar god in one press of a fret button. Choose from multiple rock characters and jam at concert venues that grow in size as your rock career progresses. You'll start your rock career playing small clubs and bars, but if you play well you'll work your way up to stadiums and arenas. Guitar Hero II takes the guitar rock experience to new volumes by allowing players to play 3 different guitar tracks: Rhythm, Bass, and Lead. Guitar Hero II introduces all new multiplayer modes like: cooperative, pro-face off, and face off, letting 2 Guitar Heroes conduct their own symphonies of destruction. Shred School: Guitar Hero II features an all new practice mode, allowing Guitar Zeroes to become Guitar Heroes with enough practice. [RedOctane]",92
Rock Band,2007-11-20,T,"Play together in your living room or across the world! Rock Band offers deep online functionality, allowing players to rock together whether they’re in Rhode Island or Reykjavik. Major record labels and leading music publishers have signed on to provide unrivaled access to master recordings and legendary rock artists – from punk, metal and alternative to classic and southern rock. Rock Band ships with 45 fearsome tracks from artists like Bon Jovi and The Ramones to Black Sabbath and Stone Temple Pilots. Full support for downloadable content delivers never-ending challenges. New content will be available every week. Download full albums for play with Rock Band including the iconic rock album 'Who's Next' by The Who. Metallica has signed on to offer several tracks as digitally-distributed game levels for Rock Band as well as ""Enter Sandman"" for the Rock Band ship disc. Create your own rock avatar! Mold a unique rocker using Rock Band's character creator. Chose from gender, body shape, face, hair, clothes, tattoos and signature moves. Don't forget to pick your specialized rockin’ instrument. Drumming in the spotlight! Showcase a real drum solo with Rock Band's freestyle drum fill windows featured in each song. Break out your own rhythm and style as anything goes! Vocalists can bring the crowd to their feet during Rock Band’s freestyle vocal fill windows. Ad-lib your own words or shout to the crowd to raise the rock intensity of the performance. Band mates can fail out of a song for poor performance, but the band still plays on. Rescue your failing mate by busting out signature moves and blistering solos to wow the crowd with showmanship. Earn bonus points for your band during Rock Band’s Unison Phrase opportunities if everyone plays perfectly. [Harmonix]",92
Forza Motorsport 3,2009-10-27,E,"Whether it's an exotic sports car like the new Audi R8 V10, a classic American muscle car such as the Ford GT, or a hot Asian import such as the Nissan 370Z, everyone has a dream car. The game makes it possible for everyone to experience the thrill of owning the world's most exotic and exquisite cars. Live the most realistic racing experience ever as you take the wheel of more than 400 of the most-beloved cars on over 100 renowned real-world tracks and exotic road courses from around the globe. With breathtaking HD graphics and the most advanced vehicle performance modeling in a video game, Forza Motorsport 3 includes a host of driving assists and adjustable skill levels to make the game a gripping pick-up-and-play experience for audiences of all ages and skill levels. [Microsoft]",92
Batman: Arkham Asylum,2009-08-25,T,"In Batman: Arkham Asylum, the player assumes the role of Batman as he delivers The Joker to Arkham Asylum. There, the imprisoned super-villains have set a trap and an immersive combat gaming experience unfolds. With an original script penned by Emmy Award-winning Batman writer Paul Dini, the game brings the universe of DC Comics' detective to life with stunning graphics. Batman: Arkham Asylum offers players the chance to battle Gotham's worst villains with Batman's physical and psychological strength in a graphically distinct and story-driven game. [Eidos Interactive]",92
The Walking Dead: A Telltale Games Series,2012-04-27,M,"Based on Robert Kirkman's award-winning comic book series, The Walking Dead is about a world devastated by an undead apocalypse and the horrifying choices you're forced to make to survive. Assume the role of Lee Everett, a convicted criminal, who has been given a second chance at life in a world devastated by the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer you redemption in a world gone to hell.",92
Rock Band 2,2008-09-14,T,"Rock Band 2 builds upon its foundation as the first music game to introduce co-operative band gameplay, multiple instruments, a robust online multiplayer experience, an unrivaled offering of downloadable content and raises the bar by delivering an entirely new level of depth, connectivity, authenticity and features including: Backwards compatibility with Rock Band downloadable music content. All previously purchased tracks immediately load into your Rock Band 2 song list. No need to re-purchase or re-download. The biggest and most diverse soundtrack ever featuring some of rock's most prolific acts, comprised entirely of master recordings. Major new and dynamic online modes that connect the entire Rock Band community in more ways than ever before both locally and globally. More variety of instrument choices than ever before with new and improved drum and guitar peripherals, enhanced functionality and innovative new designs - all fully compatible with the original Rock Band instruments. [MTV]",92
Super Street Fighter IV,2010-04-27,T,"The follow-up to Street Fighter IV further redefines the fighting game genre with classic 2D Street Fighter fighting action, a host of new and returning characters, more advanced online gameplay, new ultra combos and much more. Super Street Fighter IV features the full roster of 25 characters from Street Fighter IV such as Ryu, Ken, Crimson Viper, Abel, El Fuerte, and Rufus, while adding about eight characters new to the world of Street Fighter IV. The impressive new roster includes classic combatants from previous Street Fighter games like T. Hawk as well as all-new characters such as the mysterious and deadly female fighter, Juri. Super Street Fighter IV adds new Ultra Combos and advancements to the state of the art online matchmaking and online gameplay introduced in Street Fighter IV with numerous additional features. Super Street Fighter IV takes many of the groundbreaking features introduced in Street Fighter IV and refines everything to deliver the ultimate vision of Street Fighter to fans the world over. [Capcom]",91
Dark Souls II,2014-03-11,T,"Prepare to die... Again. Dare yourself to engage against intense gameplay in a vast world powered by a new engine. Immerse yourself into mind-bending environments filled with new twisted monsters and deadly bosses. A vast array of threats will prey on human senses & phobias - auditory hallucinations, vertigo, acrophobia, etc. More intricate customization options provide weapons and armor tailoring to player style. [Namco Bandai Games]",91
Halo: Reach,2010-09-14,M,"From the beginning, you know the end. In Halo: Reach, players experience the fateful moments that forged the Halo legend. It's the story of Noble Team, a squad of heroic Spartan soldiers, and their final stand on the planet Reach, humanity's last line of defense between the terrifying Covenant and Earth. This darker story is echoed by grittier visuals amid a backdrop of massive, awe-inspiring environments. Characters, enemies and environments are rendered in amazing detail by an all-new engine designed to deliver epic-scale encounters against the cunning and ruthless Covenant.",91
Mass Effect,2007-11-20,M,"Mass Effect is a science fiction action-RPG created by BioWare Corp., the commercially and critically acclaimed RPG developer of ""Jade Empire,"" and ""Star Wars: Knights of the Old Republic."" As the first human on the galactic stage, you must uncover the greatest threat to civilization. Your job is complicated by the very fact of your humanity, as no one trusts you and you need to find a way to convince everyone of the grave threat. You will travel across an expansive universe to piece the mystery together. As you discover and explore the uncharted edges of the galaxy, you come closer to an overwhelming truth - learning that the placid and serene universe you know is about to come to a violent end and that you may be the only person who can stop it! In addition to the main story arc of the game, players are be able to visit a large number of uncharted, unexplored planets which are side quests independent from the main story. At any time during the campaign, a player can choose to explore one of these planets and have an opportunity to discover new alien life, resources, ruined civilizations and powerful technologies. Talents and abilities are upgradeable and advanced talent options become available at higher levels. Weapons and vehicles are customizable to include various effects, abilities and upgrades using the ""X-Mod"" system. Each character class have unique talents and abilities which increase in power as the player progresses through the game. [Microsoft]",91
Forza Motorsport 4,2011-10-11,E,Forza Motorsport 4 is the biggest entry in the series to date. Hundreds of the world’s most exciting cars spanning more than eighty manufacturers. The best driving circuits in the world. Bringing you closer to the cars of your dreams. Online features that redefine online community. Forza Motorsport 4 promises to be an entirely new car experience.,91
Gears of War 3,2011-09-20,M,"Developed by acclaimed studio Epic Games and available only on Xbox 360, &quot;Gears of War 3&quot; plunges players into a harrowing tale of hope, survival, and brotherhood that will conclude the current story arc for &quot;Gears of War.&quot; With the last human city destroyed and the remaining survivors stranded, time is running out for Marcus and his comrades as they fight to save the human race from the jaws of extinction.",91
Far Cry 3,2012-12-04,M,"In Far Cry 3, players assume the role of Jason Brody, a figure alone at the edge of the world, stranded on a mysterious tropical island. In this savage paradise where anarchy and violence are the only sure thing, players dictate how the story unfolds, from the battles they elect to fight to the allies or enemies they make along the way. As Jason Brody, players slash, sneak, detonate and shoot their way across the island in a world that has lost its understanding of what's right and wrong.",91
Assassin's Creed II,2009-11-17,M,"Assassin's Creed II is the product of over two years of intensive development by the original creative team behind the Assassin's Creed brand. In a vast open world environment, the game invites players to incarnate Ezio, a privileged young noble in Renaissance Italy who's been betrayed by the rival ruling families of Italy. Ezio's subsequent quest for vengeance plunges players into an epic story that offers more variety in missions, surprising and engaging new gameplay elements, diverse weapons and a profound character progression that appeal to fans of the original Assassin's Creed as well as entice players new to the brand. [Ubisoft]",90
Bayonetta,2010-01-05,M,"Bayonetta is a stylish and cinematic action game directed by creator Hideki Kamiya. A member of an ancient witch clan and possessing powers beyond the comprehension of mere mortals, Bayonetta faces-off against countless ethereal enemies, many reaching epic proportions, in a game of 100% pure, unadulterated all-out action. Outlandish finishing moves are performed with balletic grace as Bayonetta flows from one fight to another. With over-the-top action taking place in stages that are a veritable theme park of exciting attractions, Bayonetta pushes the limits of the action genre, bringing to life its fast-paced, dynamic climax combat. [Sega]",90
Tom Clancy's Ghost Recon Advanced Warfighter,2006-03-09,T,"In 2013, the U.S. Army will implement the Integrated Warfighter System (IWS), evolving what we know as the modern soldier. IWS combines advanced weapon systems, satellite communication devices and enhanced survivability into one fully integrated combat system. The IWS program has been developed to meet these new threats head on. Now, it can be tested on the battlefield. Following an insurgence in the heart of Mexico City, the U.S. Army's most elite Special Forces team is deployed to the center of the conflict to regain control of the city. Greatly outnumbered but fully equipped with the IWS, this elite team is the first and last line of defense on the battlefield. They are the ""Quiet"" professionals. They are the Ghosts. Gain access to the future of military technology. Using a fully integrated combat system with cutting-edge weapons and revolutionary communication systems, gamers embody the soldier of the future. Based on actual U.S. Army research, the Ghosts give gamers a realistic view of how war will be fought in the next decade. Use the revolutionary Cross-Com, a communication device powered by satellite technology. Attached to the soldier's monocle, the Cross-Com provides full situational awareness and command of the battlefield. Command the Ghost squad and remote allied forces and drones, and direct artillery and air strikes. See what the squad sees and receive visual and auditory intel from allied forces and unmanned drones. [Ubisoft]",90
Trials Evolution,2012-04-18,E10,"The follow-up to Trials HD brings the bike-racing action back to the Xbox 360. Ride in real-time multiplayer with two to four players, either locally or through XBLA. Take part in single player career with 50 tracks, challenging unlocks, and tricky achievements. A massive, track editor lets you build the track of your choosing and share it with the world. Or simply download highly-rated tracks from around the globe using Track Central.",90
Grand Theft Auto IV: The Lost and Damned,2009-02-17,M,"[Xbox Live Arcade]  Johnny is a veteran member of The Lost, a notorious biker gang. Johnny has been creating business opportunities for The Lost in Liberty City, but his first loyalty must be to the patch he wears on his back and to Billy Grey, the club's President. However, when Billy returns from rehab hell-bent on bloodshed and debauchery, Johnny finds himself in the middle of a vicious turf war with rival gangs for control of a city torn apart by violence and corruption. Can the brotherhood survive? Developed by series creator Rockstar North and set in Liberty City, Grand Theft Auto IV: The Lost and Damned features a new main character, Johnny Klebitz, and plot that intersects with the storyline of Grand Theft Auto IV; new missions that offer an entirely fresh way to explore Liberty City with new multiplayer modes, weapons and vehicles; and a diverse soundtrack with additional music - all with the incredible production values that are the trademarks of Grand Theft Auto. All-new missions and a new storyline that interweaves with the original story arc of Grand Theft Auto IV. Play as Johnny, a member of The Lost Motorcycle Club. Experience Liberty City now with the perspective and lifestyle of a member of a biker gang. Added range of weapons - including the all-new grenade launcher and sawed-off shotgun. New weapons will be available for use in single-player and in all new multiplayer modes. New vehicles - featuring a collection of bikes that include Johnny's own customized heavy-duty chopper. New and improved bike handling and physics. Set of new action-packed multiplayer modes - details coming soon. All-new in-game TV, internet and radio content featuring new radio shows and original music. Plus new side-missions and Xbox 360 Achievement. [Rockstar Games]",90
FIFA Soccer 12,2011-09-27,E,"Take to the pitch with superstars like Real Madrid’s Kaká and Manchester United’s Wayne Rooney, and become a true marksman using all-new optional touch screen controls.  Enjoy precision shooting by picking a spot precisely from the player’s viewpoint using the lower touch screen and then finessing a shot with pinpoint accuracy. Utilize touch screen controls on set pieces to draw a shot that curves the ball around, or even power it over the wall for the match-winning goal that lifts your club to victory.",90
FIFA Soccer 10,2009-10-20,E,"On the pitch, critical gameplay fundamentals have been enhanced to ensure that FIFA Soccer 10 mirrors real-world soccer, providing more sophisticated ball control, and physical interaction between players. In addition, players now move, behave and position themselves more realistically. On attack, players analyze space more effectively, curve their runs in an attempt to stay onside, create passing lanes naturally, and drive for more variety in attacking options. On defense, new concepts like position priority enable defenders to multitask so dangerous spaces left open by teammates out of position are covered. Plus, slide tackle targeting, press marking, and better-urgency clearance logic provide new options that make defending a tactical skill in FIFA Soccer 10. In goal, a myriad of improvements and refinements to goalkeeper intelligence result in a more responsive and powerful rushing system and ultra-realistic saves. Better balance on lofted through balls, improved goalkeeper intelligence, more realistic shooting mechanics with less shots hitting the goal posts, a practice arena to perfect skills, and a more immersive soccer experience through continuous play and quick free kicks are just a few of the issues raised by fans and addressed in FIFA Soccer 10. Three new innovations revealed today at E3 have been developed to change the player control experience in FIFA Soccer 10. The first-ever true 360 degree dribbling system gives players finer control of the ball, enabling them to find spaces between defenders that previously were not possible. Using an all-new animation technology, skilled dribblers now have the ability to face the defender and use highly responsive lateral dribbling to skip past him. An innovative concept called Freedom in Physical Play enables players to perform wider dribble touches and new collision sharing creates a varied, less predictable, and extended fight for possession between the dribbler and a defender.
FIFA Soccer 10 also features a deeper iteration of the ever-popular Manager Mode with more than 50 major improvements, including new match realism, realistic player transfers based on multiple decision points, and true-to-life player growth curves. [Electronic Arts]",90
Portal: Still Alive,2008-10-22,T,"[Xbox Live Arcade]  Portal: Still Alive features the full award-winning Portal single player game from Valve, plus a new challenge mode. Designed to change the way you approach, manipulate, and surmise the possibilities in any given environment, Portal has earned over 70 industry honors for its innovative gameplay, with more than 30 ""Game of the Year"" awards. Break the laws of physics using ""portal"" technology to solve puzzles and survive in this darkly comic story weaving adventure with brain-bending puzzles. Experience the first first-person puzzle-action-adventure game with hours of single player gaming. The game includes fourteen brand new bonus puzzles to challenge even the most skilled test subjects. And, get a glimpse into the making of Portal: Still Alive with commentary from the developers. [Valve]",90
LIMBO,2010-07-21,T,"[Xbox Live Arcade]  Uncertain of his sister's fate, a boy enters LIMBO.",90
