title,release_date,rating,description,metascore
ESPN NFL 2K5,2004-07-20,E,"ESPN NFL 2K5 is uniting fans with a coupling of the most responsive and intense gameplay and the richest multi-player gaming experience possible. Maximum Tackling brings unique on-field control allowing gamers to go for the wrap-up tackle or deliver the big highlight hit. The addition of the V.I.P. System? allows gamers to play friends, even if they're not there! Players are invited to show off their coaching skills in Franchise mode and utilize Weekly Prep to fully plan the training schedule, intensity, and regimen each week. Full online leagues and tournament play with living rosters rounds out the most complete online experience. [Sega]",92
Madden NFL 2003,2002-08-12,E,"The game of football just got more real with Madden NFL 2003.  This year's installment of the Madden NFL Football series features more depth, new animation, realistic player AI, and in-depth play modes.  Hop on John Madden's Cruiser Tour Bus and travel to all NFL cities to complete skilled tasks in the all-new Mini-Camp mode.  The improved graphics and presentation now show sidearm QBs, gang-tackling, stand-still receiver catches, and more than 300 realistic player faces.  Madden NFL 2003 gives you more control than ever before, with faster game speed, a more finely tuned passing game, and independent audibles for defensive line, linebackers, and defensive backs.",92
SSX 3,2003-10-20,E,"Drop in and conquer the massive, living mountain rife with ego-crushing challenges and gravity-bending thrills.  SSX 3 returns with more slopes and all-new hazards to overcome including lightning storms, vertical drops, serpentine slopestyle courses and avalanches.  Customize your rider's clothes, abilities, and moves.  Pull off three levels of awesome &quot;Uber tricks.&quot; Dominate the mountain, and then test your skills online.  It's a long way down, so make sure you're ready for the challenge.",92
SoulCalibur II,2003-08-27,T,"A new page in history has begun as the most highly-anticipated fighting game ever finally arrives! The greatest 3-D weapons-based fighter will provide non-stop action, excitement and surprises as you go one-on-one against your favorite challengers. 13 historic fighters plus all new combatants including Necrid, specially designed by Todd McFarlane Productions, Inc. Unique special guest fighters for each platform include Link (GameCube), Heihachi (PS2), and Todd McFarlane's Spawn (Xbox). 7 exciting modes of play including Arcade, Vs, Time Attack, Survival, Team Battle, Practice, and Weapon Master. Collect 200 different weapons in the all-new mission-complete Weapon Master mode. [Namco]",92
Madden NFL 2005,2004-08-09,E,"Madden NFL 2005 introduces the Hit Stick, a new feature that lets players turn a game around with a crucial tackle. Along with all-new defensive preplay controls and defensive artificial intelligence enhancements, the defense now has a diverse arsenal of weapons available. Also, the depth of Franchise mode grows with the addition of Storyline Central, a weekly radio talk show that discusses current stories regarding your team and the league. With even more Franchise mode additions, hundreds of new animations, and the new Create-a-Fan feature, Madden NFL 2005 takes the series to the next level.",91
Ninja Gaiden (2004),2004-03-02,M,"Ninja Gaiden first debuted in the 1988 and now the young ninja returns. As Ryu Hayabusa, you seek revenge after the Vigor Empire massacres your clan. Skilled in battle actions and ninja moves, you are well prepared to hunt down the Holy Emperor and reclaim the magic sword ""Ryuken."" Ninja Gaiden features killer gameplay, stunning graphics, and new weapons such as the Dragon Sword, warhammer, shurikens, and nunchakus. Plus, there are massive levels filled with enemies and Xbox Live feature will enable future high score tournaments and downloadable content.",91
ESPN NFL Football,2003-09-03,E,"ESPN NFL Football brings the complete NFL experience. Whether it's by making an opponent lose his shorts from a stop-and-go juke, by scraping your toes down as you make an acrobatic first-down catch along the sideline, or by piling on top of a swarming gang tackle on fourth and short -- you will truly feel everything that makes the National Football League so intense. Don't look. Don't listen. Feel.",91
Project Gotham Racing 2,2003-11-18,E,"Project Gotham Racing 2 is a true test of racing skill, style, and daring that rewards you not only for how fast you drive, but also for how you drive fast. Earn Kudos and gain recognition for cornering on two wheels around the Sears Tower in Chicago; power-sliding through the ancient streets of Florence, Italy; or maneuvering along the racing line through the slick streets of Edinburgh, Scotland--all while racing some of the most exotic high-performance vehicles available. You can even challenge other gamers online, using Xbox Live, or take on your friends in a multiplayer race via System Link.",90
Half-Life 2,2005-11-15,M,"The follow-up to Half-Life continues the intense action and immersive storytelling from the original and adds more realism and responsiveness.  Once again, you play the role of research scientist Gordon Freeman, who finds himself on an alien-infested Earth being picked to the bone, its resources depleted, and its populace dwindling.  With your trusty crowbar and a variety of other weapons at your disposal, Freeman must rescue the world from the wrong he unleashed at Black Mesa.",90
NCAA Football 2003,2002-07-20,E,"The College Game: Feel all the pageantry with over 200 fight songs, 3D cheerleaders, and 117 Division I-A schools. My Favorite Team: Personalize the game interface based on your team's fight song, mascot, logos, and school colors. Build A Dynasty: Create your own school and schedule, recruit star athletes, and redshirt developing players to build a national powerhouse. Rivalry Mode: Beat your school's archrival and win one of 23 coveted trophies. Trophy Room: Display up to 59 total trophies including conference championships and individual player awards. [EA Sports]",90
Panzer Dragoon Orta,2003-01-12,T,"The dragon rises to power once again in Panzer Dragoon: Orta. Dragons, creatures that once ruled the skies, are now mankind's only hope against a dark empire. With humanity at war and on the brink of extinction, it's up to you and your dragon to take to the skies and assist in the rebellion. On the back of your flying friend, you'll become part of intense chases and battles with powerful enemies. In order to defeat the evil empire, you must master multiple weapons, dragon powers, and advanced attacks.",90
Tony Hawk's Pro Skater 4,2002-10-23,T,"Drop into the ultimate challenge.  In the next chapter in the Tony Hawk series, pros challenge you to make your mark in huge free-roaming levels, taking on 190 progressively harder goals with no time limits to hold you back.  Decide when you're ready to take on your Pro Challenge and move into the pro ranks, where it's a whole new game.  Build your skills, perform all-new tricks, play up to eight players online, and show that you've got what it takes to go Pro.",90
MVP Baseball 2004,2004-03-09,E,"Step up to the plate with MVP Baseball 2004. The fundamentals of hitting, pitching, fielding, and base running have been reproduced like never before to give you complete control over every aspect of the game. From swinging for the fences or protecting the plate when you have a two-strike count, the all-new batting model provides unprecedented command of each type of swing in every situation. With great gameplay and many additional features such as Pitching Challenge and Dynasty Mode, MVP Baseball 2004 wins the pennant as the most innovative and realistic baseball experience ever created. Groundbreaking Hitting Control: From hitting to the opposite field to pulling the ball down the line to swinging for the fences, every swing type is included. You Control the Field: Leap over the wall and rob home runs, hook slide to avoid tags, and take out the catcher at home with all-new player control. Pick Your Park: With all-new crowd chants, the addition of classic stadiums, and new lighting to signify various start times for your biggest games, MVP Baseball 2004 puts you in the best seat in the house. Your Dynasty Begins Now: Take full control of your franchise on all the levels -- from the minors to the pros. Play, sim, or manage each game all the way to the World Series. Swing for the Fences Online: Go yard against players across the country in one-on-one or Tournament games, while talking up your game with EA SPORTS? Talk [Electronic Arts]",90
Madden NFL 2002,2001-10-29,E,"Madden NFL&trade; 2002 delivers unparalleled heart-felt emotion and hard-hitting NFL action. Taking you beyond broadcast, and on to the field, Madden NFL 2002 puts the NFL at your fingertips in Exhibition, Season, Playoff, Two-Minute Drill, Tournament or Franchise mode. Completely remodeled player models and facial textures put life in the helmets. From the pre-game introductions with players getting hype in front of the cameras, to one of the 31 Officially licensed members of the NFL Coaches Club displaying disgust after an unexecuted play, Madden NFL 2002 is an emotional roller coaster of dramatic gameplay filled with the passionate imagery of the NFL.",90
World Soccer Winning Eleven 8 International,2005-02-02,E,"Winning Eleven 8 once again raises the bar with in-depth gameplay, improved realism and increased control. The game now features all the teams from the Italian, Spanish and Dutch leagues under the official license. Featuring 136 club teams and 57 national teams, Winning Eleven 8 offers gamers control of up to 4,500 of the world's greatest soccer players. The game introduces a wealth of new moves and tricks including new free kick and penalty kick techniques, an innovative indirect free kick move and a new dribbling system that offers more control as gamers go one-on-one and try to pass opposing players. Also featured is the first-ever on-screen referee in the history of the series. Boasting an enhanced ref AI, the referee will run up and down the field reacting realistically and instinctively to fouls, giving advantage for minor infringements and even stepping in to calm things down when the action gets heated. Winning Eleven 8 also features improvements to the popular Master League, which now has more strategy through player development and injury, and a new 'My Best Eleven' option so fans can save their greatest teams. [Konami]",90
NBA 2K2,2002-02-27,E,"New features include a revamped low post game (exploit the defender with lightning quick drop step moves, back him down for a rim-rattling dunk, or shoot a sweet fadeaway jumper), new playbooks, and new street courts including Oakland's legendary Mosswood Park, Philly's Hank Gathers Rec Center, and Houston's Ronde Rec Center. [Sega]",90
Halo 2 Multiplayer Map Pack,2005-07-05,M,"The world's greatest multiplayer game just got better. Take the fight from the streets of Old Mombasa to the islands of Delta Halo to the very edges of the galaxy! The nine new maps included in this pack nearly double Halo&reg; 2's multiplayer arena. Some battlefields feature tight-quartered, intense spaces designed for small-scale mayhem. Others are large-scale, interactive arenas with explosive vehicle combat--perfect for Split Screen, System Link or Xbox Live&trade;.",89
Burnout Revenge,2005-09-13,E10,"Burnout Revenge is a racing game in which your desire for destruction is as important as your ability to reach the finish line. The sequel to Burnout 3 adds some new features such as detailed car damage, crash combos, and a meter that rewards vengeance on the road. Game modes run the range from pure racing to pure destruction on a handful of real-world locations, including Detroit and Rome. Burnout Revenge also supports online play for challenging other players.",89
Jade Empire,2005-04-12,M,"Set in an ancient world inspired by mythical China, Jade Empire lets you train under your master's watchful eye as you learn powerful martial arts and mystical powers. When danger threatens, you'll travel across the world, from the harsh mountains of the Land of Howling Spirits to the lush gardens of the Imperial City. In your adventures, you must face powerful human and supernatural foes, learn the exotic and magical martial arts, and discover the darkest secrets of the world. Practice the greatest fighting styles and defeat the most powerful enemies to become a master of martial arts.",89
NHL 2K3,2002-11-19,E,"More than just familiar faces and numbers, Sega Sports NHL 2K3 delivers player realism down to size, skill, and behavior, resulting in individuals that exhibit accurate styles of play. Now grinders battle for pucks in the corners, elite players see the ice and create opportunities, and fast skaters exploit their speed. The all-new Franchise Mode lets you capitalize on player accuracy to develop a team that plays your brand of hockey. Now you can draft hotshot rookies, trade for players who compliment your team, compensate for injured players, and more. Then put that precision to work on the ice by anchoring lines with key players and rotating those lines to create the match-ups you want. Bringing it all together is a new ESPN broadcast system where scores, highlights, and more are presented in the network's famous style. [Sega]",89
NBA Street V3,2005-02-08,E,"The third installment of NBA Street advances the series by adding more customization, different game modes, and new gameplay features. Now you can build both your reputation and show-stopping Gamebreakers on the streets by performing all-new flashy dunks, dribble tricks, and combos. Step into the shoes of NBA legends, current basketball stars, and original characters from previous games. Play in familiar courts, such as The Cage and Rucker Park, or create your own court from the ground up. NBA Street V3 also features a new dunk contest and online multiplayer modes.",89
NCAA Football 2005,2004-07-15,E,"Kick off the football season with NCAA Football 2005, a game that brings you closer to the players, stadiums, and atmosphere of college football. For the first time in the series, the game-day atmosphere directly affects players' on-field performance. Create mismatches with the new Match-Up Stick, and then celebrate big plays with new fan celebrations, like the Gator Chomp and the Texas Hook 'Em Horns. NCAA Football 2005 also features online tournaments, a deeper Dynasty mode, and a host of other gameplay enhancements.",89
NHL 2002,2001-12-10,E,"Be the Hero with NHL&reg; 2002! Rush the net in pursuit of the game-winning goal, guard the crease with your life to shut out the opposition, and watch it all from the player's point of view. New features include the &quot;Breakaway Camera&quot;, &quot;EA GameStory&quot; which recognizes and rewards outstanding performance, and &quot;Create-a-Player&quot; so you can really put yourself in the game. Whether you're an intense power forward or bruising defenseman, you'll feel pure adrenaline as you take the ice -- but don't take our word for it, experience it for yourself.",89
World Soccer Winning Eleven 9,2006-02-07,E,"World Soccer Winning Eleven 9 is the latest version of Konami's soccer simulator series. Added this year are more clubs from the Italian Series A, Spanish La Liga, and Dutch Eredivisie Leagues, as well as a number of other individual clubs. One hundred thirty-six clubs in six different leagues are available for play to get to the various cups featured in the game. Incrementally improved graphics and AI are also included. The game is online compatible, so you can play out rivalries across the globe.",89
Max Payne,2001-12-12,M,"Max Payne is a man with nothing to lose--a fugitive undercover cop framed for murder, and now hunted by the cops and the mob.  As Payne, you'll uncover plot twists, engage in dramatic &quot;bullet-time&quot; firefights with thugs, and fight your way through an unforgiving New York blizzard.  Max can wield a variety of weapons including pistols, submachine guns, shotguns, sniper rifles, grenades, and Molotov cocktails.  Prepare yourself for an involving story combined with slick action.",89
NBA Street Vol. 2,2003-04-28,E,"Basketball returns to the streets in NBA Street Vol. 2, featuring more players, electrifying moves, and online multiplayer battles.  Defeat the best players in the game today and even bring legends such as Dr. J, Magic, Bird, Wilt, and Moses out of retirement for some on-court brawling.  NBA Street Vol. 2 features all-new spectacular dunks, dribbles, and passes that'll take show-stopping Gamebreakers to the next level.  You can take your game against computer opponents or friends, or play with up to three other players online.  Are you good enough to rule the streets?",89
World Series Baseball 2K3,2003-03-10,E,"Sega Sports&trade; World Series&reg; Baseball 2K3 spent the off-season improving what was already the best baseball franchise by adding ESPN broadcast presentation, more classic uniforms for every team, historical ballparks, player-specific batting stances and pitching styles for Hall of Fame legends, and more. This year, World Series Baseball 2K3 is in a league of its own!",89
The Chronicles of Riddick: Escape From Butcher Bay,2004-06-01,M,"The most wanted man in the universe comes to your neighborhood in The Chronicles of Riddick: Escape From Butcher Bay. Set before the events of two movies, The Chronicles of Riddick and Pitch Black, the game tells the story of Riddick's escape from the previously inescapable maximum security prison Butcher Bay, which is home to the most violent prisoners in the galaxy. Battle your enemies in first-person or third-person views using shooting, stealth, or hand-to-hand combat. With Riddick's eye-shine, you can easily see through the dark to take out your foes.",89
Tom Clancy's Splinter Cell: Double Agent,2006-10-24,M,"Veteran agent Sam Fisher is back. But he's never faced an enemy like this before. To stop a devastating terrorist attack, he must infiltrate a vicious terrorist group and destroy it from within. For the first time ever, experience the relentless tension and gut-wrenching dilemmas of life as a double agent. As you infiltrate a terrorist organization in its American headquarters, you must carefully weigh the consequences of your actions. Kill too many criminals and you'll blow your cover. Hesitate too long and millions will die. Do whatever it takes to complete your mission, but get out alive.",89
Tiger Woods PGA Tour 2004,2003-09-22,E,"While professional golfer Tiger Woods has no equal on the PGA Tour, you now have the chance to build a golfer that's even better. Take your custom golfer through the trials and tribulations of all the courses in Tiger Woods PGA Tour 2004, earning cash to spend on new digs and advanced equipment. Use the analog stick to shape any shot type such as the flop or punch. Go head-to-head against the computer, a friend, or an online player with PS2's network adapter. With all the top competition on some of the most famous fairways and greens ever, this is the one of the most complete golf experiences yet.",89
Top Spin,2003-10-28,E,"Top Spin is the complete tennis experience. Define your tennis playing style, take risks, pull off world-class shots, and work the crowd to develop a unique image on the court. You can also train with a coach, to master shots and playing surfaces and work your way up the online rankings to become the best in the world. Top Spin offers singles or doubles matches with 16 of the world's top professionals, including cover athletes Anna Kournikova and the world's number-one player, Lleyton Hewitt.",89
Brothers in Arms: Road to Hill 30,2005-03-01,M,"Set during the famous airdrop before the invasion at Normandy, Brothers in Arms tells the story of Sgt. Matt Baker and his squad of 101st Airborne paratroopers, who were scattered over the French countryside. As Baker, you must use real military tactics to flank and kill your foes. During the game, you must choose between the success of your mission and the lives of your men. Brothers in Arms boasts authentic battlefields and equipment, multiplayer gameplay, and a cast of more than 20 distinct soldiers.",88
Psychonauts,2005-04-20,T,"Psychonauts are operatives that possess psychic powers. When a crazy scientist begins abducting Psychonauts for their brains, it's up to you to put an end to it once and for all. Playing as new cadet Raz, you must develop your paranormal powers, which include telekinesis, fire-starting, clairvoyance, and telepathy. Enter the minds of other people to collect figments of their imaginations, to resolve their emotional problems, and to unlock their memory vaults. As you progress in your missions, you'll earn even more psychic powers that will help you solve a variety of puzzles.",88
Tiger Woods PGA Tour 2005,2004-09-20,E,"Challenge professional golfer Tiger Woods to challenging matches in Tiger Woods PGA Tour 2005. This time, you can modify course dynamics and add longer trees, tighter fairways, undulations to greens, deeper bunkers, and more. The game's EA Sports Game Face features nonproportional bone scaling and texture blending to provide more realistic looks. After creating your own golfer and making a name for yourself, unlock the chance to tee off against some of golf's greatest legends, including Arnold Palmer, Jack Nicklaus, and Ben Hogan.",88
Tiger Woods PGA Tour 2005,2004-09-20,E,"Challenge professional golfer Tiger Woods to challenging matches in Tiger Woods PGA Tour 2005. This time, you can modify course dynamics and add longer trees, tighter fairways, undulations to greens, deeper bunkers, and more. The game's EA Sports Game Face features nonproportional bone scaling and texture blending to provide more realistic looks. After creating your own golfer and making a name for yourself, unlock the chance to tee off against some of golf's greatest legends, including Arnold Palmer, Jack Nicklaus, and Ben Hogan.",88
Fight Night Round 2,2005-02-28,T,"The sequel to EA Sports' Fight Night 2004 maintains the original's analog control scheme and introduces a variety of new features. Now you have access to even more punches, including a new &quot;haymaker&quot; punch that is just powerful enough to knock down your opponent. Every hit counts in this game, as injuries reduce a fighter's ability to defend himself. Your cut man can tend to your injuries in between rounds to help you survive your opponent's devastating punches.",88
JSRF: Jet Set Radio Future,2002-02-25,T,"The setting is Tokyo, in the year 2024. Featuring unique anime-style graphics and tons of tricks, JSRF: Jet Set Radio Future brings the hippest game ever into a futuristic world. Choose a character, strap on your rocket-powered skates, and immerse yourself in the vast environments. The multiplayer aspects let you work together to reach seemingly unattainable places, create new attacks, and perform astounding stunts. Wherever your adventure takes you, it's all about extreme skating, extreme action, and of course extreme style.",88
ESPN NHL Hockey,2003-09-09,E,"ESPN NHL Hockey brings you authentic box scores, overlays, stats and more - fully capturing the atmosphere of an ESPN NHL broadcast. Groundbreaking Graphics Engine ? Pushing the hardware to new limits, player models and faces, environmental effects, arenas, cut-scenes, uniforms and more are meticulously detailed - raising realism to a new level. Top-Notch Commentary- A superstar booth features the best in the business, as ESPN?s Gary Thorne and Bill Clement deliver smart play-by-play and color commentary with situational analysis and true ESPN flavor. Got Skills? - Put your skills to the test against the NHL?s best as you compete for the title in all of the NHL?s All-Star skills challenges. Mini-Games Galore ? Including ""Mini-Rink,"" a fast-paced 2 on 2 intense hockey experience, Pond Hockey, and enhanced skills events.",88
FIFA Soccer 2003,2002-11-12,E,"The World of Soccer: Play with all the best clubs, players and national teams. Powerhouse Detail: The Club Championship highlights the top 18 club teams with intense detail, including team-specific stadiums and chants. Total Ball Control: Use your feet and head to control the ball like never before. New Set Pieces: Use free kicks and corner kicks to set up a shot or even score directly. Game-changing AI: Computer opponents will adopt tactics based on the real game situations. [EA Games]",88
NCAA Football 2004,2003-07-16,E,"Experience the spirit, atmosphere, and emotion of college football like NCAA Football 2004.  Whether you play as the one of the 36 new 1-AA teams or 20 classic teams from the last two decades, the game lets you celebrate the history of college football.  Feel the tradition of college football Saturdays with all-new pre-game introductions and experience the pageantry with new mascots, flag-waving cheerleaders, and cannons.  Other key features this season include improved college gameplay, EA Sports Online competition for the PlayStation 2, deeper Dynasty mode, and over 15 new teams and the all-new EA Sports Bio.",88
The Elder Scrolls III: Morrowind - Game of the Year Edition,2003-10-31,T,"The Elder Scrolls III: Morrowind Game of the Year Edition includes the original game of Morrowind, plus the Tribunal and Bloodmoon expansions.  In Morrowind, you can explore exotic locations, including epic dungeons, detailed cities, and vast landscapes.  Each area in Tribunal comes complete with new creatures, quests, armor, and weapons.  Bloodmoon takes you into the frozen island of Solstheim, where you can become a werewolf and indulge your thirst for the hunt.  Morrowind and its expansions feature enhanced graphics, in-depth gameplay, and innovative character development.",88
NCAA Football 07,2006-07-18,E,"Momentum changes everything - now college football's most celebrated videogame turns the tide with NCAA Football 07. Whether battling your biggest rival or playing for the first-ever BCS National Championship Game in Dynasty Mode, success on the field depends on your ability to maintain momentum. Featuring unprecedented graphics that capture every moment in complete detail--from the authenticity of the stadiums, mascots, and marching bands, to the true-to-life look and feel of the players on the field.",88
DOOM 3,2005-04-03,M,"id Software's terrifying battle with the forces of Hell. A massive demonic invasion has overwhelmed the Union Aerospace Corporations&#8217; (UAC) Mars Research Facility leaving only chaos and horror in its wake. As one of only a few survivors, you struggle with shock and fear as you fight your way to Hell and back, in an epic clash against pure evil. Built on id&#8217;s revolutionary new 3D graphics engine, DOOM 3 draws you into the most frightening and gripping 3D gaming experience ever created.",88
ESPN NHL 2K5,2004-08-30,E,"ESPN NHL Hockey returns to the ice with the confidence of a seasoned veteran. Improved player control, an all-new fighting engine and lightning fast gameplay truly capture the feel and pace of NHL-caliber hockey. ESPN NHL 2005 features breakthrough new ways to play including online leagues, multi-player mini-games and a deeper franchise mode adding endless replay value to an already robust lineup. Deeper and more interactive than before, this season's Skybox features more than 150 unlockables, including more retro jerseys, remote outdoor locations and more. Execute sliding poke checks, swipe at loose pucks and more with new defensive stick controls that give you hands-on stick movement in a variety of defensive situations. With exclusive ESPN presentation players will experience all the on-ice action called by ESPN veteran commentators, Gary Thorne and Bill Clement. [Sega]",88
Oddworld: Stranger's Wrath,2005-01-25,T,"In Oddworld Stranger's Wrath, the new chapter the Oddworld series, you'll step into the role of the Stranger--a mysterious bounty hunter who tracks down outlaws for money. Equipped a variety of strange weapons that use small creatures as bullets, you'll explore expansive environments ranging from Old West towns and thick forests to industrial complexes. The game combines first- and third-person action gameplay with familiar Oddworld elements.",88
TimeSplitters 2,2002-10-08,T,"The evil race of TimeSplitters are traveling back into human history authoring events that are leading to the enslavement of mankind. In Control of a motley crew of renegade characters you must hunt down the TimeSplitters across time in historical eras like the gangster- Ridden 1920's, the lush jungles of Aztec temples, soviet military installations of the cold war and Futuristic robot factories in space. To end the evil plot of the TimeSplitters, seek and recover the crystals required to seal the rift in time. The Fate of humanity is in your hands. [Eidos Interactive]",88
Burnout 2: Point of Impact,2003-05-01,E,"Features six new United States locations, including Miami, Los Angeles, The Rocky Mountains, New Mexico and a busy international airport; thirty new stages and fourteen all-new vehicles; seven secret vehicles to unlock including police cars, 1950's hotrods and stock cars; point-to-point races; all-new points-based championship gameplay structure; new Custom Series Mode that allows you to race modified vehicles complete with body kits and decals; and an intelligent traffic system, featuring three distinct types of driver behaviors. [Acclaim]",88
Crimson Skies: High Road to Revenge,2003-10-21,T,"Crimson Skies: High Road to Revenge combines thrilling aerial combat with the swashbuckling style of a Hollywood action-adventure movie. Set in an alternate 1930s world of gunship diplomacy and sinister intrigue, the game lets you pilot powerful aircraft--armed with detonator cannons, tesla guns, or remote-controlled rockets--against nefarious air pirates and behemoth war zeppelins. As the daring air pirate Nathan Zachary, leader of the infamous Fortune Hunters, you take off on a high-flying adventure, filled with daring escapes and damsels in distress.",88
