title,release_date,rating,description,metascore
Steins;Gate,2015-08-25,M,"STEINS;GATE has sold over 300,000 copies since 2009!&quot;STEINS;GATE&quot;, based on the anime currently being broadcast has finally been released for iPhone and iPod touch!* The game supports Japanese only. - Tag LineThe 12th theory that could even blaspheme God-- That is a product of chance we obtained.- Product SummarySTEINS;GATE is the second collaborative work between 5pb and Nitroplus with a science-fiction/adventure theme.Released on October 2009 for the Xbox 360, it won the highest Famitsu Award (Japanese video game magazine).Later, the game was released for the PC & PSP, along with additional merchandise such as spin-off video games, character songs and drama CDs. The series has sold more than 100,000 copies.An anime adaptation began airing on April 2011, and it is becoming increasingly popular.The story found in STEINS;GATE is not your usual time traveling fare, but is a &quot;hypothetical science adventure&quot; focused on the structure of time travel itself.Many of the situations and scientific concepts referred to in the game have been plucked from real science; the story-line is therefore credible and intellectual stimulating for players.- Features? A suspenseful adventure game based on time travel!? The story takes place in Akihabara and revolves around science-fiction, touching on subjects such as SERN, John Titor, &quot;IBN5100&quot; PC and more!? The game features the phone trigger system, optimized for iOS. The plot will progress in a specific direction depending upon the player's choices and responses!? Play as one of 6 characters with various endings for each! (Including one male character) ? Full voice acting!? More than 30 hours of total game-play!? Featuring an original plot by Chiyomaru Shikura, character design by huke, gadget design by SH@RP and scenario development by Naokata Hayashi (5pb.)!* OP movie and end sequence based on the Xbox 360 version.- How to playIntuitive touch panel controls ensure a smooth game-play experience!&bull; Common controlsPhone Panel: Invoke phone trigger/CloseTwo-finger tap (Or pinch-in): ShowTap: Forward text, ConfirmSwipe Down: Show log screenSwipe Up: Hide message areaSwipe Right: Skip read messagesSwipe Left: Force message skipOne-finger tap and hold: Auto mode&bull; Original controlsHold portrait orientation: Invoke phone triggerHold landscape orientation: Close phone trigger- StoryRintato Okabe known as &quot;Okarin&quot; is a university student with second-grade syndrome.He is a self-proclaimed mad scientist named as &quot;Kyoma Hououin&quot;. He is the founder of what he calls the &quot;Future Gadget Laboratory&quot; where he spends most of his time inventing odd things along with two other members.One day, they accidentally invented a &quot;time machine&quot; that could send text messages to the past...SERN, John Titor, an old computer &quot;IBN5100&quot;, the time machine and butterfly effect, the 11 theories for time traveling.- When a number of factors coincide, a global-scale event will break out from Akihabara!Entrusted with the fate of the future, which decision will Okarin make?",83
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,2013-12-17,T,Runner 2 - Future Legend of Rhythm Alien is inspired by the Bit.Trip series originally released on Nintendo platforms.,83
Lumines: Electronic Symphony,2012-02-15,E,"New block mechanics: For the first time in the series, special new block mechanics give players additional strategic options. Clear huge block combos using the powerful Chain Block, and learn to master the randomizing powers of the Shuffle Block. Star-studded musical line-up: Featuring some of the best and brightest names in electronic music, the soundtrack for Lumines Electronic Symphony is a diverse selection of known artists as well as original tracks composed by Q Entertainment's sound team, providing the ultimate aural experience. Look for tracks from The Chemical Brothers, Mark Ronson, Underworld, LCD Soundsystem, and more. All-new EXP system: Lumines Electronic Symphony rewards player effort and investment by providing an in-depth player profile, deep stat tracking, and a new Experience Points system that rewards every player's play style with a level-based reward system. The more you play –whether in solo or versus play— the richer your Lumines experience will be. Social experience: Compare your progress against your friends. Every time you play Lumines Electronic Symphony --whether in single- or multi-player modes-- you earn experience points. Another level, another rank, or another reward is always within reach. Whether you're a new Lumines player or a veteran of the series, Lumines Electronic Symphony's new social features will encourage you to play just ""one more game."" [Sony]",83
Oddworld: Stranger's Wrath HD,2012-12-18,T,The Fabled Oddworld Series Makes its Return in High Definition in Oddworld: Stranger's Wrath HD.,83
Child of Light,2014-07-01,E10,"Child of Light is a digital download, 2D side-scrolling role-playing game inspired by the art style of Studio Ghibli.",83
Zero Escape: Zero Time Dilemma,2016-06-28,M,"Choice is your only method of salvation and your only method of escape. How much of your humanity will you sacrifice to gain your freedom? As a new age of ruin looms large on the horizon, you have to make impossible decisions and weather unimaginable consequences as you straddle the line between absolution and damnation.",83
Gravity Rush,2012-06-12,T,"Gravity Rush has players manipulate gravity to save your world from destruction. Gain a new perspective as you assume the role of Kat, a head-string girl looking for a way to protect her future in a world that's crumbling under her feet. Tilt and move the Vita, taking gravity into your own hands to deliver devastating attacks, uncover the secrets to your past and explore a mysterious world.",83
Luftrausers,2014-03-18,E,"Luftrausers is an arcade-style aerial combat shooter where ace pilots will be able to customize their own ""rauser"" and battle wily enemy fighters amongst the clouds or charge colossal battleships scattered across the open seas.",83
BlazBlue: Continuum Shift Extend,2012-02-14,T,"BlazBlue: Continuum Shift EXTEND makes a return with the devious all new playable character Relius Clover, new story scenarios, new gameplay modes, and competitively balanced action. Enhanced Story Mode: Relive and rediscover the events that took place in BlazBlue: Calamity Trigger or venture forth into one of four all new story scenarios. New and Revised Game Modes to Explore: Take on the strongest of foes in Unlimited Mars Mode, dungeoneer your way to the bottom of Abyss Mode, or refine your skills in the improved Challenge Mode. Fully Revised Combat System: All characters new and old have been thoroughly rebalanced and armed with all new strategies and combos to take your game to the top. Improved Online Multiplayer: Battle it out in BlazBlue’s acclaimed online mode with all new online multiplayer features, such as online team battles. [Sony]",83
Ys: Memories of Celceta,2013-11-26,T,"Ys: Memories of Celceta has players revisit the land and characters of the Japanese cult favorite Ys IV. This re-envisioning of the fourth installment in the Ys series takes a new approach, changing and framing the story of Ys IV within an all-new tale of conspiracy, deception and mystery.",82
Super Stardust Delta,2012-02-14,E,"The Super Stardust franchise blasts its way into your hands with its latest iteration: Super Stardust Delta. With brand-new features made specifically for Vita, players continue to destroy everything in their sight. Create black holes, launch swarm missiles and unleash shockwaves with all-new Vita controls. [Sony]",82
Quell Memento,2013-06-04,E,"Set within an old abandoned house, the player restores order to the jumbled memories of the last occupant, and in doing so embarks on a haunting journey of self-discovery and reflection.",82
The Walking Dead: A Telltale Games Series - Game of the Year Edition,2013-08-20,M,"The Walking Dead is an award-winning vision of Robert Kirkman's global hit comic book series. Experience the true horror and emotional impact of being a survivor of the undead apocalypse in a zombie game unlike any other. You will meet people and experience events that will impact the story of Deputy Sheriff Rick Grimes, and you will be forced to make decisions that are not only tough, but that will have a direct effect on the story that you experience. The undead are everywhere, but they're not your only problem. Starvation, betrayal, heartbreak and more will challenge you as you attempt to survive in the world of The Walking Dead.",82
XCOM: Enemy Unknown,2016-03-22,M,"Lead your troops in fierce battles to defeat the alien front, and rescue civilians in crowded cities and remote outlands around the world. Construct and expand your XCOM headquarters, recruit and coach up unique soldiers to thrust into battle, and research alien tech to enhance and multiply your weapons and capabilities. Mix and match aliens and soldiers and synthesize abilities to outwit and overpower your alien opponents.",82
Soul Sacrifice Delta,2014-05-13,M,"The first obvious addition to Librom’s pages is the Bazaar Ledger; Carnatux’s bazaar, to be more precise.",82
Disgaea 4: A Promise Unforgotten,2014-08-12,T,"Disgaea 4 is a sequel to Disgaea, a hardcore, turn-based, strategy RPG. In Disgaea, character units have a limit to their movement and attack ranges, based on level and weapons equipped. There are other special game factors that let you take advantage of the 3D battle map, many of which are unique to Disgaea. As the 4th installment in the series Disgaea 4 adopts an all new graphic engine with a much more emphasis on a anime style graphics and also adopts many new game system for an exciting battle adventure.",82
Severed,2016-04-26,T,"Severed follows the saga of a distraught warrior, who is lost in a fantastical world, as she knits together pieces of her story from both the past and the future. As the heroine, players will embark on a journey through a surreal, nonlinear world by using a gesture-based combat mechanic to defeat enemies in this first-person adventure. During their journey, players will unlock new abilities, discover secrets of the land, and grow in power as they master both offensive and defensive techniques.",82
Lone Survivor,2013-09-24,T,"Lone Survivor is a psychological survival adventure game which has taken elements from classic adventure games and the best elements of the survival horror genre to create something you haven’t seen before. You can expect scares, scarcity of ammo and exploration of surreal and atmospheric environments to be a big part of the game, but there’s also an element of psychological horror and choice that often isn’t explored in modern survival horror titles. [Playstation.com]",81
Gunslugs,2014-02-18,T,"Gunslugs is the most chaotic, fun, arcade action game you'll find on any platform!  Non-stop action from the guys behind Meganoid, Meganoid 2 and Stardash !&ldquo;There&rsquo;s so much praise I want to ramble on about, but I&rsquo;ll leave it at this: Gunslugs is a game you must get your hands on&rdquo; &ndash; Gamezebo&ldquo;Fans of the run &rsquo;n gun genre need to check this out.&rdquo; &ndash; 148apps&quot;&ldquo;Gunslugs is again, another great game to add to OrangePixel&rsquo;s roster. I don&rsquo;t know how so many games are produced so fast but instead of the quality dropping, it&rsquo;s always better and always different.&rdquo; &ndash; Paranerds&ldquo;retro graphics, perfect controls, great physics, [great] gameplay and loads of fun and entertainment.&rdquo; &ndash; The App-Shack&quot;Basically, it&rsquo;s everything you could ask for from a rampaging action game, all packed up in a neat little mobile release with ample amounts of retro-style visuals, music and secrets.&rdquo; &ndash; JayIsGamesFEATURES* Random level generation - no 2 game sessions will be the same!* Unlockable characters* Thumping sound track* Fun variation of weapons* Tank driving!* Jetpack flying!* Secret levels* Objectives/achievements* Destruction* Chaos* Rain, snow, and big bad hell worms* Wizards, princesses, geeks, voodoo priests and many more surprises... !- Two player co-op mode is supported by use of the Joypad app",81
Metal Gear Solid HD Edition,2012-06-12,M,"From the critically acclaimed director, Hideo Kojima, Metal Gear Solid HD Collection offers a handful of the most popular Metal Gear Solid titles from the past in true HD for the first time ever. Featuring three complete games, Metal Gear Solid 2: Sons of Liberty, Metal Gear Solid: Snake Eater and Metal Gear Solid: Peace Walker, the HD Collection offers old and new fans a chance to experience the epic game play, design and storytelling of the MGS franchise. The &quot;Metal Gear Solid (MGS)&quot; series is the seminal work of Hideo Kojima, Japan's master game creator, and the progenitor of the stealth action game genre. The series has become a global phenomenon, with over 27 million copies sold worldwide. The player controls a secret agent from an elite special forces unit who is sent on solo sneaking missions through enemy installations, vast jungles, and sometimes even the thick of battle. Alone and surrounded by the enemy, even a special forces agent will find it tough to come out alive. But that is the secret behind the series' popularity-the cerebral challenge of figuring out how to avoid combat, and the thrill of sneaking through enemy territory undetected.The MGS series is also known for its storyline, which blends seamlessly with the gameplay. The scenarios are based on extensive research and incorporate the drama of actual developments in society. These elements have made MGS what it is today: a mature work of entertainment that transcends national borders and the confines of video games, and one of the leading products of the Japanesecontent business.",81
Joe Danger 2: The Movie,2015-01-13,E,"On the set of the greatest blockbuster ""Movie"" ever made, create your own action film scene by scene, performing every stunt yourself.",81
SUPERBEAT: XONiC,2015-11-10,T,Fully compatible with PlayStation TV.,81
Hatsune Miku: Project Diva f,2014-03-04,T,Hatsune Miku: Project Diva F lets players join Hatsune Miku in an all-new rhythm video game featuring selections from her popular songs.,81
Danganronpa 2: Goodbye Despair,2014-09-02,M,"Jabberwock Island was, at one time, a popular tourist haunt. This now populated island remains oddly pristine. You and your classmates at the elite Hope's Peak Academy have been brought to this island by your cute teacher for a “lovey-dovey, heart-throbbing school trip.” Everyone seems to be having fun in the sun...until Monokuma returns to restart his murderous game! Trapped on this island of mutual killing, your only hope of escape rests in solving the island’s mysteries. But be warned—sometimes the truth can be its own despair. [NIS America]",81
Hatsune Miku: Project DIVA F 2nd,2014-11-18,T,"Hatsune Miku: Project DIVA F 2nd features 20 classic songs from the previously Japan-only Playstation Portable games making their first debut in the West, and 20 new songs to the Project DIVA series.  In addition to the new songs, the game features updated gameplay mechanics and controls, more than eighty brand new and remade modules, Cross-Save compatibility, Markerless AR Mode (Vita) and a revamped edit mode ranking system that showcases the most popular user generated content. [SEGA]",81
The Legend of Heroes: Trails of Cold Steel II,2016-09-06,T,"Peace a memory. Despite the best efforts of military student Rean Schwarzer and his comrades, forces much greater than they have swept the land of Erebonia into a full-blown civil war. After a terrible struggle, Rean awakens in the mountains near his hometown, uncertain what fate befell his classmates and comrades. Though the road will not be an easy one, Rean decides to take up his sword once again.",80
Uncharted: Golden Abyss,2012-02-15,T,"Uncover the dark secret behind the 400-year-old massacre of a Spanish expedition as Nathan Drake tracks the murderous trail of an ancient and secret Spanish sect. Caught in the middle of a rivalry between Jason Dante - his old friend - and Marisa Chase - the granddaughter of an archeologist who has mysteriously vanished without a trace - Nathan Drake delves into the treacherous river basins, undiscovered temple ruins and karst caverns of Central America in search of a legendary lost city, only to find himself pushed to the edge of the Golden Abyss. [Sony]",80
Sly Cooper Collection,2014-05-27,E10,"Developed exclusively for the PS3, The Sly Collection (Also known as ""The Sly Trilogy"") features three PlayStation 2 action-packed classic hits (Sly Cooper and the Thievius Racconus, Sly 2: Band of Thieves and Sly 3: Honor Among Thieves) fully remastered in high definition and delivered on a single Blu-Ray Disc. In addition to crisp picture quality and stunning visual graphics, The Sly Collection contains extra features and content, such as Sly 3: Honor Among Thieves in 3-D and all-new PlayStation Move mini-games that showcase the latest technology for a fun and immersive experience on the PS3 system.",80
Danganronpa: Trigger Happy Havoc,2014-02-11,M,"Fifteen super-elite students have been locked in the school and they are forced to live in this isolated community. There is a special rule for the students: only murderers can graduate from the school, and this rule turns the prosperous school into the despairing place. The protagonist, however, does not follow this rule. He investigates murders instead of murdering somebody and tries to figure out a way to escape from the school.",80
Danganronpa V3: Killing Harmony,2017-09-26,M,"Welcome to a new world of Danganronpa, and prepare yourself for the biggest, most exhilarating episode yet. Set in a psycho-cool environment, a new cast of 16 characters find themselves kidnapped and imprisoned in a school. Inside, some will kill, some will die, and some will be punished. Reimagine what you thought high-stakes, fast-paced investigation was as you investigate twisted murder cases and condemn your new friends to death.

KEY FEATURES:

* A New Danganronpa Begins - Forget what you thought you knew about Danganronpa and join a completely new cast of Ultimates for a brand-new beginning.

* Murder Mysteries - In a world where everyone is trying to survive, nobodys motivations are quite what they seem. Use your skills to solve each new murder or meet a gruesome end.

* Lie, Panic, Debate! - The world is shaped by our perception of it. Fast-paced trial scenes will require lies, quick wits, and logic to guide your classmates to the right conclusions.

* New Mini Games - Between the madness of murdered peers and deadly trials, enjoy an abundance of brand-new mini games.",80
Ultimate Marvel vs. Capcom 3,2012-02-15,T,Ultimate Marvel vs. Capcom 3 adds 12 new characters to the roster as well as adding a Spectator mode for fans to watch players fight.,80
Dead or Alive 5,2013-03-19,M,"Fight on through blockbuster stages as you knock your opponents off of an exotic waterfall, into an exploding oil rig and more. Over twenty of the most popular characters in fighting games including ninjas, assassins, roughnecks and wrestlers. The enhanced story and training modes will acclimate newcomers to the signature Dead or Alive Triangle System, and the  online modes will enable the best fighters in the world to compete with one another.",80
FIFA Soccer (2012),2012-02-15,E,"EA SPORTS FIFA Soccer on PS Vita gives you the same physics-based, data driven technology that powers FIFA gameplay on PlayStation 3. Take part in eight different game modes, including 11 vs. 11, Tournament Mode with over 50 real-world competitions, a full in-depth Career Mode, and head-to-head online. Innovations that utilize a rear touch pad and touchscreen create an intelligent and unique gameplay experience. Rear touch pad shooting delivers pin-point accuracy and removes the element of &quot;hit and hope&quot; from shooting and touchscreen passing opens up the field of play for more creative and precision passing.",79
Street Fighter X Tekken,2012-10-23,T,"&quot;Street Fighter&quot; is best known for its well-polished 2D game play, and &quot;Street Fighter IV&quot; is an exemplary addition to the series. And now, based on the &quot;Street Fighter IV&quot; engine, the &quot;TEKKEN&quot; characters will be stepping into the ring to fight. Featuring two on two &quot;Tag Team Fighting&quot;, and together with Battle and Training Modes, this title will push the series beyond its limits.",79
Need for Speed: Most Wanted,2012-10-30,E10,"To be the Most Wanted, you must outrun the police, outdrive your friends, and outsmart your rivals. With a ravenous police force gunning to take you down, you will have to make split-second decisions. Use the open world to your advantage to find hiding places, hit jumps and earn new vehicles to keep you a step ahead. Your friends are at the heart of your experience. In an open world with no menus or lobbies, you will be able to instantly challenge your friends and prove your driving skill in a variety of seamless multiplayer events. Your rivals will do everything they can to stop you from getting to the top. In this world, there can only be one Most Wanted.",79
WipEout 2048,2012-02-15,E10,"Experience the speed of anti-gravity racing with PlayStation Vita's enhanced controls - including front touch, rear touch, and six-axis motion sensors. Optimized for 23rd century racing, you can compete with up to 8 other players on 10 new tracks. It’s a visceral battle to stay atop the online leaderboards. [Sony]",79
Retro City Rampage,2012-10-09,T,"A parody of the open-world action genre, Retro City Rampage takes modern game mechanics and mashes them into an authentic 8-bit experience. It's one half fast paced arcade game, the other half a hilarious story mode! It's all the driving and shooting you'd expect and a whole lot more! With missions that twist pages straight from classic game experiences, you get to re-live and rewrite history in a way only a modern anti-hero could! When it comes to enemies, weapons are only the beginning! Put on your boots and jump on their heads! Toss 'em around to knock the rest down! Become truly unstoppable with awesome power-ups! Through its world, characters and missions, Retro City Rampage lampoons the entire 8-bit era from its games to the TV, movies and pop culture!",79
OlliOlli,2014-01-21,E,"OlliOlli mixes one-life gameplay with over 120 tricks and grinds across 50 levels, 250 Challenges, Spots Mode and Daily Grind. Complete all challenges to unlock the super skillful RAD Mode. Rack up the biggest and coolest combos along the way then time your landing to perfection to rule the leader-boards. Just don’t slam on your face (you will slam on your face). OlliOlli rewards the most skillful and riskiest players, always tempting them to go for that for that audacious 360 backside flip and ludicrous chain of combos leaving them to time their landing to perfection - or risk losing their score.",79
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,2016-07-26,E10,"Legend has it that Reeva, god of Destiny, holds sway over the past, present, and future. Said to dwell in the mysterious Tower of Fortune, Reeva decides the fates of all mankind with a trio of magic dice. Lead Shiren The Wanderer and his sidekick Koppa in their quest to conquer the Tower of Fortune. [Playstation.com]",79
Atelier Rorona Plus: The Alchemist of Arland,2014-07-22,T,"The alchemic RPG franchise from Gust carries on the tradition of the Atelier series, using alchemy as the main focal point. Atelier Rorona Plus focuses on the exploits of Rorolina Frixell, one the most beloved characters of the Arland trilogy (Ateliers Meruru/ Totori/ Rorona), a young girl who is assigned to complete alchemy tasks over 3 years in order to keep her alchemy workshop and not be banished from the kingdom of Arland. Players can craft new items and also battle enemies using the power of alchemy. As all games in the Atelier series, this title is set against an anime-like background with 3D graphics and is characterized by an elaborate crafting and synthesis system.",79
CastleStorm,2013-11-05,T,"CastleStorm features medieval ballista weaponry, allowing players to launch an assortment of explosive weapons including Morningstars, Apple Grenades, Homing Eagles, and even flying sheep to defeat an onslaught of enemies trying to capture your flag and destroy your castle. Deploy a fearsome ground attack of swordsmen, knights, and donkey riders in order to protect your castle games, and if all else fails, call upon powerful spells to help keep the enemy at bay.",79
Muramasa: The Demon Blade,2013-06-25,T,"Based on ancient Japanese lore, Murumasa: The Demon Blade plunges players into the mystical Genroku era, ruled by the skilled shogun Tsunayoshi Tokogawa. But this culture is threatened; Tokogawa’s thirst for power leads to a conflict over the enormously powerful, though cursed, Demon Blades. Used in hatred, drenched in blood, the cursed blades condemn those who use them to tragedy, madness, and untimely deaths. As chaos spreads, denizens from the netherworld breach their realm as these malevolent swords summon evil spirits - and the Dragon and Demon Gods as well. Featuring hand-drawn 2D art reflecting the heritage and tone of the storyline, Muramasa: The Demon Blade transports players into a little known mythology, envisioned by the creators of the critically acclaimed Odin Sphere. Players take on the role of a male ninja or female kunoichi, utilizing their ninja prowess to traverse the clever side-scrolling levels that feature vertical progression as well as the traditional horizontal stage advancement. [XSeed Games]",78
MotorStorm RC,2012-03-06,E,"A unique blend of old-school and contemporary racing gameplay, MotorStorm RC is an addictive racer, with social interaction at the fore.  Players will be able to build an impressive garage of vehicles, with 24 vehicles initially available to unlock in the game, with DLC and expansion packs allowing gamers to access new tracks, vehicles, and more, planned after launch.",78
Stealth Inc: A Clone in the Dark,2013-07-23,T,"Stealth Inc is a fast-paced stealth platformer featuring brutal hazards, ruthless enemies, fiendish puzzles and red pixels galore. Jump, sneak, and be chunked through 80 levels.",78
Killzone: Mercenary,2013-09-10,M,"Killzone: Mercenary proides a new perspective on the Killzone Universe. You’re not simply an Army grunt folling orders -  you’re freelance gun for hire, a merc -  a soldier of fortune - someone who doesn't play by the rules or fight for any particular flag. They’re in it for the cheddar. The client might enumerate the objective, but he won't tell you how to do your job. You formulate your own tactics and choose your own weapons; so long as you get the job done. The game provides a full single player Campaign, spread over 9 missions. In addition to the primary missions, there is a new Contracts mode, offering an additional 27 sets of objectives. You select from three difficulty settings; Recruit Trooper and Veteran. The harder the difficulty selected the higher the rewards earned.",78
Disgaea 3: Absence of Justice,2012-04-17,T,"Disgaea 3 is a sequel to Disgaea, a hardcore, turn-based, strategy RPG popular on the PlayStation2 and PlayStation Portable. In Disgaea, character units have a limit to their movement and attack ranges, based on level and weapons equipped. There are other special game factors that let you take advantage of the 3D battle map, many of which are unique to Disgaea. One of the many new feature to Disgaea 3 is the addition of a Geo Block, which creates a 3 dimensional battle instead of the traditional 2D. Geo Block is a cube-shaped terrain-altering object. Players can use it to access and attack enemies where normally they cannot reach. Geo Panel is a group of stat-altering elemental properties that are placed upon certain parts of the battlefield. When there are one or more colored panels on the battle grid, it means an element can affect that area. The effect can boost or reduce your unit's stats. Item World is a special randomly-generated battle stage within each and every item you find. By defeating these special battle stages, you are able to strengthen your items. [NIS America]",78
