title,release_date,rating,description,metascore
Mario & Luigi: Superstar Saga,2003-11-17,E,"An evil witch has replaced Princess Peach's fair speech with explosives!  Mario and Luigi must once again come to her rescue, but this time they employ the help of Bowser, their sworn enemy.  Mario and Luigi must learn new moves and combine powers to fight off enemies and move closer to the witch's castle.  Guide this unlikely bunch through an abundance of minigames such as Border Jump and Mystery Carts.  Combine the powers of Mario and Luigi to pull off special tag-team moves. Immerse yourself in this bright, cartoonish, and humorous world, complete with hit music featured in previous Mario games.",90
Tony Hawk's Pro Skater 3,2002-03-04,E,"You may not be able to live like the legend, but now you can skate like him.  Skate as the legendary Tony Hawk or choose from a dream team of 12 top pro skaters, including old favorites like Lasek, Thomas, Muska, and Steamer, as well as new talent like Gilfberg, Caballero, Koston, and Mullen.  Or enjoy full customization abilities with the enhanced Create-a-Skater (now including female skaters) and the Skatepark Editor.  Travel from L.A. to Tokyo, Suburbia to Skater's Island performing challenges and meeting goals.  New moves include the Revert, which allows you to link vert tricks, and flatland tricks such as Caspers, the Primo, and Handstand Manual.  If you're good, you can even unlock hidden pro footage.",90
Metroid: Zero Mission,2004-02-09,E,"She's battled baddies on nearly every Nintendo system, and now, Samus Aran returns to her roots.  Metroid: Zero Mission relives the story that started it all--revealing for the first time full details of her meeting with the Metroids.  The plotline will be familiar to longtime fans of the Metroid series, but the challenges are new, the power-ups are plentiful, and the graphics and sound are supercharged.  Plus, if you thought that the original Metroid had a surprise ending, wait until you get past the Mother Brain in Metroid: Zero Mission.  A new twist provides a deeper adventure than ever before.",89
The Legend of Zelda: The Minish Cap,2005-01-10,E,"Link returns in an all-new Game Boy Advance adventure. When the sorcerer Vaati turns Princess Zelda to stone, the king of Hyrule sends Link on a quest that takes him to all-new locations. Using the power of a mystical hat called the Minish Cap, Link must travel through a fantastic world rife with new items, puzzles, and bosses. As Link, you can shrink down to either battle large enemies from within or find secret items. You can also unlock items and solve puzzles by fusing together magic relics.",89
Advance Wars 2: Black Hole Rising,2003-06-24,E,"Just when you thought you'd seen the last of them, the Black Hole Army is storming back in this sequel to the award-winning Game Boy Advance strategy game. With new COs under his command, Sturm is leading a new invasion force, and it'll take advance strategy to stop him!",89
"WarioWare, Inc.: Mega Microgame$!",2003-05-26,E,Frantic action! Prepare for lightning-quick game play as you blaze through over 200 bizarre microgames designed by a crazy crew of Wario's cronies! There are even two-player contests that can be played on a single Game Boy Advance! Pick up and play! Ultra-simple controls make each game easy to get into...until the games start coming faster... and faster...and FASTER!,89
Tactics Ogre: The Knight of Lodis,2002-05-11,E,"Under the watchful eye of the Holy Lodis Empire, strange things are happening on the island of Ovis. Powerful forces have been set in motion, but their motives are masked by political intrigue. It is your mission to investigate these occurrences and discover the true intentions of those involved. The ending of the game will depend on the actions that the main character, Alphonse, takes. You will make many revelations as you proceed, but you must survive the unrelenting battles and cultivate your characters' abilities to unveil the ultimate truth.",88
Wario Land 4,2001-11-18,E,"Hey! You! Yeah, you! Listen up when Wario's talking to you! I just read about this legendary Pyramid of Gold, and you're gonna help me go explore it. There's lots of treasure in there for the taking, and I want it all. I'm sure there are gonna be all kinds of weird enemies and big, bad bosses in there, so if you don't think you can hack it, put the game down now. I don't want any losers making me jump into bottomless pits, you hear me?",88
WarioWare: Twisted!,2005-05-23,E,"After accidentally discovering spin technology, Wario reassembles the developers at WarioWare, Inc. to make a new set of wild minigames. WarioWare: Twisted! maintains the fast-paced style of gameplay from the original WarioWare and introduces a new gyro sensor that lets you control the gameplay by rotating the Game Boy Advance SP left and right. The new controls play into more than 200 minigames. Play through them all to unlock souvenirs, such as bonus games, figurines, and instruments.",88
Bomberman Tournament,2001-06-29,E,"An S.O.S. from the cosmos signals that planet Phantarion is in trouble! Grab your arsenal and get ready for non-stop action as you blast your way through interactive battlefields and take on up to 4 real-time players. Battle opponents through 8 interactive battlefield mazes! Take on up to 4 players in multi-player blastfests! Fast, furious, explosive bombing adventure!",88
Fire Emblem,2003-11-03,E,"Marshall your forces and draw your steel--Fire Emblem has arrived.  Fire Emblem combines strategy and role-playing in a story heavy on royal intrigue and backstabbing.  As a military strategist, you must choose the best method of attack whether it is swooping from the sky with your Pegasus Knights or striking with a phalanx of armored juggernauts to crush the opposition.  With dozens of soldiers, weapons, and magic spells at your service, Fire Emblem equips you with everything you need to dominate the battlefield.",88
Castlevania: Harmony of Dissonance,2002-09-16,T,"Nearly fifty years has past since Simon Belmont rescued the land from the curse of Dracula. Now, Simon's descendant Juste Belmont, must acquire the relics of Dracula to unravel the disappearance of his childhood friend Lydie. The castle's enchanting mysteries and danger await all those who dare enter.",87
Ultimate Card Games,2004-12-31,E,"Ultimate Card Games offers a variety of card games, including Hearts, Spades, Bridge, Go Fish, Poker, Blackjack, and much more. You can play your favorite games against AI-controlled opponents or against up to three of your friends via a Game Link cable. If you don't know how to play one of the games, you can watch demonstrations or review the instructions on rules, scoring, and gameplay. You can even create your own character and face with the included Face Creator program.",87
Final Fantasy Tactics Advance,2003-09-08,E,"The world of Final Fantasy returns to Game Boy Advance.  Final Fantasy Tactics Advance is a deeply diverse strategy and tactics game with battles, missions, swords, and magic.  Players assume the role of young Marche Radiuju in the humble burg of St. Ivalice.  Alone in a foreign world, Marche befriends a motley crew of low-level monks, mages, archers, and soldiers.  The only hope you have of finding your way home is to turn your ragtag group of misfits into a finely tuned fighting force.  As you gain experience and reputation, your job options grow as well as the rewards.",87
Sonic Advance,2002-02-03,E,"Sonic is back to save the world! The evil Dr. Eggman is at it again, with a brand new scheme to trip up Sonic and his pals. Maneuver your way through obstacles, puzzles and traps to collect the chaos emeralds and defeat the vile Dr. Eggman before it's too late!",87
Golden Sun: The Lost Age,2003-04-14,E,"It is the dawn of a new age...And the heroes of Golden Sun have been abandoned. Now, the world is falling into darkness. A new band of adventurers is the world's final hope...but they may also be its doom. Pursued by the heroes of the original Golden Sun, they must race to complete their quest before the world becomes lost to the ages.",86
Tony Hawk's Underground,2003-10-27,E,"Get ready for a major new step for the Tony Hawk series.  Tony Hawk's Underground tweaks the gameplay of previous installments to include a plot-twisting story, customizable tricks and decks, online play, and the ability to include your own mug shot on your custom player.  Of course, you can also play as any one of pro skating's biggest stars including Tony Hawk, Bob Burnquist, and Elissa Steamer.  Ride, walk, or drive through nine expansive levels then test your skills against other gamers online.  Become a star of the Underground.",86
Moto Racer Advance,2002-12-05,E,"Zero to 60 in 3 Heartbeats

Dominate the asphalt speedways. Gun your way to motocross glory. Even rush through urban mazes in three race modes fine-tuned to push your pulse to the redline.

Motocross
Slice 'n' dice through fierce off-rad terrain on the motocross circuit.

GP
Rip around tracks on street bikes, muscle hard corners, and punch out at scorching speeds.

Traffic
Twist the throttle on jammed city streets from Tokyo to San Francisco.",86
F-Zero: Maximum Velocity,2001-06-12,E,"All galactic speed limits are about to be broken! F-Zero&reg; Maximum Velocity has arrived, and the future of racing has never looked so sweet. Brand-new vehicles and Game Boy Advance original tracks await, so whether you're a Super NES&reg; veteran or a race rookies, you'll need some practice laps. And even if you do master the Grand Prix circuit, you'll still have to beat your friends to the finish line. That's right, race fans--with the Game Boy Advance Game Link&reg; cable you can take on up to three rival racers, so put the pedal to the metal and get busy boosting, bumping and jumping your way to intergalactic glory!",86
Astro Boy: Omega Factor,2004-08-18,E,"Join Astro, the robotic superhero with a human mind, in a quest to reunite the robotic race with humans. Astro uses his seven super abilities to face off against the likes of Atlas, Blue Knight, and more than 40 other characters. The game brings classic 2D gaming to the Game Boy Advance along with an original seven-episode story. Playing as Astro Boy, you'll learn about justice, compassion, evil, courage, and the history of Astro Boy--all while building Astro's Omega Factor and strengthening his character and superhuman abilities.",85
Fire Emblem: The Sacred Stones,2005-05-23,E,"In Fire Emblem: The Sacred Stones, you must help protect the nation of Renais from the invading Grado Empire. Plan your strategy, choose your units, and then lead your soldiers in to battle. The more experience your soldiers gain, the more you can upgrade their abilities. This time, your soldiers can gain experience by fighting new monsters in the Tower of Valni.",85
Tony Hawk's Pro Skater 4,2002-10-23,E,"Drop into the ultimate challenge.  In the next chapter in the Tony Hawk series, pros challenge you to make your mark in huge free-roaming levels, taking on 190 progressively harder goals with no time limits to hold you back.  Decide when you're ready to take on your Pro Challenge and move into the pro ranks, where it's a whole new game.  Build your skills, perform all-new tricks, play up to eight players online, and show that you've got what it takes to go Pro.",85
Final Fantasy IV,2005-12-12,E10,"Four elemental Crystals, each possessing awesome power, lie scattered throughout the realm. However, men are quick to covet things which offer strength, and easily corrupted by the might which they possess. Seduced by the promised power of the Crystals, the kingdom of Baron begins employing unprovoked force to seize them from peaceful nations. The dark knight Cecil - Lord Captain of Baron's elite force, the Red Wings - is ordered by his king to obtain the Crystals, but soon begins to question the monarch's motives. Stricken with grief at his own actions, yet burdened by his loyalty to his country and his personal sense of honor, Cecil at last decides to turn from the path of darkness and destruction. Enraged, the king accuses him of disloyalty, strips Cecil of his command, and sends him off to slay a mysterious beast that lurks in the nearby Valley of Mist. Cecil embarks on a fateful journey that will bring trials, betrayals, friendship, loss and self-discovery. Can Cecil open his eyes and become the man of honor that he must be? Dive into the first RPG to incorporate the innovative Active Time Battle system, now further enhanced and refined for the Nintendo DS. Train and customize Whytkin by playing a variety of mini-games and challenge another player to head-to-head battle via local wireless connection.",85
Dave Mirra Freestyle BMX 2,2001-11-20,E,"Rearing its head for the first time on the PS2, the latest incarnation of DMFB features eight levels (""4x bigger than before"") in vert, dirt, street, and park riding, with ten multiplayer games and a roster of pros including the usual suspects:  Ryan, Rick, and Dave himself.",85
Mario Golf: Advance Tour,2004-06-22,E,"In Mario Golf Advance Tour, you can experience all the fun of golf with your favorite characters from the Mushroom Kingdom. Now you can hit fantastic courses in a variety of locales, while learning tips and tricks and interacting with locals at the clubhouse. Compete in singles and doubles tournaments against the pros, practice your swing at the golf clinics, and master side games. Hit all 18 holes with Mario, Peach, Donkey Kong, and more.",84
Super Street Fighter II Turbo: Revival,2001-10-30,E,"Capcom's timeless Street Fighter&reg; masterpiece conquers the Game Boy&reg; Advance system. Choose from over 16 brawlers from the Street Fighter universe and execute special moves, and super combos to wreak havoc on your opponent and become the best street fighter in the world. Lightning fast animation, unbelievable graphics and Capcom's signature gameplay make Super Street Fighter II Turbo the most respected fighting game of all time.",84
Super Mario Bros.,2004-06-02,E,"Classic NES Series: Super Mario Bros. takes you back to the very first battle between Mario and Bowser. Now on the Game Boy Advance, you can relive all the mushroom-eating, Koopa-stomping action from the original game. Always strive for the high score while jumping on top of flag poles, pipes, and bricks. This time, two players can alternate play with a single Game Pak or with GBAs linked by a Game Boy Advance Game Link Cable.",84
Spider-Man: Mysterio's Menace,2001-09-19,E,"Mysterio, the Master of Illusion, is using his powers to change New York City into his very own sinister amusement park. Lucky for the Big Apple, he's forgotten one thing: you're Spider-Man, and for one power-hungry super-villain, that means playtime's over.",84
Super Mario Advance,2001-06-10,E,"Mario's Game Boy Advance debut gives gamers two games in one: an enhanced version of Super Mario Bros. 2 and an action-packed four-player version of the original Mario Bros. arcade game.  First released for the original NES in 1988, Super Mario Bros. 2 makes its debut on the Game Boy Advance with new enemies, improved graphics, and tougher challenges.  Mario, Luigi, Peach, and Toad adventure through seven fantasy worlds on a quest to save the day, though they have little more than vegetables for defense.  New challenges include collecting red coins and finding Yoshi's hidden eggs.",84
Rayman,2001-06-11,E,"Allow Rayman to take you on an unbelievable adventure through cartoon-like landscapes packed with goofball characters and absurd opponents. As you enter this blissful, action-packed world, strange phenomena begin to occur and suddenly reality seems far too lame. Take a thrilling trip into this fantasy game and help Rayman rescue the Electoons to re-establish order in his world - if you can.",84
Puyo Pop,2002-02-11,E,"Help Arle and Carbuncle make their way home! Take on all of the wacky characters you meet in challenging games of Puyo Pop so you can make your way through the land and back to safety. It's a mad scramble to erase Puyo, create chain combos, and fill up your opponent's playfield in this fast-paced puzzle game.",84
The Legend of Zelda,2004-06-02,E,"Welcome to the Legend of Zelda. Where the only sound you'll hear is your own heart pounding as you race through forests, lakes, mountains and dungeonous mazes in an attempt to restore peace to the land of Hyrule. Along the way you'll be challenged by Tektites, Wizzrobes and an endless array of ruthless creatures who'll stop at nothing to prevent you from finding the lost fragments of the Triforce of Wisdom. But don't despair. With a little luck and a lot of courage, you'll conquer your adversaries, unite the Triforce fragments and unravel the mystery of the Legend of Zelda.",84
ChuChu Rocket!,2001-06-10,E,"It'll take you a little while to get used to the controls, but once you do, you'll find that ChuChu Rocket offers a lot of value and a lot of fun for moments or hours at a time, for one to four players.",84
Virtua Tennis,2002-10-08,E,"Play on hard court, clay court, grass court and carpet - each surface responds differently!",83
Racing Gears Advance,2005-02-08,E,"Get ready for fast-paced racing action on your Game Boy Advance. Racing Gears Advance lets you choose from 12 officially licensed supercars from manufacturers including Dodge, Lotus, Chevy, Mitsubishi, and GM. You can equip your vehicle with upgrades that can help you maneuver through different track terrain and weather conditions. During races, you can pick up and use offensive and defensive weapons to eliminate the competition. Racing Gears Advance also features multiplayer modes supporting up to four players.",83
Super Puzzle Fighter II Turbo,2003-03-31,E,"While it may not be a pixel-perfect port, Super Puzzle Fighter II Turbo for the GBA still stands as one of the best Tetris-style puzzle games ever made.",83
Street Fighter Alpha 3,2002-12-01,T,"A direct conversion of the critically acclaimed arcade fighting game, Street Fighter Alpha 3, Street Fighter Alpha 3 Max is enhanced with additional original content specifically designed for the portable system including Wi-Fi functionality and extra gameplay modes. Adding to an impressive roster of more than 30 renowned characters from the world famous Street Fighter universe, four additional fighters are joining the fierce competition. Utilizing the PSP system's superior performance and technology, Street Fighter Alpha 3 Max features new content specifically designed for the system. A gameplay mode new to the Street Fighter Alpha series, Variable Battle Mode, has been implemented to allow real-time tag team brawls. Tag out and the second fighter enters performing a jump attack, a move useful for escaping tight situations. Yun, Maki and Eagle, from Capcom vs. SNK 2, as well as Ingrid from Capcom Fighting Evolution, enter the arena and are perfectly reproduced with all new original storylines. Versus battles heat up with the Wi-Fi League Battle Mode that allow a maximum of eight players to duke it out in round-robin mini tournaments. [Capcom]",83
Gunstar Super Heroes,2005-10-25,E10,"Gunstar Super Heroes is the sequel to the classic Genesis game Gunstar Heroes. You can play as Red or Blue as you battle through six levels, employing one of three different weapon types. Each character has a slightly different story and balance, adding variety to the 2D platformer gameplay. Gunstar Super Heroes features large bosses and pseudo-3D effects that maximize the graphics capabilities of the Game Boy Advance.",83
Rayman 3,2003-03-04,E,Rayman 3 maintains the spirit of the series without fail.,83
Sonic Advance 2,2003-03-09,E,"Dr. Eggman is up to his old tricks again, and the world's fastest hedgehog must put a stop to it. Your favorite characters are back in Sonic's fastest adventure ever. A new friend named Cream the Rabbit joins Sonic as they embark on a blazingly fast quest to collect Chaos Emeralds and thwart Dr. Eggman's nefarious machines. Evade the obstacles and enemies, unlock secret areas, and uncover the hidden Chaos Emeralds to transform into Super Sonic for the final battle. With all-new backgrounds and faster speed than ever before, all of the lightning action of Sonic is back.",83
Final Fantasy V,2006-11-06,E,"Return to the classic medieval tale of magic, monsters and friendship with Final Fantasy V.",83
Boktai: The Sun Is in Your Hand,2003-09-16,E,"Boktai: The Sun Is in Your Hand is the first Game Boy Advance game that uses sunlight to influence gameplay. In the game, you'll follow the adventures of Django, a young vampire hunter on a quest to rid the world of evil. As Django, you must overcome traps, defeat enemies, and fight through the deepest parts of dungeons. Watch out for the amount of sunlight--Django is stronger by day, while the vampires are stronger by night. The game features a solar sensor on the cartridge and a real-time clock system.",83
Super Robot Taisen: Original Generation 2,2006-11-14,T,"The battle rages on!

Peace slowly settles over the planet Earth after a brutal war against the alien armada. However, the world is not able to rest for long, as new forces emerge and threaten to bring Earth to it's knees once again. Use all the cunning and tactical skill you have to command the best and brightest mech pilots the world has ever seen in saving humanity from enemies bent on dominating the human race - or worse, annihilating it's very existence.

* Multiple branching pathways provide 50+ hours of strategy RPG gameplay!
* New allies, new enemies, and new mechs!
* Enhanced animations showcasing more extreme attacks!",82
GT Advance Championship Racing,2001-06-08,E,"Install your car kits, head to the track, start your engines and get ready to challenge the most competitive racers on the circuit! Choose from over 45 authentic cars and race for championship gold on an amazing 32 different tracks. Upgrade your car's performance using 9 categories of upgradeable parts including the engine, suspension, aerodynamics and more.",82
Pokemon Ruby Version,2003-03-19,E,"Immerse yourself in the beautiful region of Hoenn, a place of masterful heroes and mysterious teams, of friendship and battles. As the new kid in town, you set off on your journey as a Pokémon Trainer. Who knows what wonders and dangers await you? Now it's time to grab your gear and head out on your own... 

* Over 200 Pokémon appear with over 100 new discovered species -- You'll have to link up and trade with a friend who has Sapphire version to catch 'em all! 
* 2-on-2 battles -- Use two of your Pokémon in battle at the same time! 
* Engage in intense multi battles with up to four friends! 
* Pokémon Contests allow you to groom your Pokémon to be the best of show! 
* Stunning Game Boy Advance graphics display the world of Pokémon with more detail than ever!",82
Super Monkey Ball Jr.,2002-11-19,E,"Super Monkey Ball Jr. is the kind of game you want in your collection, even if you don't generally enjoy puzzle games.",82
Mega Man Zero,2002-09-09,E,"It's your mission to help the exiled scientist Ciel discover the source of a new reploid energy! Play as Mega Man's pal Zero, the reploid from the Mega Man X series turned good by the infectious Sigma Virus and 100 years of sleep. Conquer your adversaries and find the energy source... or risk ultimate defeat. It's up to you to defend good from the destructive powers in the universe.",82
Tekken Advance,2002-01-28,T,"Finally, the biggest, baddest bruiser of them all goes portable! And it's all here... the vicious combos, the killer graphics, and the greatest fighters. Practive your technique, remember to sidestep, and pray your skills are up to the challenge. Nothing compares to the massive bone crunching moves and brutal face-poundings of the King of Iron Fist Tournament.",82
V-Rally 3,2002-09-30,E,"V-Rally evolves in its third installment with more detailed cars, customizable rally cars, and scurrying spectators. The world's top rally cars--including Subaru Impreza, Mitsubishi Lancer Evolution 7, Citroen Xsara, and Ford Focus--are included in V-Rally 3. Choose one, and then overcome spectators, deformed car parts, and extreme driving conditions as you race in six real-world locations and various gameplay modes. The life of a professional rally driver is rough--it's up to you to strategize your career and race your way to the top.",82
Harvest Moon: More Friends of Mineral Town,2005-07-26,E,"Live the simple life as a farmer in Harvest Moon: More Friends of Mineral Town. This game is similar to the original Harvest Moon: Friends of Mineral Town, but now you can play as a girl who has left the city to pursue a life on the farm. You'll take part in growing crops, managing livestock, finding a husband, and raising children.",82
Final Fight One,2001-09-26,E,"Classic arcade action is unleased on the Game Boy&reg; Advance system in Final Fight One. There's trouble in Metro City. The members of the Mad Gear Gang have kidnapped the mayor's daughter Jessica and the clock is ticking. The mayor, an ex-street fighter himself, calls in the big guns to help, enlisting the iron fist team of Cody and Guy. Now, it's a race against time to scour the city, defeat an army of the Mad Gear Gang's minions, and rescue Jessica before it's too late!",82
Ninja Five-0,2003-04-22,E,"Take on the roll of Ninja Five-0 as he uses all his skill, stealth and magic to rescue hostages and defeat his enemies. Master the art of ninja swords, shuriken throwing stars and ancient ninjitsu magic!",82
DOOM (1993),2001-10-28,T,"From the legendary game developers at id Software, comes an explosive journey into the nightmare world of DOOM&trade;. Embark on a harrowing mission to rid of Martian Moon Base of hordes of demonic creatures. Navigate through DOOM&trade;'s 24 maze like levels, scouring the corridors for secret areas and combat aids as you take on hell spawned demons with an explosive arsenal of chainguns, plasma rifles and rocket launchers. Use the Game Boy&reg; Advance Game Link&reg; Cable to team up with a friend and blast the levels together or link up to 4 players for the ultimate deathmatch.&reg;",81
Drill Dozer,2006-02-06,E,"In the platformer Drill Dozer, you can take the roll of Jill, the daughter of a crime boss who is set on revenge. When a rival gang steals away her family's heirloom, Jill gives chase in her Drill Dozer, an upgradeable piece of power armor equipped with a large drill. This piece of equipment will help you navigate through six different areas, where you will encounter varied enemies and bosses.",81
Duke Nukem Advance,2002-08-12,T,"Alien scientists have taken control of the top-secret Area 51 military  base, and are plotting to overthrow Earth! But not if Duke can stop them. Armed with alien-busting weapons, his kick-butt attitude, and using the aliens' own transporters, Duke takes the battle to four unique locations around the world. Oh, and rescues a few babes along the way.",81
Mega Man Zero 2,2003-10-14,E,"In Mega Man Zero 2, Zero falls prey to a trap set by Neo Arcadia's ruthless commander, who plans to use Zero to end the peace between reploids and humans. As Zero, you must battle through a variety of levels and challenges to make sure the commander doesn't succeed. A new weapon-customization system lets you adjust the game-level difficulty. The game new features also include a Cyber-Elf collection system, two-player mode, temporary save features, and a tutorial mission.",81
Mario Tennis: Power Tour,2005-12-05,E,"Players can test their backhand in this unique role-playing tennis adventure. Train hard at the Royal Tennis Academy to be a champion. Gain experience and improve your skills through lessons and tournaments, and rise to the top of the ranks. Play as Mario, Peach, Waluigi, or Donkey Kong in a slew of wild modes. Advance through the story and unlock even more characters, all with their own power moves. Beat Mario at his own game, then link up with a friend or three for even more frantic fun.",81
Karnaaj Rally,2003-01-02,E,"Crying. That's what your opponents will be doing when you're at the wheel. Race from a top-down perspective as you steer down one of 22 tracks. Blast ahead with gas and brake control. Make your opponents spin and crash as you bombard them with a barrage of weapons. Take your competition out of the race with rockets and mines. Earn money every time you win to buy newer, faster vehicles and weapon power-ups for more fire action.",81
Kirby: Nightmare in Dream Land,2002-12-02,E,"When King Dedede steals the Star Rod, it's up to Kirby to recover the fragmented pieces from Triple D's underlings and restore power to the Fountain of Dreams.  Kirby: Nightmare in Dream Land is an action-packed side-scrolling adventure chock full of awesome copy abilities and fast-moving gameplay.  Kirby may not look tough, but he can float over dangerous obstacles, eat enemy projectiles, and copy his enemies' abilities.  You can use these skills in the single-player story mode or multiplayer mode with up to three friends using the Game Boy Advance Link cable.",81
Mario vs. Donkey Kong (2004),2004-05-24,E,"After years of apparent goodwill, Mario and Donkey Kong are at it again--this time, on Game Boy Advance. Donkey Kong has stolen all the Mini-Mario toys from the Mario Toy Co., and now it's up to Mario to hunt down his longtime nemesis and retrieve the pilfered goods. As Mario, you must race through challenging levels while finding keys and releasing Mini Marios before time runs out. Along the way, you'll master new moves that can help you overcome new puzzles.",81
Mortal Kombat: Deadly Alliance,2002-11-20,M,"A controversial franchise marks its return in Mortal Kombat:  Deadly Alliance.  This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities.  Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality.  Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",81
