title,release_date,rating,description,metascore
DJ Hero,2009-10-27,T,"DJ Hero drops the needle with a completely fresh experience and legendary artists including Black Eyed Peas, 50 Cent, Justice, Marvin Gaye, Beck, Beastie Boys and N.E.R.D. DJ Hero features more than 100 individual songs that have been transformed into more than 80 exclusive, original mixes by superstar DJs including DJ Shadow, DJ Z-Trip, DJ AM, and the legendary Grandmaster Flash. With an innovative, new turntable controller and the hottest music collection of original music, DJ Hero is a unique new social music gaming experience that excite the millions of dance club music fans who can now play along to hit songs from a range of genres including hip-hop, R&B, pop, rock and electronica allowing them to rule the party with original mixes. Joining the internationally acclaimed DJ, producer and recording artist DJ Shadow, who has been consulting and contributed several mixes for DJ Hero, and making their video game debuts, DJ Z-Trip, a founder of the mashup movement who’s known worldwide for his sold out shows and eclectic style, and DJ AM, one of the world’s premier and most in-demand DJs today, appear as in-game characters and have each created multiple exclusive mixes for DJ Hero. In DJ Hero, faces in the crowd are transformed into the life of the party as the game’s turntable controller - created exclusively for DJ Hero and featuring familiar DJ tools including a fully-rotating turntable, sample buttons, effects dial and cross fader - immerses fans into the authenticity of DJ culture and a sea of music. By utilizing and mastering various DJ techniques including scratching, blending, cross fading and sampling, while leaving room for creative expression with a variety of effects and player chosen samples and scratches, gamers rule the party performing music as only a DJ can. Social expression is heightened with euphoric multiplayer gameplay where two DJs can battle competitively or have a player join in to emcee over any track in the game with a mic. Additionally, gamers can rock together as DJ Hero features DJ-guitar exclusive mixes played with a turntable controller and Guitar Hero guitar controller. [Activision]",87
Donkey Kong Country Returns,2010-11-21,E,The latest installment of the Donkey Kong Country series returns.,87
Zack & Wiki: Quest for Barbaros' Treasure,2007-10-23,E,"Legend has it that a revered pirate named Barbaros once stole the world's treasure and hid it on a mysterious island. Though no one knows of its exact location, stories about the untold riches that lay in wait have been passed down through the ages, driving pirates from all walks of life to pursue the alluring prizes. One of these treasure seekers, a young apprentice pirate named Zack happens upon a mysterious talking skull, the skull of Barbaros himself. Barbaros promises to reveal the key to the island, if Zack will help to lift the curse he is under. Players explore a variety of wondrous environments and stages, solving puzzles and interacting with the world in search of a legendary pirate ship and the ultimate pursuit of becoming the greatest pirate the world has ever seen. Inventive gameplay mechanics and controller movements allow players to move and open objects, transform items, unlock new pathways and navigate through perilous stages based on a variety of themes including a jungle, ice temple, volcanic caves and more, each with multiple sub-areas. Players will use the Wii Remote controller in various ways - rotate handles, turn keys to open doors, play a piccolo and much more in order to solve the progressively difficult puzzle stages and collect key items that will lead to the legendary pirate ship. [Capcom]",87
Little King's Story,2009-07-21,T,"Little King's Story begins with the story of young boy named Corobo. Shy, and without many friends, Corobo stumbles upon a mysterious, powerful crown while walking in the forest near his village. He soon discovers that the crown grants him the ability to charm any person, and make them follow his orders. Suddenly, Howzer, the bull-knight, appears, informing Corobo that he is now King of the village, and he must not take this responsibility lightly. Returning to his sleepy village, as a King instead of a shy little boy, Corobo begins a quest to turn his small hamlet into a noble, fantastic kingdom. The storyline, visual look, and lyrical music of Little King's Story, work in concert to transport players to an interactive, enchanting, fairy tale world. By combining gameplay elements from life-simulation, real-time strategy, and adventure genres, the many aspects of creating a vast kingdom come to life! As King, players manage and involve their townspeople in the goals of creating this new territory; enlist them to dig for treasure, build new buildings and otherwise better their community. Of course, leadership is a two way street, so as King, players will try to conquer rival nations to create a single unified kingdom, as well as grant the requests of townspeople at whim. With the Wii Remote as a royal scepter, Little King’s Story allows players the chance to be the best king in the world. [XSEED Games]",87
Sin & Punishment: Star Successor,2010-06-27,T,"Players engage in nonstop shooter action as they're propelled through this on-rails game. Isa and Kachi are being hunted. They go on the run and on the defensive. And they shoot everything. Sin & Punishment 2 is the long-awaited sequel to the Japanese Nintendo 64 cult-classic shooter. It brings a frantic arcade sensibility to a post-apocalyptic world. Players can run on foot or take to the skies with a jetpack or hovering skateboard-like device to dodge enemy attacks or get a better lock on their targets. Players can fire at targets in the distance or switch to sword attacks for close-range targets. The Wii Remote controller's pointing ability is used to aim weapons, while the Nunchuk controller is used for positioning and maneuvering. Numerous beautifully rendered settings include gorgeous cityscapes and dramatic underwater tunnels, all populated by fierce enemies. It's all about the multiplier. The better a player's skills, the more points are earned, and the bigger the bonus. Players will want to play the game again and again to beat their personal best on each level. The better the performance, the bigger the multiplier and the higher the final score. [Nintendo]",87
LostWinds: Winter of the Melodias,2009-10-19,E,"[WiiWare World]  The follow-up to last year's WiiWare launch title once again puts the power of the wind in the palm of your hand, as you experience Toku and Enril's new adventure to save Toku's mother, lift an ancient curse and thwart the evil Balasar. The elemental powers of Enril the Wind Spirit are used to protect and guide the young boy Toku - power his jumps and glides, suspend and smash new enemies, and explore all-new expanses of the stunningly presented, magical land of Mistralis. Players can instantly transform Mistralis between Summer and Winter, harnessing the brilliance of nature: frozen Winter ponds and waterfalls become deep, teeming Summer pools and chambers in which to dive and unlock secrets, enemies can be frozen or doused, and the very air itself used to form snowballs or moisture-laden clouds. Other amazing new abilities include the cyclone, which can be used to transport Toku, smash powerful enemies and even drill through the rock of Mistralis' diverse, richly interactive Chilling Peaks and Melodia City areas. [Frontier Developments]",86
Bomberman Blast,2008-09-29,E,"[WiiWare]  Up to 8 players can battle online at once via Nintendo Wi-Fi Connection. Simple controls make this a great game for family and friends to enjoy at anytime. New items can be triggered by shaking the Wii Remote for excitement never before experienced in a Bomberman title. You can even take the intensity up another notch by adding your own Miis to the mix. Battle results can be recorded on the Nintendo Wi-Fi Connection Ranking, so see how you stack up against others around the globe. This title promises to be a blast for everyone--from those who've never touched a Bomberman game, to the Bomberman masters. [Nintendo UK]",86
Kirby's Epic Yarn,2010-10-17,E,Kirby's wields his yarn through danger in the latest epic adventure.,86
Boom Blox Bash Party,2009-05-19,E,"BOOM BLOX  Bash Party is even more fun to play with friends and family, featuring twice as many multiplayer challenges as the original, and now offers team-based challenges! Players can play with or against friends, solo or in teams, knocking down blocks, destroying towers, slinging and launching blocks and characters, for tons of high-energy, family-friendly fun! BOOM BLOX Bash Party is packed with tons of new features. The game showcases new block types, including: virus and conveyor blox, new blox shapes, such as: cylinders and wedges, and new tools that make for even more destructive fun. Players find twists on BOOM BLOX game play favorites like throwing and grabbing. Players now can also sling, launch, and blow the competition away with new cannon, paint ball and slingshot tools. Even the characters are in on the action as BOOM BLOX Bash Party features a new cast of wacky blox characters. This time they don’t just cheer you on, they are now blox themselves and you can throw, stack or even launch them, utilizing them to create even more madness and mayhem. The fun continues online as BOOM BLOX Bash Party enables players to download even more new levels via the Internet. With the press of a button, players can grab, play and rate new levels from EA as well as levels created by members of the BOOM BLOX Bash Party community. Using the game's easy-to-use Create Mode, players now have the power to share the levels they built with friends, or submit their masterpiece to be shared with the world! The expanded Create Mode lets players build and create like never before, giving them access to the same tool set the EA development team used to create each and every level in the game. [Electronic Arts]",86
Fluidity,2010-12-06,E,"(Also known as ""Hydroventure"") Players must navigate their way across multiple chapters to rid Aquaticus of a corruptive goop called the &quot;Influence&quot;, solving puzzles along the way in order to find Rainbow Drops scattered around the world. Using the three forms of water - liquid, ice and cloud - players can transform to continue on their adventure, for instance become a cloud to float to hard to reach areas, then make the cloud rain to return to a liquid state, or turn into ice and stick to surfaces..",86
Punch-Out!!,2009-05-18,E10,"One of the biggest names in boxing returns after a 15-year hiatus. Grab a Wii Remote controller in one hand and a Nunchuk controller in the other and step back into the ring with a modern update of the classic Punch-Out!! Little Mac is back! Everyone’s favorite underdog from the 1980s joins the best of the original Punch-Out!! cast in a modern re-imagination of the series. Players will find familiar names like Glass Joe, King Hippo and trainer Doc Louis. These boxers come to life again in cel-shaded 3-D, complete with hilarious fighting animations and back stories that capture all the fun and flair of the original Punch-Out!! games. The motion-sensitive controls of the Wii console mean that when players throw punches, Little Mac throws punches as well. Additionally, you can control hooks and jabs by combining motion control with control-stick movement. The motion-sensing Wii Remote and Nunchuk controllers turn real-life swings into on-screen punches, so anyone can play. The game can also be played with classic NES-style controls by turning the Wii Remote sideways. Characters: Little Mac, Glass Joe, King Hippo, Doc Louis, Von Kaiser and other unannounced favorites. Special powers/weapons/moves/features: Players can obtain special ""Star Punches,"" which allow Little Mac to take more Health from his rival in a single punch. Motion Control (Wii Remote and Nunchuk controllers) Punch-Out!! uses the Wii Remote and Nunchuk controllers to simulate throwing punches. Use the Nunchuk to throw a left punch and the Wii Remote to throw a right punch. Classic Control (Wii Remote NES style) Fans of the NES version and core gamers will be excited to see Nintendo has also included the option to play Punch-Out!! using the classic layout from the original NES controller. Use the 1 and 2 buttons along with the cross pad to throw hooks and jabs or to dodge. [Nintendo]",86
Guitar Hero World Tour (2008),2008-10-26,T,"Guitar Hero World Tour marries Guitar Hero's guitar gameplay, with a cooperative band experience that combines the most advanced wireless instruments with revolutionary new online and offline gameplay modes. The game features a slick newly redesigned guitar, a genuine electronic drum kit and a microphone, as well as an innovative Music Studio music creator that lets players compose, record, edit and share their own rock and roll anthems, along with online Band Career and 8-player ""Battle of the Bands."" Guitar Hero World Tour is comprised entirely of master recordings from some of the greatest classic and modern rock bands of all-time including Ozzy Osbourne, Van Halen, Linkin Park, The Eagles, Sublime and many more. Additionally, the game offers significantly more localized downloadable music than ever before on all of the next-generation consoles. Budding rock stars are also given creative license to fully customize everything from their characters’ appearance and instruments to their band’s logo and album covers. Featuring three drum pads, two raised cymbals and a bass kick pedal, the drum controller combines larger and quieter, velocity-sensitive drum heads with soft rubber construction to deliver authentic bounce back and is easy to set up, move, break down and store. Virtual musicians can live out their rock and roll fantasies by playing either a single instrument, or any combination of instruments, in addition to the full band experience. Guitar Hero World Tour introduces Battle of the Bands mode which allows eight players to join online and challenge each other band-to-band to determine who is the best of the best. In the Band modes, up to four players can jam together, online or off, as they progress through the game, and in single-player Career Mode, players can jam on any of the instruments in branching venue progression enabling them to rock out in the order of their choice. The game's Music Studio lets players express their musical creativity by giving them access to a full compliment of tools to create digital music from scratch, utilizing all of the instruments, and then play their compositions in the game.  Music creators can share their recordings with their friends online through GHTunes where other gamers can download their unique compositions and play them. [Activision]",86
Guitar Hero III: Legends of Rock,2007-10-28,T,"Fire up the fretboard, crank up the amp and get ready to rock like never before. Guitar Hero III: Legends of Rock drops you into the spotlight of the largest and most legendary rock concert ever. The star-studded soundtrack includes master tracks by such legendary artists as Guns N’ Roses, The Rolling Stones, Beastie Boys, Muse and Pearl Jam, with added songs as made legendary by Kiss, Alice Cooper and Heart. Now drop that air guitar, tune your exclusive new Les Paul Guitar Controller and shred the night away with Guitar Hero III: Legends of Rock. [Activision]",86
Tetris Party,2008-10-20,E,"[WiiWare]  Tetris Party is a deceptively simple, addictive puzzle game that is sure to keep you and all of your friends and family entertained for hours on end. The WiiWare game features 10 never-before-seen single-player and multiplayer variations of Tetris, including Field Climber, Stage Racer, Shadow and Wii Balance Board-enabled modes (Wii Balance Board accessory sold with Wii Fit). Several of the modes give users the chance to take advantage of the unique point-and-shoot capabilities of the Wii Remote controller. The party doesn't stop there, though. Take the Tetris fun online via Nintendo Wi-Fi Connection, where you can play multiplayer Tetris against up to five friends at a time. You can also see how your Tetris Party skills stack up against the rest of the world using the global ranking system. [Nintendo]",86
Tatsunoko vs. Capcom: Ultimate All-Stars,2010-01-26,T,"Capcom's popular and critically acclaimed ‘VS’ fighting series is getting an all new next-generation introduction. Tatsunoko vs. Capcom pits Capcom’s iconic characters against Tatsunoko Productions anime superheroes. This clash of heroes face off in two-on-two battles for the ultimate 2D tag-team battle. Originally released in Japanese arcades in the Fall of 2008, the original Tatsunoko vs. Capcom moved to the Wii console on December 11, 2008. This fighter blends these two rich universes by taking Capcom characters like Ryu from Street Fighter, Morrigan from Darkstalkers and the giant PTX-40A from Lost Planet and putting them against Tatsunoko fan-favorite characters from Gatchaman, Hurricane Polymar, Casshern and more. It’s a battler oyale that delivers match-ups that only exist in fans wildest dreams! Unlike the more well-known six-button layout that the Street Fighter franchise pioneered, the VS line features a simplified four button system: Weak, Medium, Strong and Assist for the tag-team option of. The Assist feature adds another compelling element found Capcom’s other VS series: allowing players to switch their character on the fly or call for help from their tag-team partner, allowing for spectacular super moves (Hyper Variable Combination). Successful execution of the Assist feature can turn the tide of battle on a dime. Historically the VS series excels in integrating the tag-team options by including customized moves like Variable Assist, Snapback, and the previously mentioned Hyper Variable combination that lets both characters on one team perform their Hyper attack. TvC enhances the above gameplay with new mechanics, including the Variable Aerial Rave that allows characters to be switched in the middle of an Aerial rave. More moves include the offensive Assault and defensive maneuver Mega Crash. Another new gameplay mechanic, titled Baroque, illuminates the character in a rainbow of colors, cancels the current attack and extends combos and damage. Featuring a robust line-up of characters, the console version added four mini-games and optional control schemes. [Capcom]",85
Maboshi's Arcade,2008-12-29,E,"[WiiWare] - (Also known as ""Maboshi's Arcade"")  This unique arcade action title features three games in one, based on three classic shapes: circle, bar and square. There are three game windows on screen at the same time, allowing for three people to play different games simultaneously. But there is a twist – each game impacts the other players. For every player, the goal is the same – score a million points – but the challenge is different, whether you’re bashing enemies in Circle Mode, weaving your way through Bar Mode, or burning through a maze of obstacles in Square Mode. MaBoShi: The Three Shape Arcade also features Mii characters, action replays that you can send to friends via WiiConnect24, and even a Nintendo DS download version for playing on the go. [Nintendo]",85
Super Paper Mario,2007-04-09,E,"The newest chapter of the Paper Mario story isn't just out of this world ... it's out of this dimension. What at first glance appears to be a 2-D sidescroller ripped straight from the pages of the Paper Mario universe soon turns into a 3-D action-adventure that defies all video game logic. Fusing 2-D and 3-D perspectives, not to mention RPG and platformer elements, the game slips back and forth between dimensions. The action sprawls across eight worlds filled with traps, puzzles, bizarre mysteries and items that often draw themselves out of thin air. Oh, and just because Mario's in the title doesn't mean he's the only star – players also get to play as Peach and Bowser. [Nintendo]",85
Guitar Hero: Metallica,2009-03-29,T,"Guitar Hero: Metallica takes music fans through the band’s fabled library of songs, plus the music and musicians who influence them. When the house lights go down, virtual rock stars across the globe will shred, drum and wail to an explosive set list featuring over 45 tracks from Metallica’s illustrious career and a wide variety of other legendary artists personally selected by the band, such as Queen, Foo Fighters, Bob Seger, Lynyrd Skynyrd, Slayer and Judas Priest. Featuring tracks from every Metallica studio album, the complete Guitar Hero Metallica on-disc set list includes their following hits: All Nightmare Long, Battery, Creeping Death, Disposable Heroes, Dyers Eve, Enter Sandman, Fade To Black, Fight Fire With Fire, For Whom The Bell Tolls, Frantic, Fuel, Hit The Lights, King Nothing, Master of Puppets, Mercyful Fate, No Leaf Clover, Nothing Else Matters, One, Orion, Sad But True, Seek And Destroy, The Memory Remains, The Shortest Straw, The Thing That Should Not Be, The Unforgiven, Welcome Home (Sanitarium), Wherever I May Roam, and Whiplash. Complementing Metallica’s intensity are 21 rockin’ tracks personally chosen by the band, including ""War Ensemble"" by Slayer. [Activision]",85
